"","Localisation","HumanName","BrainRegion"
"54956","Synaptosome","ACTR1B","Hippocampus"
"54957","Synaptosome","DYNLL1","Hippocampus"
"54958","Synaptosome","STAM","Hippocampus"
"54959","Synaptosome","ACADVL","Hippocampus"
"54960","Synaptosome","MYO1D","Hippocampus"
"54961","Synaptosome","PDHX","Hippocampus"
"54962","Synaptosome","DNPEP","Hippocampus"
"54963","Synaptosome","SIRT2","Hippocampus"
"54964","Synaptosome","NDUFB10","Hippocampus"
"54965","Synaptosome","LDHB","Hippocampus"
"54966","Synaptosome","06-Sep","Hippocampus"
"54967","Synaptosome","ROBO2","Hippocampus"
"54968","Synaptosome","ATP5F1C","Hippocampus"
"54969","Synaptosome","DMWD","Hippocampus"
"54970","Synaptosome","PCBP1","Hippocampus"
"54971","Synaptosome","SAR1A","Hippocampus"
"54972","Synaptosome","HEXB","Hippocampus"
"54973","Synaptosome","RPL6","Hippocampus"
"54974","Synaptosome","ATAD3A","Hippocampus"
"54975","Synaptosome","PGBD5","Hippocampus"
"54976","Synaptosome","VCP","Hippocampus"
"54977","Synaptosome","USP7","Hippocampus"
"54978","Synaptosome","ARF6","Hippocampus"
"54979","Synaptosome","CDC42EP1","Hippocampus"
"54980","Synaptosome","DLG2","Hippocampus"
"54981","Synaptosome","PPM1E","Hippocampus"
"54982","Synaptosome","AMER2","Hippocampus"
"54983","Synaptosome","VPS29","Hippocampus"
"54984","Synaptosome","TPPP","Hippocampus"
"54985","Synaptosome","SNCA","Hippocampus"
"54986","Synaptosome","TUBB4A","Hippocampus"
"54987","Synaptosome","ERBB2IP","Hippocampus"
"54988","Synaptosome","AKAP12","Hippocampus"
"54989","Synaptosome","PPP2R1A","Hippocampus"
"54990","Synaptosome","C2CD5","Hippocampus"
"54991","Synaptosome","PCBP2","Hippocampus"
"54992","Synaptosome","CAMKK1","Hippocampus"
"54993","Synaptosome","CNTN1","Hippocampus"
"54994","Synaptosome","EXOC8","Hippocampus"
"54995","Synaptosome","PC","Hippocampus"
"54996","Synaptosome","DMTN","Hippocampus"
"54997","Synaptosome","ACYP2","Hippocampus"
"54998","Synaptosome","SLC4A1","Hippocampus"
"54999","Synaptosome","UBE2M","Hippocampus"
"55000","Synaptosome","BCR","Hippocampus"
"55001","Synaptosome","SDHA","Hippocampus"
"55002","Synaptosome","UBA1","Hippocampus"
"55003","Synaptosome","FAM171B","Hippocampus"
"55004","Synaptosome","NPTX1","Hippocampus"
"55005","Synaptosome","APOOL","Hippocampus"
"55006","Synaptosome","MAGI2","Hippocampus"
"55007","Synaptosome","FAM49B","Hippocampus"
"55008","Synaptosome","PLEKHA1","Hippocampus"
"55009","Synaptosome","KIF21A","Hippocampus"
"55010","Synaptosome","APOL2","Hippocampus"
"55011","Synaptosome","FBXO2","Hippocampus"
"55012","Synaptosome","EIF4A2","Hippocampus"
"55013","Synaptosome","FLOT2","Hippocampus"
"55014","Synaptosome","AIMP1","Hippocampus"
"55015","Synaptosome","ARPC4","Hippocampus"
"55016","Synaptosome","GABBR2","Hippocampus"
"55017","Synaptosome","TUBA8","Hippocampus"
"55018","Synaptosome","CPNE4","Hippocampus"
"55019","Synaptosome","C21orf33","Hippocampus"
"55020","Synaptosome","DLG3","Hippocampus"
"55021","Synaptosome","PFKL","Hippocampus"
"55022","Synaptosome","CSNK1D","Hippocampus"
"55023","Synaptosome","BSG","Hippocampus"
"55024","Synaptosome","GSTM3","Hippocampus"
"55025","Synaptosome","MPP1","Hippocampus"
"55026","Synaptosome","DNAJB6","Hippocampus"
"55027","Synaptosome","C2CD4C","Hippocampus"
"55028","Synaptosome","MTCH2","Hippocampus"
"55029","Synaptosome","FSD1","Hippocampus"
"55030","Synaptosome","ARPC5L","Hippocampus"
"55031","Synaptosome","ARCN1","Hippocampus"
"55032","Synaptosome","TBCB","Hippocampus"
"55033","Synaptosome","PSMD2","Hippocampus"
"55034","Synaptosome","CRYM","Hippocampus"
"55035","Synaptosome","BIN1","Hippocampus"
"55036","Synaptosome","PRDX5","Hippocampus"
"55037","Synaptosome","PACS2","Hippocampus"
"55038","Synaptosome","PEBP1","Hippocampus"
"55039","Synaptosome","ARHGAP21","Hippocampus"
"55040","Synaptosome","PCLO","Hippocampus"
"55041","Synaptosome","CASKIN1","Hippocampus"
"55042","Synaptosome","RAB7A","Hippocampus"
"55043","Synaptosome","DBNL","Hippocampus"
"55044","Synaptosome","SNX2","Hippocampus"
"55045","Synaptosome","CRAT","Hippocampus"
"55046","Synaptosome","CADPS","Hippocampus"
"55047","Synaptosome","HOMER1","Hippocampus"
"55048","Synaptosome","DCTN1","Hippocampus"
"55049","Synaptosome","CAMSAP2","Hippocampus"
"55050","Synaptosome","CPLX1","Hippocampus"
"55051","Synaptosome","CACYBP","Hippocampus"
"55052","Synaptosome","HSD17B10","Hippocampus"
"55053","Synaptosome","TUBA4A","Hippocampus"
"55054","Synaptosome","HNRNPH1","Hippocampus"
"55055","Synaptosome","NDUFS3","Hippocampus"
"55056","Synaptosome","GPD2","Hippocampus"
"55057","Synaptosome","DGLUCY","Hippocampus"
"55058","Synaptosome","CLIP2","Hippocampus"
"55059","Synaptosome","PTPRD","Hippocampus"
"55060","Synaptosome","AGK","Hippocampus"
"55061","Synaptosome","UQCRC2","Hippocampus"
"55062","Synaptosome","RAB11B","Hippocampus"
"55063","Synaptosome","04-Sep","Hippocampus"
"55064","Synaptosome","WDR13","Hippocampus"
"55065","Synaptosome","RPS2","Hippocampus"
"55066","Synaptosome","PPP3CA","Hippocampus"
"55067","Synaptosome","SLC12A5","Hippocampus"
"55068","Synaptosome","MLF2","Hippocampus"
"55069","Synaptosome","MBP","Hippocampus"
"55070","Synaptosome","DUSP3","Hippocampus"
"55071","Synaptosome","LSAMP","Hippocampus"
"55072","Synaptosome","CFL2","Hippocampus"
"55073","Synaptosome","GPSM1","Hippocampus"
"55074","Synaptosome","IDH3B","Hippocampus"
"55075","Synaptosome","UBAP2L","Hippocampus"
"55076","Synaptosome","LACE1","Hippocampus"
"55077","Synaptosome","PRKAR2A","Hippocampus"
"55078","Synaptosome","FARSA","Hippocampus"
"55079","Synaptosome","ARFIP1","Hippocampus"
"55080","Synaptosome","NRAS","Hippocampus"
"55081","Synaptosome","CORO1B","Hippocampus"
"55082","Synaptosome","MVP","Hippocampus"
"55083","Synaptosome","PRRT2","Hippocampus"
"55084","Synaptosome","FASN","Hippocampus"
"55085","Synaptosome","PPP2CA","Hippocampus"
"55086","Synaptosome","PDPK1","Hippocampus"
"55087","Synaptosome","ARPC5","Hippocampus"
"55088","Synaptosome","CAMK2A","Hippocampus"
"55089","Synaptosome","HNRNPK","Hippocampus"
"55090","Synaptosome","LRRC8A","Hippocampus"
"55091","Synaptosome","MAPRE3","Hippocampus"
"55092","Synaptosome","MYH9","Hippocampus"
"55093","Synaptosome","TPP1","Hippocampus"
"55094","Synaptosome","QKI","Hippocampus"
"55095","Synaptosome","AK3","Hippocampus"
"55096","Synaptosome","PSMC2","Hippocampus"
"55097","Synaptosome","AARSD1","Hippocampus"
"55098","Synaptosome","ROCK2","Hippocampus"
"55099","Synaptosome","PRKCB","Hippocampus"
"55100","Synaptosome","TDRKH","Hippocampus"
"55101","Synaptosome","PHF24","Hippocampus"
"55102","Synaptosome","TXNL1","Hippocampus"
"55103","Synaptosome","CNTN2","Hippocampus"
"55104","Synaptosome","ATP6V1A","Hippocampus"
"55105","Synaptosome","NUMBL","Hippocampus"
"55106","Synaptosome","SYN2","Hippocampus"
"55107","Synaptosome","OPALIN","Hippocampus"
"55108","Synaptosome","SEC14L2","Hippocampus"
"55109","Synaptosome","SHANK3","Hippocampus"
"55110","Synaptosome","ADAP1","Hippocampus"
"55111","Synaptosome","ILVBL","Hippocampus"
"55112","Synaptosome","PGM2L1","Hippocampus"
"55113","Synaptosome","HNRNPH2","Hippocampus"
"55114","Synaptosome","GNA13","Hippocampus"
"55115","Synaptosome","EXOC3","Hippocampus"
"55116","Synaptosome","STUB1","Hippocampus"
"55117","Synaptosome","MGST3","Hippocampus"
"55118","Synaptosome","CTTN","Hippocampus"
"55119","Synaptosome","SH3BGRL2","Hippocampus"
"55120","Synaptosome","PLCL2","Hippocampus"
"55121","Synaptosome","IDH3G","Hippocampus"
"55122","Synaptosome","PSAT1","Hippocampus"
"55123","Synaptosome","PCCA","Hippocampus"
"55124","Synaptosome","STRN3","Hippocampus"
"55125","Synaptosome","PHGDH","Hippocampus"
"55126","Synaptosome","DBT","Hippocampus"
"55127","Synaptosome","DPYSL3","Hippocampus"
"55128","Synaptosome","SAMM50","Hippocampus"
"55129","Synaptosome","RUFY3","Hippocampus"
"55130","Synaptosome","APP","Hippocampus"
"55131","Synaptosome","ANXA6","Hippocampus"
"55132","Synaptosome","DOCK3","Hippocampus"
"55133","Synaptosome","CCT4","Hippocampus"
"55134","Synaptosome","BCAS1","Hippocampus"
"55135","Synaptosome","SH3GL2","Hippocampus"
"55136","Synaptosome","SLC30A3","Hippocampus"
"55137","Synaptosome","FAM171A1","Hippocampus"
"55138","Synaptosome","LAP3","Hippocampus"
"55139","Synaptosome","ANXA11","Hippocampus"
"55140","Synaptosome","ANK1","Hippocampus"
"55141","Synaptosome","EXOC4","Hippocampus"
"55142","Synaptosome","RPLP2","Hippocampus"
"55143","Synaptosome","SEC24C","Hippocampus"
"55144","Synaptosome","SYNGAP1","Hippocampus"
"55145","Synaptosome","KIAA1549L","Hippocampus"
"55146","Synaptosome","SLC9A3R1","Hippocampus"
"55147","Synaptosome","CST3","Hippocampus"
"55148","Synaptosome","RDX","Hippocampus"
"55149","Synaptosome","CAT","Hippocampus"
"55150","Synaptosome","NTM","Hippocampus"
"55151","Synaptosome","REPS2","Hippocampus"
"55152","Synaptosome","HADHA","Hippocampus"
"55153","Synaptosome","DPP6","Hippocampus"
"55154","Synaptosome","ACBD5","Hippocampus"
"55155","Synaptosome","PDP1","Hippocampus"
"55156","Synaptosome","NNT","Hippocampus"
"55157","Synaptosome","CAPG","Hippocampus"
"55158","Synaptosome","SDF2","Hippocampus"
"55159","Synaptosome","MAPK1","Hippocampus"
"55160","Synaptosome","ATP5H","Hippocampus"
"55161","Synaptosome","DPYSL2","Hippocampus"
"55162","Synaptosome","UBXN6","Hippocampus"
"55163","Synaptosome","GNB5","Hippocampus"
"55164","Synaptosome","VPS16","Hippocampus"
"55165","Synaptosome","GPX4","Hippocampus"
"55166","Synaptosome","TOMM22","Hippocampus"
"55167","Synaptosome","FGD4","Hippocampus"
"55168","Synaptosome","TCEB2","Hippocampus"
"55169","Synaptosome","HIBCH","Hippocampus"
"55170","Synaptosome","ATXN2","Hippocampus"
"55171","Synaptosome","SNAP91","Hippocampus"
"55172","Synaptosome","EIF4B","Hippocampus"
"55173","Synaptosome","LRPPRC","Hippocampus"
"55174","Synaptosome","SCRIB","Hippocampus"
"55175","Synaptosome","RTN3","Hippocampus"
"55176","Synaptosome","PLCB1","Hippocampus"
"55177","Synaptosome","CAMKV","Hippocampus"
"55178","Synaptosome","GNG12","Hippocampus"
"55179","Synaptosome","CS","Hippocampus"
"55180","Synaptosome","RPS10","Hippocampus"
"55181","Synaptosome","CCDC22","Hippocampus"
"55182","Synaptosome","LLGL1","Hippocampus"
"55183","Synaptosome","CTSD","Hippocampus"
"55184","Synaptosome","SPTBN1","Hippocampus"
"55185","Synaptosome","DNAJB4","Hippocampus"
"55186","Synaptosome","CCT5","Hippocampus"
"55187","Synaptosome","DDOST","Hippocampus"
"55188","Synaptosome","VTA1","Hippocampus"
"55189","Synaptosome","ARPC1A","Hippocampus"
"55190","Synaptosome","DARS","Hippocampus"
"55191","Synaptosome","NDUFS6","Hippocampus"
"55192","Synaptosome","NTRK2","Hippocampus"
"55193","Synaptosome","CDK18","Hippocampus"
"55194","Synaptosome","AHNAK","Hippocampus"
"55195","Synaptosome","RAP1GDS1","Hippocampus"
"55196","Synaptosome","PAK1","Hippocampus"
"55197","Synaptosome","SRGAP3","Hippocampus"
"55198","Synaptosome","PGK1","Hippocampus"
"55199","Synaptosome","CMPK1","Hippocampus"
"55200","Synaptosome","STXBP5L","Hippocampus"
"55201","Synaptosome","MAP2K1","Hippocampus"
"55202","Synaptosome","WASL","Hippocampus"
"55203","Synaptosome","PLXNA1","Hippocampus"
"55204","Synaptosome","RAB3GAP1","Hippocampus"
"55205","Synaptosome","ESYT2","Hippocampus"
"55206","Synaptosome","ABHD14B","Hippocampus"
"55207","Synaptosome","SYNJ1","Hippocampus"
"55208","Synaptosome","RAN","Hippocampus"
"55209","Synaptosome","NDUFA10","Hippocampus"
"55210","Synaptosome","GSTM5","Hippocampus"
"55211","Synaptosome","08-Sep","Hippocampus"
"55212","Synaptosome","PLEKHB1","Hippocampus"
"55213","Synaptosome","MDH2","Hippocampus"
"55214","Synaptosome","CKAP5","Hippocampus"
"55215","Synaptosome","BAG3","Hippocampus"
"55216","Synaptosome","AP2M1","Hippocampus"
"55217","Synaptosome","EEF1A1","Hippocampus"
"55218","Synaptosome","TROVE2","Hippocampus"
"55219","Synaptosome","MACROD1","Hippocampus"
"55220","Synaptosome","REEP5","Hippocampus"
"55221","Synaptosome","KIF5C","Hippocampus"
"55222","Synaptosome","HBB","Hippocampus"
"55223","Synaptosome","WIPF2","Hippocampus"
"55224","Synaptosome","OGDHL","Hippocampus"
"55225","Synaptosome","LARP1","Hippocampus"
"55226","Synaptosome","SLC25A1","Hippocampus"
"55227","Synaptosome","MKL2","Hippocampus"
"55228","Synaptosome","ACOT13","Hippocampus"
"55229","Synaptosome","CYCS","Hippocampus"
"55230","Synaptosome","GNAI1","Hippocampus"
"55231","Synaptosome","SCAMP5","Hippocampus"
"55232","Synaptosome","SPIRE1","Hippocampus"
"55233","Synaptosome","LASP1","Hippocampus"
"55234","Synaptosome","PSMB6","Hippocampus"
"55235","Synaptosome","SIRPA","Hippocampus"
"55236","Synaptosome","NRCAM","Hippocampus"
"55237","Synaptosome","GNAS","Hippocampus"
"55238","Synaptosome","HNRNPR","Hippocampus"
"55239","Synaptosome","MYL12B","Hippocampus"
"55240","Synaptosome","DDX17","Hippocampus"
"55241","Synaptosome","ABLIM2","Hippocampus"
"55242","Synaptosome","ACSL1","Hippocampus"
"55243","Synaptosome","COX5A","Hippocampus"
"55244","Synaptosome","TOMM34","Hippocampus"
"55245","Synaptosome","TJP1","Hippocampus"
"55246","Synaptosome","PGRMC1","Hippocampus"
"55247","Synaptosome","SLC25A5","Hippocampus"
"55248","Synaptosome","TRIO","Hippocampus"
"55249","Synaptosome","RNH1","Hippocampus"
"55250","Synaptosome","RPS20","Hippocampus"
"55251","Synaptosome","DNM1","Hippocampus"
"55252","Synaptosome","NAPG","Hippocampus"
"55253","Synaptosome","SKP1","Hippocampus"
"55254","Synaptosome","FN3K","Hippocampus"
"55255","Synaptosome","GLUD1","Hippocampus"
"55256","Synaptosome","AK1","Hippocampus"
"55257","Synaptosome","G3BP2","Hippocampus"
"55258","Synaptosome","PRPS1","Hippocampus"
"55259","Synaptosome","RANGAP1","Hippocampus"
"55260","Synaptosome","RAP2B","Hippocampus"
"55261","Synaptosome","EHD1","Hippocampus"
"55262","Synaptosome","GLIPR2","Hippocampus"
"55263","Synaptosome","MYO18A","Hippocampus"
"55264","Synaptosome","VAPB","Hippocampus"
"55265","Synaptosome","ATP6V0A1","Hippocampus"
"55266","Synaptosome","OTUB1","Hippocampus"
"55267","Synaptosome","DTD1","Hippocampus"
"55268","Synaptosome","ABHD12","Hippocampus"
"55269","Synaptosome","PSMC1","Hippocampus"
"55270","Synaptosome","RGS7","Hippocampus"
"55271","Synaptosome","RPH3A","Hippocampus"
"55272","Synaptosome","CAPN1","Hippocampus"
"55273","Synaptosome","GPX1","Hippocampus"
"55274","Synaptosome","ADD2","Hippocampus"
"55275","Synaptosome","ACOT8","Hippocampus"
"55276","Synaptosome","NEFL","Hippocampus"
"55277","Synaptosome","TUBG1","Hippocampus"
"55278","Synaptosome","EPN2","Hippocampus"
"55279","Synaptosome","CPT1A","Hippocampus"
"55280","Synaptosome","MAP2K7","Hippocampus"
"55281","Synaptosome","RTN1","Hippocampus"
"55282","Synaptosome","SLK","Hippocampus"
"55283","Synaptosome","SNX4","Hippocampus"
"55284","Synaptosome","VPS51","Hippocampus"
"55285","Synaptosome","CLTC","Hippocampus"
"55286","Synaptosome","ABR","Hippocampus"
"55287","Synaptosome","TSC2","Hippocampus"
"55288","Synaptosome","GPHN","Hippocampus"
"55289","Synaptosome","ACTL6B","Hippocampus"
"55290","Synaptosome","GRB2","Hippocampus"
"55291","Synaptosome","CACNA2D1","Hippocampus"
"55292","Synaptosome","CAPZB","Hippocampus"
"55293","Synaptosome","TBC1D10B","Hippocampus"
"55294","Synaptosome","ERGIC1","Hippocampus"
"55295","Synaptosome","AP3D1","Hippocampus"
"55296","Synaptosome","CACNB4","Hippocampus"
"55297","Synaptosome","SLC1A2","Hippocampus"
"55298","Synaptosome","EMD","Hippocampus"
"55299","Synaptosome","AFG3L2","Hippocampus"
"55300","Synaptosome","ERMN","Hippocampus"
"55301","Synaptosome","ANXA5","Hippocampus"
"55302","Synaptosome","RABEP1","Hippocampus"
"55303","Synaptosome","EXOG","Hippocampus"
"55304","Synaptosome","ATP6AP1","Hippocampus"
"55305","Synaptosome","NDUFB11","Hippocampus"
"55306","Synaptosome","ICAM5","Hippocampus"
"55307","Synaptosome","KTN1","Hippocampus"
"55308","Synaptosome","CNRIP1","Hippocampus"
"55309","Synaptosome","FKBP3","Hippocampus"
"55310","Synaptosome","CYFIP2","Hippocampus"
"55311","Synaptosome","SUCLG1","Hippocampus"
"55312","Synaptosome","SLC25A25","Hippocampus"
"55313","Synaptosome","RAB11FIP5","Hippocampus"
"55314","Synaptosome","ATP6V0C","Hippocampus"
"55315","Synaptosome","GPRIN1","Hippocampus"
"55316","Synaptosome","GPI","Hippocampus"
"55317","Synaptosome","GDAP1L1","Hippocampus"
"55318","Synaptosome","PTPN11","Hippocampus"
"55319","Synaptosome","RASAL1","Hippocampus"
"55320","Synaptosome","TRIM3","Hippocampus"
"55321","Synaptosome","CORO2A","Hippocampus"
"55322","Synaptosome","PPP1CB","Hippocampus"
"55323","Synaptosome","GAS7","Hippocampus"
"55324","Synaptosome","RHOT1","Hippocampus"
"55325","Synaptosome","ATP6V0D1","Hippocampus"
"55326","Synaptosome","MAP1LC3B","Hippocampus"
"55327","Synaptosome","ACTR1A","Hippocampus"
"55328","Synaptosome","GSK3B","Hippocampus"
"55329","Synaptosome","ABCF2","Hippocampus"
"55330","Synaptosome","COPA","Hippocampus"
"55331","Synaptosome","COX7A2","Hippocampus"
"55332","Synaptosome","SRGAP2","Hippocampus"
"55333","Synaptosome","CLDN11","Hippocampus"
"55334","Synaptosome","ADD1","Hippocampus"
"55335","Synaptosome","ATP6V1D","Hippocampus"
"55336","Synaptosome","UQCRFS1","Hippocampus"
"55337","Synaptosome","C2CD2L","Hippocampus"
"55338","Synaptosome","TANC2","Hippocampus"
"55339","Synaptosome","SCP2","Hippocampus"
"55340","Synaptosome","ENAH","Hippocampus"
"55341","Synaptosome","FGF2","Hippocampus"
"55342","Synaptosome","11-Sep","Hippocampus"
"55343","Synaptosome","DCAKD","Hippocampus"
"55344","Synaptosome","SH2D5","Hippocampus"
"55345","Synaptosome","GSTP1","Hippocampus"
"55346","Synaptosome","FLOT1","Hippocampus"
"55347","Synaptosome","FKBP4","Hippocampus"
"55348","Synaptosome","GAP43","Hippocampus"
"55349","Synaptosome","SLC8A1","Hippocampus"
"55350","Synaptosome","CCT3","Hippocampus"
"55351","Synaptosome","ACOX1","Hippocampus"
"55352","Synaptosome","COASY","Hippocampus"
"55353","Synaptosome","ARHGAP26","Hippocampus"
"55354","Synaptosome","SLC25A18","Hippocampus"
"55355","Synaptosome","PPT1","Hippocampus"
"55356","Synaptosome","SFXN1","Hippocampus"
"55357","Synaptosome","RPS19","Hippocampus"
"55358","Synaptosome","NT5E","Hippocampus"
"55359","Synaptosome","PEX5L","Hippocampus"
"55360","Synaptosome","STXBP1","Hippocampus"
"55361","Synaptosome","SV2A","Hippocampus"
"55362","Synaptosome","DSTN","Hippocampus"
"55363","Synaptosome","STXBP6","Hippocampus"
"55364","Synaptosome","MAL2","Hippocampus"
"55365","Synaptosome","PRKAR2B","Hippocampus"
"55366","Synaptosome","PRKCA","Hippocampus"
"55367","Synaptosome","PFKP","Hippocampus"
"55368","Synaptosome","PRKACA","Hippocampus"
"55369","Synaptosome","FARSB","Hippocampus"
"55370","Synaptosome","OXCT1","Hippocampus"
"55371","Synaptosome","EMC7","Hippocampus"
"55372","Synaptosome","ACSL4","Hippocampus"
"55373","Synaptosome","PTPMT1","Hippocampus"
"55374","Synaptosome","SARS","Hippocampus"
"55375","Synaptosome","TUBB2A","Hippocampus"
"55376","Synaptosome","OLA1","Hippocampus"
"55377","Synaptosome","ATP1A3","Hippocampus"
"55378","Synaptosome","NCDN","Hippocampus"
"55379","Synaptosome","TTYH1","Hippocampus"
"55380","Synaptosome","EPDR1","Hippocampus"
"55381","Synaptosome","NDRG1","Hippocampus"
"55382","Synaptosome","POR","Hippocampus"
"55383","Synaptosome","SYT2","Hippocampus"
"55384","Synaptosome","CPT2","Hippocampus"
"55385","Synaptosome","PHB","Hippocampus"
"55386","Synaptosome","CSNK2A2","Hippocampus"
"55387","Synaptosome","YWHAH","Hippocampus"
"55388","Synaptosome","AP2A1","Hippocampus"
"55389","Synaptosome","MBLAC2","Hippocampus"
"55390","Synaptosome","EHD3","Hippocampus"
"55391","Synaptosome","TOMM20","Hippocampus"
"55392","Synaptosome","ITSN1","Hippocampus"
"55393","Synaptosome","KCTD8","Hippocampus"
"55394","Synaptosome","PDXP","Hippocampus"
"55395","Synaptosome","MCCC1","Hippocampus"
"55396","Synaptosome","NDUFV2","Hippocampus"
"55397","Synaptosome","DNAJB11","Hippocampus"
"55398","Synaptosome","DNAJC6","Hippocampus"
"55399","Synaptosome","ATP6V1G2","Hippocampus"
"55400","Synaptosome","AGAP2","Hippocampus"
"55401","Synaptosome","PSMD8","Hippocampus"
"55402","Synaptosome","FECH","Hippocampus"
"55403","Synaptosome","SPTB","Hippocampus"
"55404","Synaptosome","CLU","Hippocampus"
"55405","Synaptosome","ADD3","Hippocampus"
"55406","Synaptosome","SYN3","Hippocampus"
"55407","Synaptosome","CAMSAP3","Hippocampus"
"55408","Synaptosome","AAK1","Hippocampus"
"55409","Synaptosome","GAPDH","Hippocampus"
"55410","Synaptosome","EEF2","Hippocampus"
"55411","Synaptosome","CACNG8","Hippocampus"
"55412","Synaptosome","SRPK2","Hippocampus"
"55413","Synaptosome","CUL1","Hippocampus"
"55414","Synaptosome","QDPR","Hippocampus"
"55415","Synaptosome","ATP6V1E1","Hippocampus"
"55416","Synaptosome","NCOA7","Hippocampus"
"55417","Synaptosome","SLC27A1","Hippocampus"
"55418","Synaptosome","OGT","Hippocampus"
"55419","Synaptosome","STK24","Hippocampus"
"55420","Synaptosome","SPARCL1","Hippocampus"
"55421","Synaptosome","DNAJA1","Hippocampus"
"55422","Synaptosome","EXOC2","Hippocampus"
"55423","Synaptosome","CAP2","Hippocampus"
"55424","Synaptosome","TALDO1","Hippocampus"
"55425","Synaptosome","SPG20","Hippocampus"
"55426","Synaptosome","PSMC6","Hippocampus"
"55427","Synaptosome","GAD1","Hippocampus"
"55428","Synaptosome","TAGLN3","Hippocampus"
"55429","Synaptosome","PDK3","Hippocampus"
"55430","Synaptosome","FLII","Hippocampus"
"55431","Synaptosome","TOM1L2","Hippocampus"
"55432","Synaptosome","ANLN","Hippocampus"
"55433","Synaptosome","RHOG","Hippocampus"
"55434","Synaptosome","RHOA","Hippocampus"
"55435","Synaptosome","TIMM44","Hippocampus"
"55436","Synaptosome","DLD","Hippocampus"
"55437","Synaptosome","OGDH","Hippocampus"
"55438","Synaptosome","EXOC7","Hippocampus"
"55439","Synaptosome","INA","Hippocampus"
"55440","Synaptosome","PIP4K2B","Hippocampus"
"55441","Synaptosome","DIRAS2","Hippocampus"
"55442","Synaptosome","MTMR1","Hippocampus"
"55443","Synaptosome","DYNC1LI2","Hippocampus"
"55444","Synaptosome","BDH1","Hippocampus"
"55445","Synaptosome","OMG","Hippocampus"
"55446","Synaptosome","NDUFV1","Hippocampus"
"55447","Synaptosome","VCAN","Hippocampus"
"55448","Synaptosome","PDCD6","Hippocampus"
"55449","Synaptosome","TPT1","Hippocampus"
"55450","Synaptosome","AARS","Hippocampus"
"55451","Synaptosome","MTHFD1","Hippocampus"
"55452","Synaptosome","SFXN5","Hippocampus"
"55453","Synaptosome","ACTR2","Hippocampus"
"55454","Synaptosome","MYO5A","Hippocampus"
"55455","Synaptosome","HAPLN4","Hippocampus"
"55456","Synaptosome","MAP3K7","Hippocampus"
"55457","Synaptosome","COPE","Hippocampus"
"55458","Synaptosome","RPS14","Hippocampus"
"55459","Synaptosome","PPP1CC","Hippocampus"
"55460","Synaptosome","HDAC11","Hippocampus"
"55461","Synaptosome","GBAS","Hippocampus"
"55462","Synaptosome","PTPRS","Hippocampus"
"55463","Synaptosome","NCL","Hippocampus"
"55464","Synaptosome","GLS","Hippocampus"
"55465","Synaptosome","HK1","Hippocampus"
"55466","Synaptosome","ACSL3","Hippocampus"
"55467","Synaptosome","SRI","Hippocampus"
"55468","Synaptosome","SLC12A2","Hippocampus"
"55469","Synaptosome","PIN1","Hippocampus"
"55470","Synaptosome","SEC22B","Hippocampus"
"55471","Synaptosome","MAPK3","Hippocampus"
"55472","Synaptosome","CNP","Hippocampus"
"55473","Synaptosome","ATIC","Hippocampus"
"55474","Synaptosome","PFN2","Hippocampus"
"55475","Synaptosome","MAPK10","Hippocampus"
"55476","Synaptosome","NADK2","Hippocampus"
"55477","Synaptosome","HAPLN2","Hippocampus"
"55478","Synaptosome","EIF4E","Hippocampus"
"55479","Synaptosome","RAB5A","Hippocampus"
"55480","Synaptosome","TUBB4B","Hippocampus"
"55481","Synaptosome","KCTD12","Hippocampus"
"55482","Synaptosome","CDH13","Hippocampus"
"55483","Synaptosome","PHACTR1","Hippocampus"
"55484","Synaptosome","LRRC40","Hippocampus"
"55485","Synaptosome","DIP2C","Hippocampus"
"55486","Synaptosome","PPIL1","Hippocampus"
"55487","Synaptosome","NDUFA5","Hippocampus"
"55488","Synaptosome","PDE2A","Hippocampus"
"55489","Synaptosome","EIF4G2","Hippocampus"
"55490","Synaptosome","ARHGAP1","Hippocampus"
"55491","Synaptosome","RTN4","Hippocampus"
"55492","Synaptosome","ARL8B","Hippocampus"
"55493","Synaptosome","ATAT1","Hippocampus"
"55494","Synaptosome","PPP1R9B","Hippocampus"
"55495","Synaptosome","PMVK","Hippocampus"
"55496","Synaptosome","VWA8","Hippocampus"
"55497","Synaptosome","DMXL2","Hippocampus"
"55498","Synaptosome","SH3BGRL","Hippocampus"
"55499","Synaptosome","GNAI2","Hippocampus"
"55500","Synaptosome","NDUFB3","Hippocampus"
"55501","Synaptosome","NECAP1","Hippocampus"
"55502","Synaptosome","EPS15L1","Hippocampus"
"55503","Synaptosome","RPL38","Hippocampus"
"55504","Synaptosome","CDK16","Hippocampus"
"55505","Synaptosome","VAT1","Hippocampus"
"55506","Synaptosome","MAP2K2","Hippocampus"
"55507","Synaptosome","RAB3A","Hippocampus"
"55508","Synaptosome","RPL12","Hippocampus"
"55509","Synaptosome","VPS33A","Hippocampus"
"55510","Synaptosome","TARDBP","Hippocampus"
"55511","Synaptosome","ACAT1","Hippocampus"
"55512","Synaptosome","PPIB","Hippocampus"
"55513","Synaptosome","DNAJC11","Hippocampus"
"55514","Synaptosome","YWHAB","Hippocampus"
"55515","Synaptosome","ARF1","Hippocampus"
"55516","Synaptosome","MARK2","Hippocampus"
"55517","Synaptosome","07-Sep","Hippocampus"
