"SUID","adjustedPValue_All_genes","description_All_genes","N_All_genes","name","nn_All_genes","nodeFillColor_All_genes","nodeFontSize_All_genes","nodeSize_All_genes","nodeType_All_genes","pValue_All_genes","selected","shared name","X_All_genes","xx_All_genes"
"1578005","1.7094E-1","water-soluble vitamin metabolic process","14261","6767","40","0.7671610915287481","14","4.0","ellipse","7.2528E-2","false","6767","565","4"
"1578007","3.9532E-5","multicellular organismal development","14261","7275","2966","4.403054601788386","14","25.534290669607408","ellipse","2.2571E-6","false","7275","565","163"
"1578008","1.6324E-1","development of primary sexual characteristics","14261","45137","146","0.787165847914306","14","6.324555320336759","ellipse","6.4896E-2","false","45137","565","10"
"1578010","1.7094E-1","regulation of myeloid cell differentiation","14261","45637","75","0.7671610915287481","14","4.898979485566356","ellipse","7.6464E-2","false","45637","565","6"
"1578011","6.0636E-2","positive regulation of myeloid cell differentiation","14261","45639","37","1.2172701127407306","14","4.47213595499958","ellipse","1.4657E-2","false","45639","565","5"
"1578013","9.2982E-8","death","14261","16265","701","7.0316018727361325","14","15.748015748023622","ellipse","2.0591E-9","false","16265","565","62"
"1578015","2.3914E-1","ribonucleoside metabolic process","14261","9119","49","0.6213525647248672","14","4.0","ellipse","1.2831E-1","false","9119","565","4"
"1578016","1.1068E-1","purine ribonucleoside metabolic process","14261","46128","31","0.9559411902779177","14","4.0","ellipse","3.2867E-2","false","46128","565","4"
"1578019","2.7957E-7","regulation of multicellular organismal process","14261","51239","1065","6.553504171675067","14","18.0","ellipse","7.5339E-9","false","51239","565","81"
"1578020","1.2858E-2","regulation of retinal cell programmed cell death","14261","46668","7","1.8908149474015763","14","3.4641016151377544","ellipse","1.9212E-3","false","46668","565","3"
"1578022","6.4381E-13","regulation of phosphorylation","14261","42325","517","12.191244132404382","14","15.748015748023622","ellipse","3.9207E-15","false","42325","565","62"
"1578023","5.8785E-12","regulation of protein amino acid phosphorylation","14261","1932","217","11.230731723049198","14","12.165525060596439","ellipse","4.2348E-14","false","1932","565","37"
"1578025","4.7480E-1","reproductive process","14261","22414","808","0.3234854877504936","14","11.661903789690601","ellipse","3.8225E-1","false","22414","565","34"
"1578027","1.4640E-1","negative regulation of multi-organism process","14261","43901","10","0.8344507561466732","14","2.8284271247461903","ellipse","5.7108E-2","false","43901","565","2"
"1578028","4.1247E-2","negative regulation of defense response to virus","14261","50687","4","1.3846068573228327","14","2.8284271247461903","ellipse","8.9141E-3","false","50687","565","2"
"1578030","1.1504E-5","blood coagulation","14261","7596","103","4.939141898478196","14","8.246211251235321","ellipse","5.5557E-7","false","7596","565","17"
"1578031","3.1840E-6","platelet activation","14261","30168","30","5.497031311566479","14","6.324555320336759","ellipse","1.2913E-7","false","30168","565","10"
"1578033","1.1198E-1","rhythmic process","14261","48511","152","0.9508454739303223","14","6.6332495807108","ellipse","3.9351E-2","false","48511","565","11"
"1578034","3.9132E-2","ovulation cycle process","14261","22602","73","1.407466219372107","14","5.656854249492381","ellipse","8.0812E-3","false","22602","565","8"
"1578036","1.2675E-2","cytoskeleton organization","14261","7010","448","1.8970484438895001","14","11.135528725660043","ellipse","1.8769E-3","false","7010","565","31"
"1578037","2.5327E-2","cleavage of cytoskeletal proteins involved in apoptosis","14261","6923","3","1.596410810579226","14","2.8284271247461903","ellipse","4.5771E-3","false","6923","565","2"
"1578039","2.7157E-1","neuron differentiation","14261","30182","442","0.5661161520570239","14","9.38083151964686","ellipse","1.6093E-1","false","30182","565","22"
"1578040","1.5394E-1","neuron development","14261","48666","326","0.8126370949972009","14","8.717797887081348","ellipse","6.0419E-2","false","48666","565","19"
"1578042","2.3641E-5","cellular protein metabolic process","14261","44267","2151","4.626331945635912","14","22.538855339169288","ellipse","1.2805E-6","false","44267","565","127"
"1578044","1.1060E-2","ribonucleoside monophosphate catabolic process","14261","9158","2","1.956236892466671","14","2.8284271247461903","ellipse","1.5670E-3","false","9158","565","2"
"1578046","5.9064E-7","system development","14261","48731","2417","6.228675576533596","14","24.24871130596428","ellipse","1.8972E-8","false","48731","565","147"
"1578048","5.6586E-3","generation of precursor metabolites and energy","14261","6091","312","2.247292187763098","14","10.0","ellipse","6.7939E-4","false","6091","565","25"
"1578050","1.1308E-7","vesicle-mediated transport","14261","16192","589","6.946613609691445","14","14.832396974191326","ellipse","2.6550E-9","false","16192","565","55"
"1578051","1.7270E-1","Golgi vesicle transport","14261","48193","132","0.7627051068393524","14","6.0","ellipse","7.9008E-2","false","48193","565","9"
"1578053","1.0574E-6","vasculature development","14261","1944","273","5.975778055520218","14","11.313708498984761","ellipse","3.8932E-8","false","1944","565","32"
"1578054","5.9064E-7","blood vessel development","14261","1568","265","6.228675576533596","14","11.313708498984761","ellipse","1.9068E-8","false","1568","565","32"
"1578056","4.7077E-2","induction of positive chemotaxis","14261","50930","12","1.3271898873288617","14","3.4641016151377544","ellipse","1.0413E-2","false","50930","565","3"
"1578058","9.8180E-7","induction of apoptosis","14261","6917","315","6.007974855016001","14","11.832159566199232","ellipse","3.5102E-8","false","6917","565","35"
"1578059","2.0861E-5","induction of apoptosis by extracellular signals","14261","8624","108","4.6806648281117775","14","8.246211251235321","ellipse","1.1080E-6","false","8624","565","17"
"1578061","1.1060E-2","evasion or tolerance of defenses of other organism involved in symbiotic interaction","14261","51834","2","1.956236892466671","14","2.8284271247461903","ellipse","1.5670E-3","false","51834","565","2"
"1578062","1.1060E-2","evasion or tolerance of host defenses","14261","44415","2","1.956236892466671","14","2.8284271247461903","ellipse","1.5670E-3","false","44415","565","2"
"1578064","4.4886E-13","negative regulation of cell death","14261","60548","389","12.347893423004786","14","14.560219778561036","ellipse","2.2754E-15","false","60548","565","53"
"1578065","6.4381E-13","negative regulation of programmed cell death","14261","43069","381","12.191244132404382","14","14.422205101855956","ellipse","3.9508E-15","false","43069","565","52"
"1578067","3.1363E-2","positive regulation of cell development","14261","10720","84","1.5035871534410554","14","6.0","ellipse","5.9161E-3","false","10720","565","9"
"1578069","4.7899E-3","deoxyribonucleotide metabolic process","14261","9262","27","2.319672910189801","14","4.898979485566356","ellipse","5.4698E-4","false","9262","565","6"
"1578071","9.2158E-15","negative regulation of biological process","14261","48519","2021","14.035465796812453","14","24.899799195977465","ellipse","3.1965E-17","false","48519","565","155"
"1578073","6.7864E-6","positive regulation of transferase activity","14261","51347","254","5.168363235750547","14","10.770329614269007","ellipse","2.9876E-7","false","51347","565","29"
"1578074","9.9312E-6","positive regulation of kinase activity","14261","33674","245","5.003000458064611","14","10.583005244258363","ellipse","4.6900E-7","false","33674","565","28"
"1578076","7.4361E-4","developmental process","14261","32502","3229","3.1286523149786296","14","25.84569596664017","ellipse","5.9719E-5","false","32502","565","167"
"1578077","1.7270E-1","reproductive developmental process","14261","3006","295","0.7627051068393524","14","8.246211251235321","ellipse","7.8813E-2","false","3006","565","17"
"1578079","5.9514E-2","regulation of epidermal growth factor receptor signaling pathway","14261","42058","24","1.2253821693095166","14","4.0","ellipse","1.3783E-2","false","42058","565","4"
"1578080","1.8785E-2","regulation of epidermal growth factor receptor activity","14261","7176","16","1.7261843675774997","14","4.0","ellipse","3.0323E-3","false","7176","565","4"
"1578082","9.9312E-6","positive regulation of metabolic process","14261","9893","1018","5.003000458064611","14","17.08800749063506","ellipse","4.6895E-7","false","9893","565","73"
"1578083","6.3730E-2","positive regulation of biosynthetic process","14261","9891","731","1.195655126308587","14","12.806248474865697","ellipse","1.5583E-2","false","9891","565","41"
"1578085","1.0347E-2","transport","14261","6810","2573","1.9851749770491782","14","22.80350850198276","ellipse","1.3724E-3","false","6810","565","130"
"1578086","1.4856E-4","intracellular transport","14261","46907","665","3.828095827071587","14","14.142135623730951","ellipse","9.7508E-6","false","46907","565","50"
"1578088","7.6636E-4","protein modification process","14261","6464","1524","3.1155681401214173","14","18.973665961010276","ellipse","6.3182E-5","false","6464","565","90"
"1578090","1.4640E-1","regulation of protein processing","14261","70613","10","0.8344507561466732","14","2.8284271247461903","ellipse","5.7108E-2","false","70613","565","2"
"1578091","1.4640E-1","regulation of protein maturation by peptide bond cleavage","14261","10953","10","0.8344507561466732","14","2.8284271247461903","ellipse","5.7108E-2","false","10953","565","2"
"1578093","2.6721E-3","negative regulation of blood coagulation","14261","30195","24","2.573155270915535","14","4.898979485566356","ellipse","2.7519E-4","false","30195","565","6"
"1578095","2.5190E-2","regulation of leukocyte chemotaxis","14261","2688","28","1.5987686707607065","14","4.47213595499958","ellipse","4.4224E-3","false","2688","565","5"
"1578096","1.2124E-2","positive regulation of leukocyte chemotaxis","14261","2690","23","1.9163467470660185","14","4.47213595499958","ellipse","1.7824E-3","false","2690","565","5"
"1578098","1.9566E-5","cellular aromatic compound metabolic process","14261","6725","144","4.708504476621558","14","8.94427190999916","ellipse","1.0023E-6","false","6725","565","20"
"1578099","1.9353E-1","indole and derivative metabolic process","14261","42430","13","0.7132521920733542","14","2.8284271247461903","ellipse","9.1601E-2","false","42430","565","2"
"1578101","6.5674E-2","regulation of epithelial to mesenchymal transition","14261","10717","14","1.182606351825187","14","3.4641016151377544","ellipse","1.6244E-2","false","10717","565","3"
"1578103","4.1461E-5","phosphorus metabolic process","14261","6793","948","4.382363019481746","14","16.3707055437449","ellipse","2.4226E-6","false","6793","565","67"
"1578104","4.1461E-5","phosphate metabolic process","14261","6796","948","4.382363019481746","14","16.3707055437449","ellipse","2.4226E-6","false","6796","565","67"
"1578106","7.4403E-4","cell communication","14261","7154","809","3.1284067806415776","14","14.832396974191326","ellipse","6.0020E-5","false","7154","565","55"
"1578107","4.7451E-3","cell-cell signaling","14261","7267","584","2.323754853042047","14","12.649110640673518","ellipse","5.3345E-4","false","7267","565","40"
"1578109","3.2959E-3","response to abiotic stimulus","14261","9628","404","2.482031732603388","14","11.135528725660043","ellipse","3.4531E-4","false","9628","565","31"
"1578110","9.1647E-2","response to radiation","14261","9314","216","1.0378824600091612","14","7.745966692414834","ellipse","2.5186E-2","false","9314","565","15"
"1578112","7.1390E-6","positive regulation of peptidyl-tyrosine phosphorylation","14261","50731","58","5.146363232427274","14","7.211102550927978","ellipse","3.1619E-7","false","50731","565","13"
"1578114","1.8661E-2","deoxyribonucleotide biosynthetic process","14261","9263","8","1.7290615280477322","14","3.4641016151377544","ellipse","2.9838E-3","false","9263","565","3"
"1578116","9.9998E-4","response to hypoxia","14261","1666","149","3.000010733611046","14","8.246211251235321","ellipse","8.5644E-5","false","1666","565","17"
"1578118","1.8606E-7","organ development","14261","48513","1790","6.730344058764281","14","21.817424229271428","ellipse","4.8154E-9","false","48513","565","119"
"1578119","2.5190E-2","organ morphogenesis","14261","9887","635","1.5987686707607065","14","12.489995996796797","ellipse","4.4136E-3","false","9887","565","39"
"1578121","6.5674E-2","T cell activation involved in immune response","14261","2286","14","1.182606351825187","14","3.4641016151377544","ellipse","1.6244E-2","false","2286","565","3"
"1578122","1.1060E-2","T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell","14261","2291","2","1.956236892466671","14","2.8284271247461903","ellipse","1.5670E-3","false","2291","565","2"
"1578124","1.6139E-6","regulation of B cell activation","14261","50864","51","5.792119798360668","14","7.211102550927978","ellipse","6.1577E-8","false","50864","565","13"
"1578125","3.3624E-7","positive regulation of B cell activation","14261","50871","37","6.473355581433065","14","6.928203230275509","ellipse","9.9579E-9","false","50871","565","12"
"1578127","1.9353E-1","indole derivative metabolic process","14261","42434","13","0.7132521920733542","14","2.8284271247461903","ellipse","9.1601E-2","false","42434","565","2"
"1578128","7.8593E-2","indole derivative catabolic process","14261","42436","6","1.1046159695361053","14","2.8284271247461903","ellipse","2.1137E-2","false","42436","565","2"
"1578130","4.3867E-4","aromatic compound biosynthetic process","14261","19438","17","3.3578615191003633","14","4.898979485566356","ellipse","3.2069E-5","false","19438","565","6"
"1578132","2.4808E-6","positive regulation of locomotion","14261","40017","137","5.605407704794408","14","9.16515138991168","ellipse","9.7961E-8","false","40017","565","21"
"1578134","7.9530E-3","regulation of transcription regulator activity","14261","90046","136","2.0994675148887962","14","7.483314773547883","ellipse","9.9943E-4","false","90046","565","14"
"1578135","7.9530E-3","regulation of transcription factor activity","14261","51090","136","2.0994675148887962","14","7.483314773547883","ellipse","9.9943E-4","false","51090","565","14"
"1578137","3.8805E-4","cellular response to organic substance","14261","71310","239","3.4111067175176295","14","9.797958971132712","ellipse","2.7955E-5","false","71310","565","24"
