"","log2FoldChange","pvalue"
"EHD3",0.0991011577457437,0.161792761095824
"PSMC4",-0.00866779389646495,0.85129513136442
"MAN2B2",0.0212830358018693,0.655904504445921
"SLC7A14",0,1
"CLDN11",-0.424186320885445,0.217211999247059
"SLC25A39",-0.0897525636226675,0.136232261930399
"MVP",-0.0421020140046918,0.504678140820338
"NUB1",-0.00524985221597335,0.896997022426063
"PGM3",0.0374045608124462,0.525427170046313
"RWDD2A",0.0876578325817804,0.153680449297739
"CLK1",-0.0450030757829739,0.707569053113462
"POLR3B",-0.0386541488469525,0.489955059524447
"ANGEL1",-0.00847948959562015,0.846439695705314
"RNF14",0.0235321014331374,0.602972429595906
"DNASE1L1",-0.0200567919284072,0.73569843504474
"DDX11",0.374034320499431,0.0299003029521629
"HEBP1",0.00777999606704796,0.929405478239654
"GPRC5A",-0.35512371510018,0.532157272920031
"MAMLD1",-0.0616186005797936,0.639588591793795
"CD6",-0.0497674336049312,0.463285094080641
"TACC3",-0.00186371288583708,0.972766988462081
"UFL1",0.0577472517546342,0.402128203992483
"POLA2",-0.0142219657345702,0.709270182001644
"ZC3H3",0.0149861541688389,0.869784709297391
"CAPN1",0.0278471333183364,0.678564791432558
"ACP3",0.000654918534248034,0.995041408981011
"MDH1",-0.00362644494069946,0.933103417989388
"SLC30A9",-0.0184372004675403,0.720520694738822
"MTMR11",-0.00547352170387718,0.959808803579354
"COX15",0.0136477031063386,0.741667726532788
"CCDC88C",0.0229724770112464,0.669481259435038
"YAF2",0.0108980990651815,0.892437744552836
"ZMYND11",0.018357442788207,0.70425384137323
"WAS",0.011576310454194,0.869521320813388
"DPEP1",-1.21742879468789,0.0760005255778293
"BID",-0.0167836335456193,0.844795397196404
"MATR3",-0.00545157874692127,0.901768969099064
"NPC1L1",-0.53304524125405,0.07927827959292
"XYLT2",-0.0315387629709815,0.541485172052425
"RGPD5",-0.180975987704178,0.467455039251685
"STMN4",0.719163311943772,0.137814987366655
"NUDCD3",-0.0168526993835971,0.631478855393704
"CHDH",-0.374252368517122,0.0616362823167513
"IL20RA",-0.0447094250530244,0.991179984079453
"CLCA4",0.333029707071997,0.821820685060915
"GLT8D1",-0.000770576988299479,0.984002220653956
"ATP2C1",-0.00214461558839931,0.953374194383589
"IGF1",-0.055258329774417,0.876542413185244
"SLC38A5",-0.0374861134509926,0.571255577843986
"RALBP1",0.00366499647687841,0.936912294682965
"RUFY3",0.000695876495567566,0.98893078246339
"SLC11A1",0.0972008785903503,0.396466214128651
"WWTR1",-0.243644403034654,0.0638862367360005
"AGPS",-0.000188474758352435,0.997059482846348
"STEEP1",0.000392159397784708,0.993702859533601
"ATP1A2",0.258697109676449,0.513330241476343
"TTC27",-0.0552415903291602,0.220206929153373
"ZNF582",-0.00280306290451915,0.965775701849129
"VSIG2",-0.208921743461932,0.366757438278987
"PHLDB1",-0.0522646605636361,0.683337533765715
"MARCO",-0.0140479965846606,0.945561168235266
"CYP24A1",-0.000947202137188042,0.997412974158256
"PRDM11",0.00981489583726728,0.861639911822042
"CD74",-0.029362742562996,0.716634425596058
"HGF",0.167053676961501,0.166501043886083
"ZRANB1",-0.0390563106840879,0.251633547101254
"NCDN",0.030922504506142,0.590304523711587
"ADGRA2",-0.0909642435743806,0.487699888360488
"CCT8L1P",-0.113298624132889,0.915595450598788
"ZFP64",-0.0155956178173113,0.743446271569903
"MNAT1",0.000760578727289117,0.989844435958223
"SAMD4A",-0.0481443212704419,0.692483015180368
"RUNX3",-0.0324489110515761,0.669651176711569
"MRE11",0.107042822936443,0.109801908500619
"PLEKHB1",-0.0919386455231086,0.319550539460467
"SERPINB1",0.00592999997610261,0.930232080474829
"CYP3A43",0.219877844862474,0.852047048683871
"SLC7A9",0.376045211091652,0.0834843750294482
"SPAST",-0.00708207382352715,0.921856009670381
"NRXN3",0.55108491676925,0.807227032035674
"OSBPL5",0.106290901238423,0.317343707979201
"AQR",0.0202940202572223,0.620065673968288
"CPS1",0.135181931385245,0.522339731145283
"C8B",0.335409925332787,0.822207932069803
"FHL1",0.137254135515844,0.118581111570395
"RTF2",-0.0190476242744185,0.694051697072025
"NLRP2",0.0809024463321062,0.681397983833622
"SLC45A4",-0.0377536277762401,0.451188833654049
"RNF10",-0.00175956271320637,0.945210150773006
"ZNF839",0.00883488333523473,0.878143518297603
"ZDHHC6",0.0289572301632577,0.41709628327325
"GRAMD1B",0.160420685757765,0.0505476429907762
"RNH1",-0.0307812801759893,0.730839866252393
"NDUFS1",0.00727646041965316,0.772455641277439
"RB1CC1",0.00740467395835241,0.904105996786793
"ERP44",0.029474730616884,0.578306768464019
"ALAS1",0.0313719290011255,0.658139748580068
"BIRC3",-0.10813852224218,0.260465584295004
"AKAP11",0.00997625223871895,0.887491093686078
"GLRX2",0.0690759861608231,0.367469506229659
"SNAPC1",-0.0407465773376052,0.573951184514419
"DERA",0.061087018474449,0.240327177399626
"STRAP",0.020543020588936,0.579022654856205
"ABCC2",0.0511864014891513,0.605303665715638
"DEF6",0.0283013295625415,0.573425794626417
"PLEKHO1",-0.033405045740633,0.692099153127024
"GCLM",0.0512424424177601,0.599934791052423
"UBR2",0.0463937459095763,0.414165458538
"EHD2",0.0919308169609073,0.782312010846787
"DEPDC1",0.26120677087021,0.276681115347807
"CCDC28A",0.00757744140330783,0.887958593985516
"RRAGD",0.00489592480831595,0.955607381487266
"HSF2",-0.0257186696742459,0.762241902652207
"PHF20",-0.035011142828491,0.209033008354261
"HSD17B6",-0.114714481057827,0.464578808905765
"NR1H3",0.139695985556858,0.101176603435535
"TYMP",0.0101484860770036,0.942485061110545
"NCAPH2",-0.0411752239175359,0.510546298907458
"TOMM34",0.0231443630811405,0.704385231773635
"SEC63",0.00312590392359121,0.929676551687032
"KPNA6",-0.0151275848052302,0.583616106966017
"VIM",-0.112316731031725,0.2194342952219
"RTEL1-TNFRSF6B",0.0428263879266339,0.683846265879587
"FAS",-0.0252983857861246,0.711117779545554
"RNASET2",-0.028567438588427,0.596496838783444
"CD44",-0.045082217782672,0.366479581047601
"KCNG1",-0.138050988941736,0.516281694359038
"AGPAT4",0.197975532505537,0.0077463295508096
"SLAMF7",0.0192870094596897,0.849793680156129
"BTN3A1",0.0420001405412493,0.546441032419003
"MIPEP",-0.0258412462234295,0.626460717814175
"PRKCH",-0.0162221100750038,0.804906249808409
"INSRR",0.125548523767258,0.793519721488933
"IFNGR1",0.126614585119947,0.0943496019523095
"B4GALT7",-0.000662791961669062,0.990975741082671
"SH2D2A",0.158169905656392,0.129162070602235
"VRK2",0.0172648702625098,0.78313252727095
"TNFRSF1B",0.00700061025831969,0.942589953161017
"VEZT",0.0121865370979544,0.76663556260629
"POU2F2",-0.032968968536117,0.56963100853445
"BRD9",0.04510010944194,0.343325352808681
"SNX1",0.0543927003407101,0.254090643130741
"TBPL1",-0.0394603608868754,0.468098316372801
"ARNTL2",-0.191349933779044,0.158569463452235
"BCLAF1",-0.0680161643715143,0.395397329250563
"SLC39A9",-0.00866365307048318,0.78755708992314
"ANK1",0.0761318128588683,0.534820306436682
"TFB1M",0.0368900089379229,0.564390587991288
"RABEP1",-0.0133906986987098,0.742775056697986
"HMGB3",0.0140371348906162,0.897908490584634
"NUP160",-0.00412816367033749,0.938514614515635
"BAK1",-0.0456896039615508,0.442653831795038
"IKZF2",-0.105311414416865,0.415572897888442
"GRN",-0.0075161318277062,0.952276551226749
"FAM13B",-0.00915767976350957,0.818779753483649
"ARHGAP31",0.00858159320905086,0.921967353384824
"CENPQ",0.0238195465417466,0.814942553361612
"SARS1",0.0107377382125736,0.765472094018794
"RANBP3",0.00460976888344271,0.91860352375001
"ARID4A",-0.0249420769398879,0.660417644596656
"EIPR1",-0.054224512917302,0.20713971117518
"PNPLA6",0.049133290492655,0.489882074637094
"IFT88",-0.0308533406628492,0.597610649282008
"ALG1",0.0262709644223199,0.565913030796329
"ZCCHC8",-0.00134883967700957,0.973438031185346
"ABCF2",0.0438092422281424,0.356909497819856
"CHPF2",0.00176353519154823,0.974698723331723
"LRRC7",-0.545897407573477,0.0718889556024198
"FUT8",-0.0150957068034968,0.854894624403045
"UBA6",0.0224214155210735,0.749778561756271
"GAB2",0.0423608551056778,0.703749224708335
"ATP6V0A1",0.0607149662442354,0.420694721759564
"PIAS1",0.0287653068819631,0.518851300136963
"SLC4A7",0.058536940599892,0.565892192444759
"APBA2",-0.0103613664549729,0.90798599684852
"MAP2K3",-0.0785448653065729,0.248252333263774
"EFCAB1",-0.330280642284271,0.878847369057551
"TMSB10",-0.0981117208483519,0.127998087539053
"ASTE1",-0.0632003004820364,0.27402367874897
"RNF19A",0.0260199675848591,0.647467156854388
"PEX3",0.0136598481910617,0.830542249593748
"GABARAPL2",-0.00403389526768378,0.930408292825364
"MYOC",-0.0318427956950927,0.992550481825781
"SH3YL1",-0.142414000923541,0.163994256065134
"FAM136A",0.0304550643606527,0.392990939631122
"VCL",0.14249230313118,0.0234300956910758
"DEPDC1B",-0.0346274391356867,0.833119920942867
"DAPK2",0.0842660346773676,0.49691033635071
"NSMAF",0.0483066032566162,0.118165500491523
"ADSS2",0.0107865784767879,0.83203461116955
"STAP1",-0.0714378293293321,0.618332377518355
"TIMP2",0.0787841649473585,0.463365995201601
"RFC1",0.000390270429573107,0.991690256969783
"TBC1D23",0.0594697416104692,0.311668270098899
"CUL3",-0.00540583333132145,0.902276607068073
"MYOM2",-0.27418957527825,0.470370923944231
"OTC",-0.194455960351892,0.954528211880123
"CYP46A1",0.0963523838044562,0.608467892013297
"ZZZ3",-0.0129962666064277,0.792034591876683
"SLC18A1",0.128063454185271,0.617178209621145
"USP2",-0.208788747193856,0.586196856841894
"CASR",0.450880246713042,0.413133984502554
"TUBG2",0.0698836607049447,0.411707806481479
"RPL26L1",0.00909643569245218,0.892859544551167
"FLT4",0.105831283968711,0.534498827565957
"NSUN2",0.0848784138716852,0.0172822812746226
"FBXO42",-0.0471854837408195,0.229072208921404
"MFAP3",0.0597973057773455,0.396452280691074
"MRI1",-0.0603689931101424,0.303784904070122
"METTL1",-0.00649375650671583,0.915550313067805
"AGA",-0.0333106319608277,0.558620545526279
"PI4K2B",-0.0195863797562304,0.846674203007645
"BOD1L1",0.0337516590049478,0.500811255322418
"MAT2B",0.00665805600442082,0.927613409763161
"EDC4",0.0711968148962157,0.249420026035283
"TRIO",-0.0147315472921572,0.836802606012543
"VCAN",0.173475694312848,0.186531516884224
"CLEC16A",-0.0464070058463087,0.242183889563814
"MSR1",0.318142871945217,0.0916422978597915
"CDH1",0.188695389806353,0.291288380994804
"MTREX",-0.0120861936898643,0.729226889414092
"DNAH5",0.400863759508238,0.792258190163996
"ZFYVE16",0.0686515741174251,0.31864773783563
"RIPOR1",0.0268027741274742,0.707213660892867
"RAI14",0.584550097464181,0.0112678265116623
"SOX30",0.11937959963742,0.663143863374875
"PNKP",0.0274875598375137,0.639132870349073
"BEST2",0.568132587276643,0.4789253874123
"PHLPP2",-0.00848147928810225,0.886096979847394
"SPDL1",-0.0449728232227214,0.545987092288895
"STAU2",-0.00209948420082771,0.965565109718283
"SLC66A1",0.0734964119989266,0.277514195640872
"CTNS",0.0348977113291228,0.510666073133869
"RTN4R",0.0736076121769417,0.697295096699161
"PHF23",0.0315010467716085,0.650551425965991
"INPP4A",-0.0137850128648332,0.719601793589356
"RAB27B",0.119297558309838,0.270833313712437
"PSMA4",0.0255991171622826,0.726264390348625
"MYO16",0.125118937717537,0.687130947278349
"LSG1",-0.0340172381287238,0.641511882318175
"PARP3",-0.0813390235957631,0.19161519028463
"TNC",0.367786397394106,0.810355249241598
"THAP3",-0.0414484990099293,0.563298855317694
"RIPOR3",0.24491662517812,0.271727874585867
