"","log2FoldChange","pvalue"
"MAZ",0.178418635713059,8.8809290808153e-05
"PRRC2A",0.234097205232094,8.96015152103157e-05
"CMTM5",-1.04573353297234,9.18406578867088e-05
"GAB3",0.308809980381526,9.28759086736586e-05
"DUS4L",-0.28504323068403,9.31921787160711e-05
"CSKMT",-0.560981717867108,9.38714391699691e-05
"AKAP12",-1.3444845835145,9.40791639078262e-05
"ZNF300",-0.589082966908111,9.51524332339792e-05
"SFPQ",-0.327185104076388,9.57912659207365e-05
"AKNA",0.24202891346846,9.66599179368127e-05
"CCNT1",-0.327231450166103,9.70479568046916e-05
"ERP27",-0.310454777733809,9.72662803788903e-05
"PLXDC1",-0.592618161272359,9.63049012861658e-05
"C19orf33",-1.13600377631764,9.64913373952195e-05
"ZNF84",-0.296060967214836,9.69109840927869e-05
"COLGALT2",0.864565816415173,9.71272938545632e-05
"TBC1D32",-0.429106529162358,9.75566384101144e-05
"CRYZL1",-0.219806793354264,9.87122335419332e-05
"GAS5",-0.352384304388406,9.92953234394175e-05
"TMCC3",0.442888341684427,9.97424771289849e-05
"CRTAM",0.520520508091887,0.000100104974004565
"MIR17HG",-0.794708763147811,0.000100198966668686
"RNF103",-0.411001388693416,0.000100678989207095
"TCERG1",-0.260019197935369,0.000101331603303613
"CPTP",0.394215934297882,0.000101477003169986
"LACTB2-AS1",-0.693207678608169,0.00010146325921714
"SATB2",0.66214905325271,0.000102265992107262
"ELOF1",0.261256559109512,0.000102366306674053
"SNRPE",-0.253340447506821,0.000102728870341118
"ILRUN",0.203237836873048,0.000103327846142008
"MPP2",-0.789801869352029,0.00010451719773388
"ZNF789",-0.312319070393278,0.000104853579481512
"H2BC15",-0.724254140064133,0.000104760249822984
"SGPL1",0.205994550280204,0.000105704360071424
"COX7B",-0.294387637792827,0.000106251285271607
"FOXD1",1.09595079108212,0.000106559578462838
"SEC24D",0.249737668317201,0.000108259485022939
"RPP38-DT",-1.13497875992362,0.000108924662054004
"C6orf47",0.35121284008575,0.00010932571971044
"SPON1",-0.76490958761904,0.000109429620102198
"HNRNPU",-0.260470269234874,0.000110661983165695
"DLGAP4",0.20052810727513,0.000111173706595836
"RAB5B",0.218462286088543,0.000111508019776149
"ZBED2",1.82826105634862,0.000112226374533154
"NR2C1",-0.416140154687643,0.000112603365201782
"SMARCC1",0.145201604421063,0.000112737952102851
"SLIT2",2.43094423375461,0.000112942507994197
"PLA2G12A",-0.324019760895812,0.000115307401565074
"PTS",-0.586914687406086,0.000115862681120229
"LPCAT1",0.302052953349992,0.000117343497578714
"SH2D1A",0.470849366529195,0.000117212176084353
"RAB29",0.229356281285104,0.000117728900984537
"FUBP1",-0.154302072579153,0.000118758277354285
"LETM2",-0.443511072761813,0.000118560838466091
"MAPRE2",0.158596590861648,0.000120841648643027
"WIPF1",0.191748858395015,0.00012230269564934
"PXN",0.212749784416535,0.000123046815852659
"JAM3",-0.500008622580686,0.000123413423826088
"P2RY8",0.235339492207029,0.000123443735503679
"CUL3",-0.179550654982564,0.000124544235310476
"TSPAN17",0.236077809721657,0.000124702156292393
"CHPF",0.556793561170884,0.000126124558802734
"LOC100505501",0.49922551843558,0.000126276077091841
"PRR12",0.326901472032783,0.000127557902226031
"NOL11",-0.291811208872156,0.000128776891647104
"LYAR",0.312249955748291,0.000129823587710945
"H2BC21",-0.528810491282048,0.000129916162617212
"MAN1C1",-0.36947529218983,0.000130360387118505
"SSH1",0.232726415008764,0.000130679108289466
"KLHL3",-0.421118782888134,0.000130893476404053
"ITGB7",0.272800795724639,0.000131845002758413
"HSF2",-0.393254379569324,0.000133953750480207
"SSBP4",0.367327091289331,0.000134027066412455
"TCP1",-0.126609426778286,0.000134968631212326
"LOC100287036",-1.07232063052767,0.00013642118477582
"RAP2A",0.41884502979388,0.000136861754314561
"ZNF85",-0.437957449935483,0.000138162610610451
"FAM81B",-1.62347895841197,0.000138373085175897
"CCDC84",-0.418475857396873,0.00013870748187261
"RPS6KL1",-0.654205026221018,0.000139112935123962
"SNHG8",-0.543058726634247,0.000140142211166454
"FLNA",0.371490045827444,0.000141565762434995
"ADAMDEC1",0.929502685587394,0.000142618896733094
"ZBED5",-0.357400086632756,0.000142825784348939
"ZNF763",-0.352750014338063,0.000144332378612859
"RSRC2",-0.354526672062728,0.00014720111191754
"IL6ST",-0.529154097417592,0.000146890397944119
"LINC01506",-0.647452829684536,0.000147262028601909
"KIAA0232",0.199852969834462,0.000148260642735561
"ZPR1",-0.194059426629888,0.000149079322981452
"WDTC1",0.242257622502773,0.000149259767595173
"PAK1IP1",-0.213985624148852,0.000149563856545991
"AMY2B",-0.44174043619066,0.000150141879810199
"HPS6",0.405998632346681,0.000151395991114124
"NIPAL4",-1.10125382388242,0.000151283253028912
"TMEM229B",0.324379397046019,0.000152820830089364
"SNHG11",-0.299783338516932,0.000153578969759704
"KRT73",-1.0408958978134,0.000154535601932395
"PARP1",0.231900105412455,0.000155312266500974
"LOC105378721",-0.658413959485417,0.000155278224000942
"CRNKL1",-0.210126533016241,0.000157712522413112
"ZDHHC3",0.177003471562454,0.000157464457020264
"ZBTB49",0.256029347013716,0.000159114229589984
"ALS2CL",-0.594730140359248,0.00015933138301131
"MFN1",-0.233193437082912,0.000160220008620281
"FFAR1",-1.06304175684197,0.00016114576605957
"SLC22A17",-0.695322454744196,0.00016218123991916
"PIK3IP1-AS1",-0.791052196074586,0.000162475641242003
"SORCS3",-1.10911467889813,0.000163462160923838
"MAP3K8",-0.599560966648161,0.000164720354397173
"NTNG2",0.47886630277124,0.000165791006300668
"BBIP1",-0.263590782761058,0.000165690993244514
"G0S2",-1.36467823382953,0.000167356371091731
"IZUMO4",-0.43792394774981,0.000167737836748106
"PLLP",-0.783654439347658,0.000169426752809841
"GZMK",0.552877793510472,0.000169173471385564
"STIP1",0.293501018491279,0.000169597449370335
"LOC101927322",-0.632243685092251,0.000168974870144406
"CDC16",-0.273126142827876,0.000170065943426277
"SYNE1",0.339442413332752,0.000173363978411077
"ITGB3BP",-0.44514460475262,0.000172251322730875
"CXCL5",-1.21657935564205,0.000172633316179168
"DCAF13",-0.157453761607174,0.000173108872251568
"CASP7",0.281445438673696,0.000173074203736556
"ZFP92",0.422936092988161,0.000173303897621909
"LINC00494",-0.642885294255229,0.000174296507219671
"NSMCE4A",-0.225737762636609,0.000175035897705769
"ZBTB3",0.382884065345165,0.000175805171041312
"HPS4",-0.211492947489863,0.000177199635920043
"REV1",-0.197329792468087,0.000176942386110096
"CDK2AP2",0.292884925430734,0.000177031222112308
"HYI",-0.404723501260601,0.000177261243744119
"DDX11L9",-1.33678878412068,0.000177408533422919
"RPL39",-0.373753638663334,0.000178013678948639
"GSE1",0.206162711543922,0.000178446957670787
"PYHIN1",0.37850126886365,0.000178909839006178
"MSC",0.675424037956451,0.000178709897007156
"CXCL3",-1.27539424742098,0.000179506868448059
"TSR1",-0.132488017504628,0.000180690781477062
"AGAP2",0.228756115438369,0.000182006558184081
"ELOA",0.18065608732487,0.000182384675300403
"HCN2",0.666001477916548,0.000184112548550087
"SPOCD1",-1.0975209903698,0.000184967057322583
"ICAM1",-0.672053589147078,0.000186319277074528
"TBC1D25",0.1858729539517,0.000186917419888889
"CLEC2L",-1.34499613194597,0.000187781191661702
"SPACA3",2.91838891801654,0.000189582790493065
"CCDC97",0.255657417968059,0.000191457017978654
"SPTB",-1.04539312841273,0.000193135435291466
"SCFD1",-0.194757582695852,0.000192609296742322
"SNIP1",-0.339234192752939,0.00019294864706283
"PDE7A",-0.355435642849501,0.000192975802454898
"YPEL1",0.333472564432608,0.000193453295792376
"IL1R1",0.613555879162183,0.000194477807224513
"TRPV2",0.234328774234904,0.000197791460456541
"HMGN4",0.20344627639914,0.000198580062834451
"EVC2",0.673397252428415,0.000199181859505301
"COL27A1",-1.03623874130633,0.000199496380567612
"AKT1",0.24211999191615,0.000199840702311674
"DMWD",0.326521112030563,0.000200572919377775
"JADE2",0.221092678406081,0.000203958073687212
"TBC1D22B",0.139688102608046,0.000203030161419027
"UBE2D3",-0.252578356926643,0.000203841705400052
"LRFN3",0.40701936663547,0.000203120493635879
"SCAMP2",0.233132009409931,0.00020257312095344
"EME1",-0.494422073465338,0.000203534170485223
"CEP95",-0.259629670407087,0.000202954149822115
"PFDN5",-0.29626607939922,0.000205419042530315
"TTC34",-0.522923319397765,0.000206421206949103
"NEFM",-0.959154920751591,0.000208058018382061
"GGNBP2",-0.185507237577526,0.000210767310473872
"PNN",-0.294001091672606,0.000212527735366015
"MRC2",-0.659826593226942,0.000213489516563849
"MPC2",-0.272384007243648,0.00021521823001362
"MTCH1",-0.189734832585583,0.000215934702388206
"TXNRD1",0.224865932503936,0.000217590619675395
"OTUD6B-AS1",-0.281141159623391,0.000217296603086983
"JAKMIP2",0.464740136395993,0.000218357190503943
"GPR68",0.493827473115126,0.000219676253829317
"PDHX",-0.191742588875717,0.0002207213124461
"SAMD14",-0.991066620163537,0.000220302140899243
"ZNF23",-0.30369012558567,0.000220837592104765
"IGF2R",0.269044069769151,0.000223077719792824
"GOLGA6L9",-0.599539285246187,0.000223689288812232
"OSBPL7",0.271897014018838,0.000224473289997767
"GNGT2",0.355258472254267,0.000226673940211702
"ZNF562",0.166340254200547,0.000226585543039709
"PRDM11",0.24262756572033,0.000228067139331675
"TBX21",0.443621683095449,0.000228222735333177
"MINDY1",-0.343733145777785,0.000227765963287844
"RPL26",-0.27239819611087,0.000227316110991781
"UTP15",-0.283613473131346,0.000228620608919567
"PIM3",-0.65566591606243,0.00022841760807543
"ADAT2",-0.411147554571564,0.000230765630879585
"CWC22",-0.210660284334098,0.000231983302515163
"GATA1",-0.862065067530577,0.000235218708633682
"NUP155",-0.174937385886582,0.000235355504256445
"TPST2",0.237403868706679,0.000234046421065386
"AP4B1",-0.266201691699081,0.000235517477114348
"INTS14",-0.149540702199003,0.000233946568331008
"CTBP1",0.198851902741468,0.000235618938381112
"TTLL11",0.247662586717485,0.000233996635168962
"ZFAS1",-0.266083550595077,0.000235266349047096
"H2AC8",-0.734657998031458,0.000235241458520695
"TANC1",-0.728431292419432,0.00023652665742949
"KEAP1",0.353962833631695,0.000236930432550601
"SIK2",0.167539200475234,0.000237285329121129
"ADRA2A",-1.44577477661595,0.000237716568401572
"GADD45B",-0.637668896139783,0.00023865536153971
"NECAP1",-0.321012711034664,0.000239814668671603
"ZSWIM8",0.224174675346154,0.000240207346028747
"KCTD1",0.376188125862197,0.000241907539430838
"GNLY",0.578243218847414,0.000242320125646338
"SCUBE3",1.13939823043739,0.000242914870935823
"MARS2",0.25574628099896,0.000243153801455837
"REM2",-0.461732015729339,0.000244481128961444
"AFAP1-AS1",-1.72786152539278,0.000244366881110951
"NCOA6",0.173523995476287,0.000244971825396107
"ST7L",-0.233237143520437,0.000246294222378879
"CCRL2",-0.524277834312786,0.000246955668429253
"NCAPD2",0.214471931833824,0.000247895128745468
"MLH3",-0.214249459176976,0.000247569000373873
"ZDHHC5",0.136208681693851,0.000248723612418407
"CHSY1",0.251291037207885,0.000250270409103821
"PATL2",0.566217347032828,0.000250950773174625
"BRPF3",0.222790693943954,0.000252834189292079
"RPS29",-0.352043892056328,0.000252589490991607
"SIPA1",0.277315190616654,0.000255959095964243
"LYSMD4",-0.362879645930773,0.000256490884709961
"CSF3",-3.27008922401345,0.000257328659739611
"VEZF1",0.16918501250194,0.000257508613337487
"MPV17L",-1.2708970716627,0.000258222018150692
"MEX3D",0.498302148965301,0.000258270189240109
"KLRC4",0.679673959676246,0.000258201983752456
"RPS6KA1",0.259692477873903,0.000259433403777996
"ZNF542P",-0.359462822069822,0.000259425471092832
"MEAF6",0.17583514243807,0.000259865733795613
"PLAAT1",-1.40425666649444,0.000260302373284253
"SMIM20",-0.217739066713989,0.000260571249347855
"PSMA3-AS1",-0.268922315611653,0.000261233643759031
"PLEKHH2",-0.920004572142459,0.000261649968176677
"SHMT1",0.316595528230761,0.000264543876368476
"TMCC1-AS1",-0.443983651945721,0.000265286646316012
"RSRP1",-0.389306329133774,0.000266657685352259
"FRMD8",0.208394175443476,0.000269730683303507
"ADD1",0.156532076976351,0.000271144188883564
"MYO3B",1.06015167974493,0.000272766764272526
"AIG1",-0.257238249449296,0.000275568343225424
"CFH",-0.703062257126609,0.000276694064249741
"BCAS3",0.201043327677062,0.00027675503787383
"HNRNPF",0.251284400761383,0.000276551121680993
"GSK3A",0.24884580951168,0.000279493518062658
"SNX15",0.206212998556809,0.000279573515541087
"LOC101927636",-1.6221075559175,0.000280360018227109
"GSK3B",0.136718982138561,0.000283421227975439
"ZC3H18",0.204644171181577,0.000284556353262206
"TRIM35",0.225248717342767,0.000287278892818695
"IVNS1ABP",-0.242149567117542,0.000290990985754313
"ZNF653",0.356446202248935,0.000291962158681979
"FANCB",-0.44589572993736,0.000291753534998147
"ZGRF1",-0.414907484920055,0.000293473783877011
"ARHGAP6",-0.640562654691344,0.000297472299641845
"SEC61A1",0.179494974169038,0.000297789192456564
"TESK1",0.23222309624433,0.000299316338051655
"LITAF",0.261305723321,0.000299838033681685
"ZNF540",-0.520451207047325,0.000301424656551531
"ADIPOR2",0.186957132741014,0.000304076353066459
"SLC5A2",-0.67978121837614,0.000303751410072302
"PVRIG",0.419284865319438,0.000303190065135522
"LINC-PINT",-0.422129634720484,0.000303196731503506
"SNHG21",-0.299673060820218,0.000303370935300036
"ADRA2B",-1.40432829225721,0.000302249706334254
"MAST3",0.222161384601075,0.000306225927415291
"SRM",0.270492408406903,0.000306002130811048
"TUFT1",-0.314732533132508,0.000305477853836077
"DNAJC15",-0.277229846683353,0.000307023562462674
"PDPK1",0.164147724103437,0.000307131475662423
"SLC39A7",0.223021290134499,0.000308825175151339
"MICALL1",0.224671722332865,0.000310969954756157
"NCK1",0.19697885672126,0.000310995195129921
"SLC4A4",0.511673189919215,0.000313484209408315
"P2RY12",-0.764482151861044,0.000313071248637775
"PROS1",-0.876420977148197,0.000313101527581718
"PDZK1IP1",-1.16842390724426,0.000314031648925848
"MATK",0.468871188160152,0.000314825313821047
"SIAH3",-1.03428325572247,0.000315737559662631
"LPIN3",-0.617113213385303,0.000316501827992458
"VWF",-0.785634205113598,0.000318006448410027
"ZNF385D",-1.19604562563141,0.000322327032474774
"SELPLG",0.333198541058206,0.000327276619771556
"RABGGTB",-0.284531667405127,0.00032827983682027
"AKR1C1",-0.795122928977246,0.000328068235463834
"ARMC6",0.261285746447181,0.000332655968263652
"DCTN1",0.203438360407009,0.000334061433110409
"ARMCX3",-0.240566011603904,0.000335392521396191
"PIGA",-0.561565196452496,0.000339034708160188
"NOC3L",-0.303866842853425,0.000338909137044627
"ANXA4",0.271309881671233,0.000342303873547307
"IL1B",-1.23801662429094,0.000342954107810838
"IFRD1",-0.626105969097379,0.000345617731172531
"ANKAR",-0.314014274747752,0.000347521664147456
"ENTPD4",-0.258527782623836,0.000347618808203206
"KIR2DL3",0.704806298441676,0.000348406548252377
"LY96",-0.449593375283423,0.000351019040017348
"CHRM3-AS2",-0.724963226839608,0.000354518983728512
"RWDD3",-0.359098906862478,0.000357076533864038
"DICER1-AS1",-0.306332036670183,0.000359756394233693
"CAPN3",-0.294274557354719,0.000360749913605546
"COL1A1",-1.64247502183903,0.000361104365632978
"GCLC",0.203588380288203,0.000369209276487394
"PPP2R5C",0.202091150310853,0.000369111295669106
"NFE2L1",0.240169867848648,0.000368413351110508
"PRMT1",0.208713663305238,0.00036946851804851
"DCTD",0.11437566467371,0.000367725095997359
"EXT2",0.177396906803446,0.000367613268947912
"ZMAT1",-0.438189056291703,0.000366992153464991
"WDR46",0.176725027793825,0.000367485233235701
"MSTO1",-0.248290984889119,0.000370645735390929
"SAMD3",0.340685509916034,0.000371904561031545
"PFKP",0.297538111437811,0.000373559845889175
"BFSP1",0.622768980850371,0.000373407995115705
"GZMA",0.433478487545663,0.000372933291262385
"RADX",-0.415752610422906,0.000376218780963702
"PRSS23",0.609555504326108,0.000381125978266253
"LOC728975",-0.681394576410856,0.000381125506441834
"NUGGC",0.513310002352467,0.000381920281334845
"MAN1A1",0.366631897435692,0.000383225921625539
"GUCY1B1",-0.650905746175116,0.000384785452962688
"HEMGN",-0.649058983123177,0.000385408120448186
"KLRG1",0.503630169163408,0.000386332826572834
"SH3TC2",-0.890894328752816,0.000388110635822438
"RPP21",-0.270879703712416,0.000388921504831545
"ITM2C",0.485756466927044,0.000390003614676782
"RAB1A",-0.312697552738689,0.000391009240040374
"ARHGAP35",0.238406654801592,0.000390983822203601
"CFAP36",-0.344007915198121,0.00039093382732899
"C15orf54",-1.25976426867267,0.000391428880656619
"AQP10",-1.07214630370715,0.000392628530909685
"LEF1-AS1",-0.761272386583889,0.00039253652383424
"ARID1A",0.169338649703969,0.000393335455050689
"PMP22",0.82105970770797,0.000394323107583259
"NMD3",-0.227316180167282,0.000395646942550823
"WDR82",0.173187171350058,0.000399297533829051
"ARHGAP30",0.184731537189093,0.000399071437530185
"PDK1",-0.3783912611539,0.000400033074806661
"FBH1",0.124872891889025,0.000403933248394887
"SRSF6",-0.272467256557741,0.000405228999521797
"PTCD3",-0.246005226052738,0.000406384174538097
"MAP3K7CL",-0.704357237072476,0.00040661692807627
"ERCC5",-0.201001268732079,0.000407809575300538
"RBM45",-0.210894242778584,0.000407343693494723
"CTH",-0.717546427781135,0.000410762452470991
"RALBP1",0.194233860176148,0.00041377015912945
"ACKR3",-0.396871096934949,0.000413755750685002
"ACOT7",0.400022948725568,0.00041928159462613
"ANKRD37",-0.451399761755792,0.000419964062877743
"DHRS3",-0.41763260107046,0.000420989780794822
"CLDN5",-1.08209747100387,0.000422263866679217
"PTRH1",0.432940866258055,0.000422507095858621
"SSPN",0.819503615260019,0.000424194570824184
"EFNA5",0.905793404556459,0.000424207690821509
"SELENOK",-0.417506102976892,0.000425944024138014
"CEP44",-0.339561632484389,0.000425856180244045
"LINC01089",-0.360667023099297,0.000425277001459309
"DCPS",0.272503077203113,0.000427977909434919
"ZNF554",-0.307820698792238,0.000430568174328777
"TM2D3",-0.23868197722519,0.00043013117250329
"NBPF9",-0.306212897967238,0.000433172965646892
"GORAB",-0.306571216547973,0.000433798055776695
"SLC7A6",-0.304339552275805,0.000438471070040327
"HERC5",-0.416620673211324,0.000445650974918653
"NCDN",0.235153362744155,0.000448150656628606
"CNST",-0.251618985920457,0.000447672037718424
"KCND3",-1.06155107953163,0.00044725048639256
"METTL14",-0.173245482553996,0.000448826013612735
"ADORA2A-AS1",-2.30887827685194,0.000449612999900304
"PPIE",-0.290932102403241,0.000453869162249899
"TMEM109",0.212576251533522,0.000454460123699035
"ASB3",-0.269958997614567,0.000454695287769229
"PAQR4",0.42378867183969,0.000453911602634706
"PGAM5",0.181539382081084,0.000454683095199438
"POLG2",-0.276616320969696,0.000456966920381011
"TIMM17A",-0.211008074224278,0.000462331588204295
"ARF4-AS1",-0.539324862899222,0.00046276319558591
"ARL4D",-0.524539786265047,0.000464329812368459
"ECE1-AS1",-0.47225239239856,0.000465587993763676
"TRIM2",-0.562460687422796,0.000469441131864574
"FASTKD2",-0.214965113900923,0.000469051339337278
"ISCU",-0.158234458138081,0.000474925417993966
"EDN1",-0.610219434214183,0.000475977916870082
"DEPDC1",1.1051124825429,0.000477997161852571
"HSPA1A",0.589875996571775,0.000483671029597139
"ROR2",-1.46880556348792,0.000485459083059387
"LCN2",-1.07469586377724,0.000486448897641465
"LINC002481",0.467147106494919,0.000487393922808526
"SYTL3",0.303550412525019,0.000488978210070821
"PDAP1",0.181856708477928,0.000489563921872033
"TTC14",-0.354769143480598,0.000491555061522786
"MAPK8",-0.207487453007821,0.000495253572899566
"C1QTNF6",-0.426573047866605,0.000497413729906958
"TNNC2",-0.778962085257931,0.000499206230791626
"TFPI2",-2.35521531945091,0.000502113661037278
"SLC6A4",-0.906813378278351,0.000501786844065421
"HASPIN",0.757529947544785,0.000501777925692586
"ZNF432",-0.262152826198643,0.000502193671297565
"PEX12",-0.40808139470351,0.000503055240919502
"ING3",-0.311679248654313,0.000504061613853703
"FNBP1L",-0.464501757916981,0.000505914842413972
"INTS6-AS1",-0.337898378014544,0.000505446052894791
"RINT1",-0.325370284808168,0.000507513281943292
"ITGAL",0.2523337829968,0.000508674094391008
"SMG1P7",-0.378303585626654,0.000510982581071587
"BRD3",0.156923857754656,0.00051368708225092
"FOXD2-AS1",0.3621985520691,0.000515049616448495
"CNN3",-0.668029181307922,0.000515868949388622
"AXIN1",0.26407487558866,0.000516813262317581
"FXR2",0.206853816203035,0.000524428911394431
"SAT1",-0.475869213008542,0.000524755631687757
"PLK3",-0.75031231616826,0.000525075970592732
"RBM34",-0.306998154640094,0.000525113859344846
"RAB3GAP1",-0.167586989215343,0.000527318911862701
"TEX10",-0.190972093623705,0.000527062234678691
"H2AC19",1.35668931440722,0.000526908358889612
"CMKLR1",0.496804666031576,0.000531174394607456
"CD3E",0.29873391256287,0.000533021879391473
"PSD3",-0.430698725914119,0.000536262394418123
"IL12B",2.33233304531346,0.000538913080319787
"ZNF483",-0.466889031310417,0.000539861523758375
"PRKCH",0.264368041108689,0.00054195136173168
"RNF167",0.165441040705375,0.000542065630265326
"INPP5A",-0.231985809537604,0.000544873290559396
"NDUFAF6",-0.252327687017206,0.000544523672636767
"PTPN9",0.195807320092455,0.000544008532529844
"DSN1",-0.205796857588156,0.000550058263359258
"ASIC3",-0.469982537609296,0.000550313630060531
"SH3KBP1",0.16580847554474,0.00055150601220164
"MAST2",0.214105732030508,0.000555316351720052
"TAGAP",-0.462033422621056,0.000557124763466467
"ETFDH",-0.223809342893081,0.000558303746873418
"CEBPB-AS1",-0.409621348264755,0.000558492626467188
"TTC19",-0.168916315512948,0.000559740824910457
"PIP4P1",-0.255518347168024,0.000559186923614368
"U2AF2",0.150885624499206,0.000560785645332716
"EFCAB7",-0.312012553472698,0.000562593182149101
"RPL31",-0.312596001985212,0.000564155857370711
"MAG",2.01820745171347,0.000563911225980829
"C7orf26",0.186957979192901,0.000564675880040466
"POLR3K",0.275030998700719,0.000565980409782108
"TNKS",-0.191678348054551,0.00056824202049411
"YTHDF3-AS1",-0.598098623979672,0.000569613205748048
"TUBGCP5",-0.250461193910706,0.000571754661993413
"PPP2R5B",0.226484998356393,0.000574037366958334
"IQGAP3",0.855450529012155,0.000573518019898411
"GATAD2A",0.195590011840616,0.000575983909842295
"DESI1",0.152194918707784,0.000578775052805318
"BANF1",0.212921751536672,0.000580185631376608
"C12orf49",0.186522818304884,0.000582358878584191
"NUP54",-0.227992137315345,0.000582523765602539
"TOM1L1",-0.877201500861301,0.000582923745056965
"SLFN14",-1.08518094236482,0.000582661186818896
"ZNF75A",-0.243152004947799,0.000588688474580963
"TENT4A",-0.214959778763817,0.000591590756070425
"POU2F1",-0.281351793908632,0.000590387798211753
"ZNF696",0.398123832469318,0.000591195712058413
"ST7-AS1",-0.672211325825191,0.000591956867142601
"DPPA4",-0.606536511488375,0.000595204745969492
"IDS",0.209959425581637,0.000595910432140254
"NRIP3",-0.975938585343349,0.000601023770778697
"CDNF",-0.471375640907936,0.000601422088681534
"TAPBP",0.193942364318754,0.000600504987420483
"WWTR1",0.595170719399228,0.000602412040941762
"MTR",-0.225716665561843,0.000603043341207187
"HAS1",-2.63637621774333,0.000607985920319249
"CAMTA2",0.246388201472457,0.000607251348663906
"RPL24",-0.229072816512134,0.000606905501509963
"SF3B6",-0.221826988449921,0.000605522789186789
"CD244",0.308609901415268,0.000607109486519316
"ZNF83",-0.417330130762438,0.000604405173162109
"IL6R-AS1",-0.585607442054402,0.000607789686544621
"TMEM115",0.272905532107276,0.000612462285948889
"RBM11",-0.728245391292119,0.000613169422527528
"THAP4",0.25255822262581,0.000613966335127112
"LINC02728",-0.542569339709537,0.000615043515075684
"ICOS",-0.584980126710111,0.000616206584247887
"SLC25A28",-0.186310283095352,0.000618122269464873
"GPR15",1.178998619459,0.000620093549504355
"ATP13A2",0.253966637709823,0.000619941305231837
"UCK2",0.225226817228991,0.000622136802161343
"MSRB3",-0.526191886642113,0.000625670313858632
"KIF1C",0.238719048843703,0.000628504747323395
"LAMC3",-1.04445182781607,0.000639741927045303
"ATF4",-0.31160585125475,0.000641649678924175
"FBXW5",0.30785566668572,0.00064118124778882
"SYNJ2BP",-0.249008830105043,0.000641011573936956
"CAHM",-0.466356812379226,0.000640771472671649
"NEPRO",-0.159854096858453,0.000643689708956447
"GPR3",-1.63522264554178,0.000643806691414279
"HESX1",-0.866986235051985,0.000647767781363225
"PYCR1",0.717073816553445,0.000650357737584167
"CXorf65",-0.424359119172193,0.000649783471310268
"PLA1A",-1.03410068436745,0.00065345732433899
"ICMT",0.252562524401856,0.000654808091530346
"HNRNPUL2",0.180267755730372,0.000654889357212175
"NAA25",-0.259519756358097,0.00065647359349513
"SPATA18",-1.10455101822086,0.000656016935153573
"E2F2",0.400232873292464,0.0006612614442062
"LDLRAD4",-0.249240430433481,0.000669633414686761
"CFAP70",-0.514764313751714,0.000673376226146679
"KIF21A",0.343875032943468,0.000678488340706726
"LUC7L3",-0.396132565647978,0.000683332138693109
"IRF2BP2",-0.299685641073007,0.000684280252259944
"COPB1",-0.127371817744577,0.000690970183992523
"IDI1",-0.421926671569596,0.000695853098024997
"RNMT",-0.186323468336268,0.000696221174492715
"PPIL4",-0.262506341057206,0.000695527278728978
"SRGN",-0.499393488194005,0.000701276519588719
"PRR5",0.354686654202875,0.000704452661796828
"HKDC1",-0.653176751545486,0.000705919687741241
"LRRC6",-0.814538236190831,0.000707885064382244
"POU6F1",-0.371262095217952,0.000707528633848645
"P3H3",-0.574722094895694,0.000712060722461246
"PDIA4",0.296782983949162,0.000713403138509299
"RNF187",0.208464736623523,0.000715082843456508
"ZNF605",-0.298828994898246,0.000719773119759917
"PAGR1",0.2502814001676,0.000719546939074405
"HSPA9",-0.124345716580548,0.000725441413007368
"CALHM5",-1.17208477769147,0.000724960600067743
"LIMK1",0.311936515536338,0.000727605748730761
"NECTIN1",0.491813243030025,0.000729681445180888
"HIPK1-AS1",-0.968665252042675,0.000730635630946278
"CD99",0.237462449435291,0.000732305571988704
"CLK1",-0.516650501003744,0.000734057792890114
"RORC",-0.584663890622574,0.000735435097605864
"GATD1",0.150474672208339,0.000735709186408311
"RBM22",-0.153053590389241,0.000737577854718054
"CHMP7",-0.284812393044742,0.000738176800510055
"LINC00954",-0.46606026412545,0.000737677929926728
"RFC1",-0.151306277884151,0.000748672787786364
"CSNK2A1",0.123655666900366,0.000748286771061374
"KRT17",-2.69305122055752,0.000747275744165316
"NFKBIE",-0.672976211802125,0.000744196931888298
"LUZP1",0.216591809998833,0.000747716988784229
"TADA2B",0.172966927242126,0.000747566907110396
"GALNTL6",-1.03884415006336,0.000746217982379463
"LINC01679",-0.707137672681444,0.000745727043413887
"NT5C3A",-0.269856541237327,0.000752403699439608
"PRR14L",0.184187539782183,0.000761178502363233
"GET4",-0.231978542985805,0.000763590716653138
"ZEB2-AS1",-0.551507591997287,0.000764966266584954
"TPH1",-0.555436975246521,0.000765952764292619
"TMEM50A",0.21261864524233,0.000766630176338902
"NET1",-0.378550261451707,0.000769941215591042
"NOL7",-0.175032067928092,0.000770755164700417
"TNFRSF17",1.02547530325998,0.000777111895156991
"LINC02614",-0.813343654101391,0.000776848332234625
"GNG2",0.273136637043061,0.000780154944086264
"CFAP44",-0.331429593722068,0.000779857802032131
"PTX3",-0.901605399153119,0.000781094547143145
"ABCA11P",-0.500263564033289,0.000783622599693513
"GNB3",-0.646286519336406,0.000788536205746398
"ZNF433",-0.534354339669606,0.000789819672865132
"ILF2",-0.160122202294644,0.000791793028748703
"C1orf216",0.274880545492071,0.000800172544264281
"KATNA1",-0.147826128816976,0.000800411613645664
"DDX11L10",-1.29150549748676,0.00080102706579692
