GeneSymbol	B cells	Plasma cells	T cells CD8	T cells CD4	NK cells	Monocytes	Dendritic cells	Mast cells	Eosinophils	Neutrophils
KDM4B	19.686595735444	65.1834499966743	4.93719627656577	1.41233822121058	10.5820334235474	7.8058570900948	0	18.9388264865349	1.51008659128914	93749.0882318192
KDM4C	51.2412745891499	84.5587262392047	25.6503029998765	14.3374918699079	27.0290635095437	21.879324234249	7.26437513390951	79.6048207021956	143.581320182335	53060.0179807665
KDM4D	0.154807978984659	3.91723350556527	0.158532671201431	0.176693118183653	0.248528878519057	0.224647896309191	0	0	0	251314.520453205
KDM4E	0	0	0	0	0	0	0	0	0	335078.265712462
KDM5A	23.9585433265719	192.061580811766	32.683935878981	15.5472017523208	27.3364053001896	23.6346422607566	0	49.2899655946888	378.100952845239	18568.2355669036
KDM5B	10.4160830304033	55.6427244072472	5.50874368493095	4.60744954949998	5.08033845836899	5.5060317572543	16.2848598131005	17.2124670105167	99.2715486693996	73881.8879104086
KDM5C	83.5323611968248	601.713095643317	26.1940889193159	14.9853533179493	24.457273767312	22.2000932865757	0	160.802331373564	528.918959044814	89886.6543113423
KDM5D	15.3425887364378	921.048172216918	32.0645763667802	69.3270310710259	138.59685208691	28.3899867595145	101.610810761297	0	1237.33081635845	2452.98630421845
KDM6A	51.0630408226984	125.511230444768	20.8593687242389	11.9516200753514	0	11.4091679955405	201.169039807284	127.624353086797	280.812550125	139138.728957558
KDM6B	20.2443484608278	200.962566689013	0	3.60080993380608	9.78200043676767	15.8103630932429	199.30848583806	221.995616723724	899.103669865335	103059.300881728
KDM7A	31.9251439485623	149.314158912858	11.002470814811	3.49087833715775	9.94663928065215	22.2317453495346	28.4940366459061	80.1537072216696	247.433673442541	1365.08383392129
KDM7A.DT	3.49273579483625	0	4.37425382512205	1.89247990255971	2.50121737870196	3.3694502197223	0	0	0	373092.396466607
KDM8	6.2875225504766	70.1632873875914	4.35087414350962	5.49941668602048	5.64641213660725	2.26581502898134	0	3.40026860357263	148.66431120743	156311.921052263
