"","Gene_name","LFC_1_Ctrl","FDR_1_Ctrl","LFC_2_Ctrl","FDR_2_Ctrl","LFC_2_1","FDR_2_1"
"SLC35G1","SLC35G1",NA,NA,-0.307677047841687,0.0272626490042924,NA,NA
"SLC35G2","SLC35G2",NA,NA,0.951197916567017,0.00388699486934654,NA,NA
"SLC35G3","SLC35G3",NA,NA,NA,NA,NA,NA
"SLC35G4","SLC35G4",NA,NA,NA,NA,NA,NA
"SLC35G5","SLC35G5",NA,NA,NA,NA,NA,NA
"SLC35G6","SLC35G6",NA,NA,NA,NA,NA,NA
"SLC36A1","SLC36A1",NA,NA,NA,NA,NA,NA
"SLC36A2","SLC36A2",NA,NA,NA,NA,NA,NA
"SLC36A3","SLC36A3",NA,NA,NA,NA,NA,NA
"SLC36A4","SLC36A4",NA,NA,NA,NA,NA,NA
"SLC37A1","SLC37A1",0.13005274568005,0.0957462567641603,NA,NA,NA,NA
"SLC37A2","SLC37A2",NA,NA,NA,NA,NA,NA
"SLC37A3","SLC37A3",NA,NA,NA,NA,NA,NA
"SLC37A4","SLC37A4",NA,NA,-0.151054889547366,0.0854633546704404,NA,NA
"SLC38A1","SLC38A1",NA,NA,NA,NA,NA,NA
"SLC38A10","SLC38A10",NA,NA,NA,NA,NA,NA
"SLC38A11","SLC38A11",NA,NA,NA,NA,NA,NA
"SLC38A2","SLC38A2",NA,NA,NA,NA,NA,NA
"SLC38A3","SLC38A3",NA,NA,NA,NA,NA,NA
"SLC38A4","SLC38A4",NA,NA,NA,NA,NA,NA
"SLC38A5","SLC38A5",NA,NA,NA,NA,NA,NA
"SLC38A6","SLC38A6",NA,NA,NA,NA,NA,NA
"SLC38A7","SLC38A7",0.182444360766879,0.0775385322400188,NA,NA,NA,NA
"SLC38A8","SLC38A8",NA,NA,NA,NA,NA,NA
"SLC38A9","SLC38A9",NA,NA,NA,NA,NA,NA
"SLC39A1","SLC39A1",NA,NA,NA,NA,NA,NA
"SLC39A10","SLC39A10",NA,NA,NA,NA,NA,NA
"SLC39A11","SLC39A11",NA,NA,NA,NA,NA,NA
"SLC39A12","SLC39A12",NA,NA,NA,NA,NA,NA
"SLC39A12-AS1","SLC39A12-AS1",NA,NA,NA,NA,NA,NA
"SLC39A13","SLC39A13",NA,NA,NA,NA,NA,NA
"SLC39A14","SLC39A14",0.220575845177264,0.0645891822061145,0.237958804341522,0.0344477026797195,NA,NA
"SLC39A2","SLC39A2",NA,NA,NA,NA,NA,NA
"SLC39A3","SLC39A3",NA,NA,NA,NA,NA,NA
"SLC39A4","SLC39A4",NA,NA,NA,NA,NA,NA
"SLC39A5","SLC39A5",NA,NA,NA,NA,NA,NA
"SLC39A6","SLC39A6",NA,NA,0.206470947633922,0.00886779167374448,NA,NA
"SLC39A7","SLC39A7",0.223021290134499,0.00742338514770031,0.219701716353167,0.00643996654945198,NA,NA
"SLC39A8","SLC39A8",NA,NA,NA,NA,NA,NA
"SLC39A9","SLC39A9",NA,NA,NA,NA,NA,NA
"SLC3A1","SLC3A1",NA,NA,NA,NA,NA,NA
"SLC3A2","SLC3A2",NA,NA,NA,NA,NA,NA
"SLC40A1","SLC40A1",NA,NA,-0.416125730901656,0.0180913575242612,NA,NA
"SLC41A1","SLC41A1",NA,NA,NA,NA,NA,NA
"SLC41A2","SLC41A2",NA,NA,NA,NA,NA,NA
"SLC41A3","SLC41A3",0.151712235381334,0.0952362716185107,NA,NA,NA,NA
"SLC43A1","SLC43A1",NA,NA,NA,NA,NA,NA
"SLC43A2","SLC43A2",NA,NA,NA,NA,NA,NA
"SLC43A3","SLC43A3",NA,NA,NA,NA,NA,NA
"SLC44A1","SLC44A1",NA,NA,NA,NA,NA,NA
"SLC44A2","SLC44A2",NA,NA,NA,NA,NA,NA
"SLC44A3","SLC44A3",NA,NA,NA,NA,NA,NA
"SLC44A3-AS1","SLC44A3-AS1",NA,NA,-1.82112811557376,0.0101592583343054,NA,NA
"SLC44A4","SLC44A4",NA,NA,NA,NA,NA,NA
"SLC44A5","SLC44A5",NA,NA,NA,NA,NA,NA
"SLC45A1","SLC45A1",NA,NA,NA,NA,NA,NA
"SLC45A2","SLC45A2",NA,NA,NA,NA,NA,NA
"SLC45A3","SLC45A3",NA,NA,-0.43041041840814,0.0634874573036504,NA,NA
"SLC45A4","SLC45A4",NA,NA,NA,NA,NA,NA
"SLC46A1","SLC46A1",NA,NA,NA,NA,NA,NA
"SLC46A2","SLC46A2",0.417769576611288,0.0631675693701486,NA,NA,NA,NA
"SLC46A3","SLC46A3",NA,NA,NA,NA,NA,NA
"SLC47A1","SLC47A1",NA,NA,NA,NA,NA,NA
"SLC47A2","SLC47A2",NA,NA,NA,NA,NA,NA
"SLC48A1","SLC48A1",NA,NA,-0.189903783766623,0.0468933132038015,-0.150407387945161,0.0298156299228329
"SLC49A3","SLC49A3",NA,NA,NA,NA,NA,NA
"SLC49A4","SLC49A4",NA,NA,NA,NA,NA,NA
"SLC4A1","SLC4A1",NA,NA,NA,NA,NA,NA
"SLC4A10","SLC4A10",-0.734692308040742,0.070500948287806,-0.771773378272717,0.0451582649537715,NA,NA
"SLC4A11","SLC4A11",NA,NA,NA,NA,NA,NA
"SLC4A1AP","SLC4A1AP",NA,NA,NA,NA,NA,NA
"SLC4A2","SLC4A2",NA,NA,NA,NA,NA,NA
"SLC4A3","SLC4A3",NA,NA,NA,NA,NA,NA
"SLC4A4","SLC4A4",0.511673189919215,0.00748857310176634,0.953482231669565,1.38856534578395e-08,0.44180904175035,0.000424486121017762
"SLC4A5","SLC4A5",-0.350290539182104,0.0211810941580843,-0.440489616533268,0.00172918877332085,NA,NA
"SLC4A7","SLC4A7",NA,NA,NA,NA,NA,NA
"SLC4A8","SLC4A8",NA,NA,0.218186595799479,0.0653354667116061,NA,NA
"SLC4A9","SLC4A9",NA,NA,NA,NA,NA,NA
"SLC50A1","SLC50A1",NA,NA,-0.13185975947409,0.0482774894564386,-0.104885289737541,0.0292780321588647
"SLC51A","SLC51A",NA,NA,NA,NA,NA,NA
"SLC51B","SLC51B",NA,NA,NA,NA,NA,NA
"SLC52A1","SLC52A1",NA,NA,NA,NA,NA,NA
"SLC52A2","SLC52A2",0.267074457585077,0.0271523582488915,NA,NA,NA,NA
"SLC52A3","SLC52A3",NA,NA,NA,NA,NA,NA
"SLC5A1","SLC5A1",NA,NA,NA,NA,NA,NA
"SLC5A10","SLC5A10",NA,NA,NA,NA,NA,NA
"SLC5A11","SLC5A11",NA,NA,NA,NA,NA,NA
"SLC5A12","SLC5A12",NA,NA,NA,NA,NA,NA
"SLC5A2","SLC5A2",-0.67978121837614,0.00736446885323426,-1.05858484479176,4.24277424821475e-06,-0.378803626415619,0.0627795809355862
"SLC5A3","SLC5A3",NA,NA,NA,NA,NA,NA
"SLC5A4","SLC5A4",NA,NA,NA,NA,NA,NA
"SLC5A4-AS1","SLC5A4-AS1",NA,NA,NA,NA,NA,NA
"SLC5A5","SLC5A5",-0.716832923532755,0.00281146937355328,-0.964311491864434,1.3117024306548e-05,NA,NA
"SLC5A6","SLC5A6",-0.378518209185127,0.00155050300365907,-0.401052591862002,0.000445933859528428,NA,NA
"SLC5A7","SLC5A7",NA,NA,NA,NA,NA,NA
"SLC5A8","SLC5A8",NA,NA,NA,NA,NA,NA
"SLC5A9","SLC5A9",NA,NA,NA,NA,NA,NA
"SLC66A1","SLC66A1",NA,NA,NA,NA,NA,NA
"SLC66A1L","SLC66A1L",NA,NA,NA,NA,NA,NA
"SLC66A2","SLC66A2",NA,NA,NA,NA,NA,NA
"SLC66A3","SLC66A3",NA,NA,0.176773498952281,0.0742047923951058,NA,NA
"SLC6A1","SLC6A1",NA,NA,NA,NA,NA,NA
"SLC6A1-AS1","SLC6A1-AS1",NA,NA,NA,NA,NA,NA
"SLC6A10P","SLC6A10P",NA,NA,NA,NA,NA,NA
"SLC6A11","SLC6A11",NA,NA,NA,NA,NA,NA
"SLC6A12","SLC6A12",NA,NA,NA,NA,NA,NA
"SLC6A13","SLC6A13",NA,NA,NA,NA,NA,NA
"SLC6A14","SLC6A14",NA,NA,NA,NA,NA,NA
"SLC6A15","SLC6A15",NA,NA,NA,NA,NA,NA
"SLC6A16","SLC6A16",-0.300951416233093,0.0426181338003317,-0.3674779818681,0.00758330548630982,NA,NA
"SLC6A17","SLC6A17",NA,NA,NA,NA,NA,NA
"SLC6A18","SLC6A18",NA,NA,NA,NA,NA,NA
"SLC6A19","SLC6A19",NA,NA,NA,NA,NA,NA
"SLC6A2","SLC6A2",NA,NA,NA,NA,NA,NA
"SLC6A20","SLC6A20",NA,NA,NA,NA,NA,NA
"SLC6A3","SLC6A3",NA,NA,NA,NA,NA,NA
"SLC6A4","SLC6A4",-0.906813378278351,0.0104176745405094,-0.872225831657298,0.0111085078764977,NA,NA
"SLC6A5","SLC6A5",NA,NA,NA,NA,NA,NA
"SLC6A6","SLC6A6",NA,NA,NA,NA,NA,NA
"SLC6A7","SLC6A7",NA,NA,NA,NA,NA,NA
"SLC6A8","SLC6A8",NA,NA,NA,NA,NA,NA
"SLC6A9","SLC6A9",NA,NA,NA,NA,NA,NA
"SLC7A1","SLC7A1",0.250303336137426,0.0028608937844953,0.197776058553233,0.0190189219941854,NA,NA
"SLC7A10","SLC7A10",NA,NA,NA,NA,NA,NA
"SLC7A11","SLC7A11",NA,NA,NA,NA,NA,NA
"SLC7A11-AS1","SLC7A11-AS1",NA,NA,NA,NA,NA,NA
"SLC7A13","SLC7A13",NA,NA,NA,NA,NA,NA
"SLC7A14","SLC7A14",NA,NA,NA,NA,NA,NA
"SLC7A2","SLC7A2",NA,NA,NA,NA,NA,NA
"SLC7A3","SLC7A3",NA,NA,NA,NA,NA,NA
"SLC7A4","SLC7A4",NA,NA,NA,NA,NA,NA
"SLC7A5","SLC7A5",-0.613607918274055,0.0752435252155055,NA,NA,NA,NA
"SLC7A6","SLC7A6",-0.304339552275805,0.00945268909963619,-0.434484499081875,4.66624452675673e-05,NA,NA
"SLC7A6OS","SLC7A6OS",NA,NA,NA,NA,NA,NA
"SLC7A7","SLC7A7",NA,NA,NA,NA,NA,NA
"SLC7A8","SLC7A8",NA,NA,-1.01383553583724,0.0178818069855593,-1.01998132968522,0.000388146971175079
"SLC7A9","SLC7A9",NA,NA,NA,NA,NA,NA
"SLC8A1","SLC8A1",NA,NA,NA,NA,NA,NA
"SLC8A1-AS1","SLC8A1-AS1",NA,NA,NA,NA,NA,NA
"SLC8A2","SLC8A2",NA,NA,NA,NA,NA,NA
"SLC8A3","SLC8A3",-0.820184523074413,0.0583521233268153,-0.856578682293378,0.0381598171319624,NA,NA
"SLC8B1","SLC8B1",NA,NA,-0.223753889471665,0.016226019147092,NA,NA
"SLC9A1","SLC9A1",NA,NA,NA,NA,NA,NA
"SLC9A2","SLC9A2",NA,NA,NA,NA,NA,NA
"SLC9A3","SLC9A3",NA,NA,NA,NA,NA,NA
"SLC9A3R1","SLC9A3R1",0.315079209969048,0.00115955917088514,0.43352763280136,1.17205629743444e-06,NA,NA
"SLC9A3R2","SLC9A3R2",NA,NA,NA,NA,-0.30383259591017,0.0966253604510115
"SLC9A4","SLC9A4",NA,NA,NA,NA,NA,NA
"SLC9A5","SLC9A5",NA,NA,-0.385435801511471,0.0757655330676915,NA,NA
"SLC9A6","SLC9A6",NA,NA,NA,NA,NA,NA
"SLC9A7","SLC9A7",NA,NA,-0.394025889582545,0.0119010938348737,-0.248223585134189,0.0360889014685499
"SLC9A7P1","SLC9A7P1",NA,NA,NA,NA,NA,NA
"SLC9A8","SLC9A8",NA,NA,NA,NA,NA,NA
"SLC9A9","SLC9A9",NA,NA,NA,NA,NA,NA
"SLC9A9-AS1","SLC9A9-AS1",NA,NA,NA,NA,NA,NA
"SLC9B1","SLC9B1",NA,NA,NA,NA,NA,NA
"SLC9B2","SLC9B2",0.190983062772009,0.0952149956315518,0.193648907061255,0.0755811208747898,NA,NA
"SLC9C1","SLC9C1",NA,NA,NA,NA,NA,NA
"SLC9C2","SLC9C2",NA,NA,NA,NA,NA,NA
"SLCO1A2","SLCO1A2",NA,NA,NA,NA,NA,NA
"SLCO1B1","SLCO1B1",NA,NA,NA,NA,NA,NA
"SLCO1B3","SLCO1B3",NA,NA,NA,NA,NA,NA
"SLCO1B7","SLCO1B7",NA,NA,NA,NA,NA,NA
"SLCO1C1","SLCO1C1",NA,NA,NA,NA,NA,NA
"SLCO2A1","SLCO2A1",NA,NA,NA,NA,NA,NA
"SLCO2B1","SLCO2B1",NA,NA,NA,NA,NA,NA
"SLCO3A1","SLCO3A1",NA,NA,NA,NA,NA,NA
"SLCO4A1","SLCO4A1",NA,NA,NA,NA,NA,NA
"SLCO4A1-AS1","SLCO4A1-AS1",NA,NA,NA,NA,NA,NA
"SLCO4C1","SLCO4C1",0.380640760561893,0.0379775486972315,0.789835873388937,4.7908691381926e-07,0.409195112827044,0.000388146971175079
"SLCO5A1","SLCO5A1",NA,NA,NA,NA,NA,NA
"SLCO6A1","SLCO6A1",NA,NA,NA,NA,NA,NA
"SLED1","SLED1",NA,NA,NA,NA,NA,NA
"SLF1","SLF1",NA,NA,NA,NA,NA,NA
"SLF2","SLF2",NA,NA,NA,NA,NA,NA
"SLFN11","SLFN11",NA,NA,0.30993109531474,0.00273242157822432,0.164375934612957,0.0420199651103145
"SLFN12","SLFN12",NA,NA,NA,NA,0.182629861945967,0.0555382011454505
"SLFN12L","SLFN12L",NA,NA,0.253971783503304,0.0412808270291599,NA,NA
"SLFN13","SLFN13",NA,NA,0.322747368663393,0.00444591422533152,0.18605353186712,0.0311132552484149
"SLFN14","SLFN14",-1.08518094236482,0.0114150953334475,-0.744970621271848,0.0944445268952389,NA,NA
"SLFN5","SLFN5",NA,NA,0.24731756366979,0.0600157005339185,NA,NA
"SLFNL1","SLFNL1",NA,NA,NA,NA,NA,NA
"SLFNL1-AS1","SLFNL1-AS1",NA,NA,NA,NA,NA,NA
"SLIRP","SLIRP",-0.385085287814389,4.57116714642005e-05,-0.423189660141726,2.20816673862731e-06,NA,NA
"SLIT1","SLIT1",NA,NA,NA,NA,NA,NA
"SLIT1-AS1","SLIT1-AS1",NA,NA,NA,NA,NA,NA
"SLIT2","SLIT2",2.43094423375461,0.00381702008563868,2.4030818840699,0.00280147912071807,NA,NA
"SLIT2-IT1","SLIT2-IT1",NA,NA,NA,NA,NA,NA
"SLIT3","SLIT3",NA,NA,NA,NA,NA,NA
"SLITRK1","SLITRK1",NA,NA,NA,NA,NA,NA
"SLITRK2","SLITRK2",NA,NA,NA,NA,NA,NA
"SLITRK3","SLITRK3",NA,NA,NA,NA,NA,NA
"SLITRK4","SLITRK4",NA,NA,NA,NA,NA,NA
"SLITRK5","SLITRK5",NA,NA,-0.842494634698243,0.00967140484700961,NA,NA
"SLITRK6","SLITRK6",NA,NA,NA,NA,NA,NA
"SLK","SLK",NA,NA,NA,NA,NA,NA
"SLMAP","SLMAP",NA,NA,NA,NA,0.0699065035080416,0.0683711551177526
"SLN","SLN",NA,NA,NA,NA,NA,NA
"SLPI","SLPI",NA,NA,NA,NA,0.697174802417936,0.0937191418189984
"SLTM","SLTM",NA,NA,NA,NA,NA,NA
"SLU7","SLU7",-0.107343043638064,0.0730208401889778,NA,NA,NA,NA
"SLURP1","SLURP1",NA,NA,NA,NA,NA,NA
"SLX1A","SLX1A",NA,NA,NA,NA,NA,NA
"SLX1A-SULT1A3","SLX1A-SULT1A3",NA,NA,NA,NA,NA,NA
"SLX1B","SLX1B",NA,NA,NA,NA,NA,NA
"SLX1B-SULT1A4","SLX1B-SULT1A4",NA,NA,NA,NA,NA,NA
"SLX4","SLX4",NA,NA,NA,NA,NA,NA
"SLX4IP","SLX4IP",NA,NA,NA,NA,NA,NA
"SMAD1","SMAD1",0.562934910425015,0.0209160385926912,NA,NA,NA,NA
"SMAD1-AS1","SMAD1-AS1",NA,NA,NA,NA,NA,NA
"SMAD1-AS2","SMAD1-AS2",NA,NA,NA,NA,NA,NA
"SMAD2","SMAD2",NA,NA,NA,NA,NA,NA
"SMAD3","SMAD3",NA,NA,NA,NA,NA,NA
"SMAD4","SMAD4",NA,NA,NA,NA,NA,NA
"SMAD5","SMAD5",NA,NA,NA,NA,NA,NA
"SMAD5-AS1","SMAD5-AS1",NA,NA,NA,NA,NA,NA
"SMAD6","SMAD6",NA,NA,NA,NA,NA,NA
"SMAD7","SMAD7",NA,NA,NA,NA,NA,NA
"SMAD9","SMAD9",NA,NA,NA,NA,NA,NA
"SMAGP","SMAGP",NA,NA,0.261210549087302,0.0285814074948269,NA,NA
"SMAP1","SMAP1",NA,NA,NA,NA,NA,NA
"SMAP2","SMAP2",NA,NA,NA,NA,NA,NA
"SMARCA1","SMARCA1",-0.681978012275639,0.0432188592452952,-0.922966969798332,0.00275488890408612,NA,NA
"SMARCA2","SMARCA2",NA,NA,NA,NA,NA,NA
"SMARCA4","SMARCA4",NA,NA,NA,NA,NA,NA
"SMARCA5","SMARCA5",-0.12848101201718,0.0528981554113994,NA,NA,NA,NA
"SMARCA5-AS1","SMARCA5-AS1",NA,NA,NA,NA,NA,NA
"SMARCAD1","SMARCAD1",NA,NA,NA,NA,NA,NA
"SMARCAL1","SMARCAL1",NA,NA,NA,NA,NA,NA
"SMARCB1","SMARCB1",NA,NA,NA,NA,-0.113301846587517,0.0875349309316933
"SMARCC1","SMARCC1",0.145201604421063,0.00381681482207365,0.152210968371434,0.00151088682997353,NA,NA
"SMARCC2","SMARCC2",NA,NA,NA,NA,NA,NA
"SMARCD1","SMARCD1",NA,NA,NA,NA,NA,NA
"SMARCD2","SMARCD2",NA,NA,NA,NA,NA,NA
"SMARCD3","SMARCD3",NA,NA,NA,NA,NA,NA
"SMARCE1","SMARCE1",NA,NA,NA,NA,NA,NA
"SMC1A","SMC1A",NA,NA,NA,NA,NA,NA
"SMC1B","SMC1B",NA,NA,NA,NA,NA,NA
"SMC2","SMC2",NA,NA,NA,NA,NA,NA
"SMC2-AS1","SMC2-AS1",NA,NA,NA,NA,NA,NA
"SMC3","SMC3",NA,NA,NA,NA,0.0673109943658957,0.0776732989746735
"SMC4","SMC4",NA,NA,NA,NA,NA,NA
"SMC5","SMC5",NA,NA,NA,NA,NA,NA
"SMC6","SMC6",NA,NA,NA,NA,NA,NA
"SMCHD1","SMCHD1",NA,NA,NA,NA,NA,NA
"SMCO1","SMCO1",NA,NA,NA,NA,NA,NA
"SMCO2","SMCO2",NA,NA,NA,NA,NA,NA
"SMCO3","SMCO3",NA,NA,NA,NA,NA,NA
"SMCO4","SMCO4",NA,NA,NA,NA,NA,NA
"SMCP","SMCP",NA,NA,NA,NA,NA,NA
"SMCR2","SMCR2",NA,NA,NA,NA,NA,NA
"SMCR5","SMCR5",NA,NA,NA,NA,NA,NA
"SMCR8","SMCR8",NA,NA,NA,NA,NA,NA
"SMDT1","SMDT1",NA,NA,NA,NA,NA,NA
"SMG1","SMG1",0.189673105832011,0.0591973412624354,0.2753080387204,0.00223051174249045,NA,NA
"SMG1P1","SMG1P1",NA,NA,NA,NA,NA,NA
"SMG1P3","SMG1P3",NA,NA,NA,NA,NA,NA
"SMG1P5","SMG1P5",NA,NA,NA,NA,NA,NA
"SMG1P6","SMG1P6",NA,NA,NA,NA,NA,NA
"SMG1P7","SMG1P7",-0.378303585626654,0.0105205514282726,-0.277538776987343,0.0668848045457261,NA,NA
"SMG5","SMG5",NA,NA,NA,NA,NA,NA
"SMG6","SMG6",NA,NA,NA,NA,NA,NA
"SMG7","SMG7",NA,NA,NA,NA,NA,NA
"SMG7-AS1","SMG7-AS1",NA,NA,NA,NA,NA,NA
"SMG8","SMG8",NA,NA,NA,NA,NA,NA
"SMG9","SMG9",NA,NA,NA,NA,NA,NA
"SMIM1","SMIM1",NA,NA,NA,NA,NA,NA
"SMIM10","SMIM10",NA,NA,-0.643672206754854,0.0304696790775373,NA,NA
"SMIM10L1","SMIM10L1",-0.193654523710032,0.0165206723206946,-0.147936342108306,0.0720867192807351,NA,NA
"SMIM10L2A","SMIM10L2A",-0.416642771413132,0.0746942518902857,-0.704311940322266,0.000554527756228352,NA,NA
"SMIM10L2B","SMIM10L2B",NA,NA,NA,NA,NA,NA
"SMIM11A","SMIM11A",NA,NA,NA,NA,NA,NA
"SMIM12","SMIM12",0.16216479067343,0.0390555270306197,NA,NA,NA,NA
"SMIM13","SMIM13",NA,NA,NA,NA,NA,NA
"SMIM14","SMIM14",NA,NA,NA,NA,NA,NA
"SMIM15","SMIM15",NA,NA,NA,NA,NA,NA
"SMIM17","SMIM17",1.43109305285632,0.0788605790074217,1.74931592066607,0.0176081187874744,NA,NA
"SMIM18","SMIM18",NA,NA,NA,NA,NA,NA
"SMIM19","SMIM19",-0.164252411704134,0.0911726532183146,NA,NA,NA,NA
"SMIM2","SMIM2",NA,NA,NA,NA,NA,NA
"SMIM2-AS1","SMIM2-AS1",NA,NA,NA,NA,NA,NA
"SMIM2-IT1","SMIM2-IT1",NA,NA,NA,NA,NA,NA
"SMIM20","SMIM20",-0.217739066713989,0.00658447454002529,-0.20206786686365,0.00998348478687544,NA,NA
"SMIM21","SMIM21",NA,NA,NA,NA,NA,NA
"SMIM22","SMIM22",NA,NA,NA,NA,NA,NA
"SMIM23","SMIM23",NA,NA,NA,NA,NA,NA
"SMIM24","SMIM24",NA,NA,NA,NA,NA,NA
"SMIM25","SMIM25",NA,NA,NA,NA,NA,NA
"SMIM26","SMIM26",NA,NA,-0.176988493008249,0.0284223134111713,NA,NA
"SMIM27","SMIM27",-0.229432245231845,0.079997232367139,-0.272957431511822,0.024168329332171,NA,NA
"SMIM28","SMIM28",NA,NA,NA,NA,NA,NA
"SMIM29","SMIM29",NA,NA,NA,NA,NA,NA
"SMIM3","SMIM3",NA,NA,NA,NA,NA,NA
"SMIM30","SMIM30",NA,NA,NA,NA,NA,NA
"SMIM31","SMIM31",NA,NA,NA,NA,NA,NA
"SMIM32","SMIM32",NA,NA,NA,NA,NA,NA
"SMIM34A","SMIM34A",NA,NA,NA,NA,NA,NA
"SMIM4","SMIM4",NA,NA,-0.219339607648674,0.0541142935425179,NA,NA
"SMIM5","SMIM5",-0.648263251336563,0.000725120664682331,-0.668257361083829,0.000271867266670114,NA,NA
"SMIM6","SMIM6",NA,NA,-0.911676969589044,0.0740380648305164,NA,NA
"SMIM7","SMIM7",NA,NA,NA,NA,NA,NA
"SMIM8","SMIM8",NA,NA,NA,NA,NA,NA
"SMIM9","SMIM9",NA,NA,NA,NA,NA,NA
"SMKR1","SMKR1",NA,NA,0.31969139747305,0.0606043948708564,0.247593788607881,0.0466489511061483
"SMLR1","SMLR1",NA,NA,NA,NA,NA,NA
"SMN1","SMN1",NA,NA,NA,NA,NA,NA
"SMNDC1","SMNDC1",NA,NA,NA,NA,NA,NA
"SMO","SMO",NA,NA,NA,NA,NA,NA
"SMOC1","SMOC1",NA,NA,NA,NA,NA,NA
"SMOC2","SMOC2",NA,NA,NA,NA,NA,NA
"SMOX","SMOX",-0.865317647546977,7.10409471696082e-06,-0.851932392984159,4.0054912028805e-06,NA,NA
"SMPD1","SMPD1",NA,NA,NA,NA,NA,NA
"SMPD2","SMPD2",NA,NA,NA,NA,NA,NA
"SMPD3","SMPD3",NA,NA,NA,NA,NA,NA
"SMPD4","SMPD4",NA,NA,NA,NA,NA,NA
"SMPDL3A","SMPDL3A",NA,NA,NA,NA,NA,NA
"SMPDL3B","SMPDL3B",NA,NA,NA,NA,NA,NA
"SMPX","SMPX",NA,NA,NA,NA,NA,NA
"SMR3A","SMR3A",NA,NA,NA,NA,NA,NA
"SMR3B","SMR3B",NA,NA,NA,NA,NA,NA
"SMS","SMS",NA,NA,NA,NA,NA,NA
"SMTN","SMTN",NA,NA,NA,NA,NA,NA
"SMTNL1","SMTNL1",NA,NA,NA,NA,NA,NA
"SMTNL2","SMTNL2",NA,NA,NA,NA,NA,NA
"SMU1","SMU1",NA,NA,NA,NA,NA,NA
"SMUG1","SMUG1",NA,NA,NA,NA,NA,NA
"SMURF1","SMURF1",NA,NA,NA,NA,NA,NA
"SMURF2","SMURF2",NA,NA,NA,NA,0.0960723528424342,0.0765079118525453
"SMYD1","SMYD1",NA,NA,NA,NA,NA,NA
"SMYD2","SMYD2",NA,NA,NA,NA,NA,NA
"SMYD3","SMYD3",NA,NA,NA,NA,NA,NA
"SMYD4","SMYD4",NA,NA,NA,NA,NA,NA
"SMYD5","SMYD5",-0.216528723285725,0.0242612156989765,-0.313820266088139,0.000297301633271116,NA,NA
"SNAI1","SNAI1",-1.16896787845843,0.0484123585722848,-1.28011511558071,0.0221369056473188,NA,NA
"SNAI2","SNAI2",NA,NA,NA,NA,NA,NA
"SNAI3","SNAI3",0.429728329615533,0.0250906987439967,0.356823256292219,0.0629355791333071,NA,NA
"SNAI3-AS1","SNAI3-AS1",NA,NA,NA,NA,NA,NA
"SNAP23","SNAP23",NA,NA,NA,NA,NA,NA
"SNAP25","SNAP25",NA,NA,NA,NA,NA,NA
"SNAP25-AS1","SNAP25-AS1",NA,NA,NA,NA,NA,NA
"SNAP29","SNAP29",NA,NA,NA,NA,NA,NA
"SNAP47","SNAP47",0.163918081434795,0.040099289529442,0.151233169539793,0.0524435868235742,NA,NA
"SNAP91","SNAP91",NA,NA,NA,NA,NA,NA
"SNAPC1","SNAPC1",-0.231006329499775,0.0474957183661868,-0.248150760525094,0.0247987864085798,NA,NA
"SNAPC2","SNAPC2",0.233782275595776,0.0947814791258697,NA,NA,NA,NA
"SNAPC3","SNAPC3",NA,NA,NA,NA,NA,NA
"SNAPC4","SNAPC4",NA,NA,NA,NA,NA,NA
"SNAPC5","SNAPC5",NA,NA,NA,NA,NA,NA
"SNAPIN","SNAPIN",NA,NA,NA,NA,NA,NA
"SNCA","SNCA",NA,NA,NA,NA,NA,NA
"SNCA-AS1","SNCA-AS1",NA,NA,NA,NA,NA,NA
"SNCAIP","SNCAIP",NA,NA,NA,NA,NA,NA
"SNCB","SNCB",NA,NA,NA,NA,NA,NA
"SNCG","SNCG",NA,NA,NA,NA,NA,NA
"SND1","SND1",NA,NA,NA,NA,NA,NA
"SND1-IT1","SND1-IT1",NA,NA,NA,NA,NA,NA
"SNED1","SNED1",NA,NA,NA,NA,NA,NA
"SNF8","SNF8",NA,NA,NA,NA,NA,NA
"SNHG1","SNHG1",-0.577944855192543,0.00146600976369502,-0.615781771785749,0.000379792322700678,NA,NA
"SNHG11","SNHG11",-0.299783338516932,0.00477112049835073,-0.359855170693461,0.000283574959179759,NA,NA
"SNHG12","SNHG12",-0.359729636802874,0.0311931393661975,-0.396843993900419,0.0116913575297633,NA,NA
"SNHG15","SNHG15",-0.51574126746938,0.019130621160369,-0.539537730060232,0.0102520823403389,NA,NA
"SNHG16","SNHG16",NA,NA,NA,NA,NA,NA
"SNHG17","SNHG17",-0.262175399245312,0.0321078962500032,-0.365065442290862,0.000991863086692193,NA,NA
"SNHG18","SNHG18",NA,NA,NA,NA,NA,NA
"SNHG19","SNHG19",NA,NA,NA,NA,NA,NA
"SNHG20","SNHG20",-0.374473312431447,0.000680430275613507,-0.439150078142209,2.264486801671e-05,NA,NA
"SNHG21","SNHG21",-0.299673060820218,0.00736446885323426,-0.311711669829415,0.00362675560635093,NA,NA
"SNHG25","SNHG25",NA,NA,NA,NA,NA,NA
"SNHG26","SNHG26",NA,NA,NA,NA,NA,NA
"SNHG27","SNHG27",NA,NA,NA,NA,NA,NA
"SNHG28","SNHG28",NA,NA,NA,NA,NA,NA
"SNHG29","SNHG29",NA,NA,-0.283726295211476,0.00363416705618897,NA,NA
"SNHG3","SNHG3",-0.23629711597314,0.0525611569590201,-0.305591361150292,0.00623142727098234,NA,NA
"SNHG31","SNHG31",NA,NA,NA,NA,NA,NA
