Gene_name,logFC,P.Value
FARSB,-0.14555524158596,0.13837091857288
EZR,0.17573229580428,0.138970332262744
HP1BP3,-0.146412926728068,0.139196097422755
ARHGAP18,-0.0882160402110921,0.139581853621261
GMPPA,-0.114673540751378,0.140052803088121
PFN1,0.100478917072368,0.140722474222673
M6PR,-0.11419124761981,0.141155403260503
S100A8,-0.107157811941512,0.141695546502281
ASAP1,-0.341738491561823,0.14201807534516
NRGN,-0.127555247796512,0.143148477064733
NDUFB11,-0.117544736014718,0.143201998559322
AP1S2,-0.0998993386385485,0.143498262861945
PSMC2,-0.139522999765716,0.144418428111828
RPS8,-0.0945590314792267,0.144807737569793
CLIC4,-0.129211171756191,0.144926344701233
NAP1L1,-0.0783243450367835,0.145827693525141
ESD,-0.079487734819594,0.146028901402854
EIF4A1,-0.0912749191872483,0.149558603331921
ACAA1,0.163415179434956,0.149612065787293
DDX3X,-0.0967624710975378,0.151420589577085
PSTPIP2,0.098203997016961,0.151706489734937
MYL6,0.0862941809991695,0.152066082157163
ACSS1,-0.268316418839332,0.152088465971155
CAPN1,0.0806318706973872,0.153846378571546
CLTA,-0.0735862878872769,0.154079684346761
NA,0.179074774373644,0.154995515326666
TRIM28,-0.126794940922182,0.15595630687146
ATP1A1,-0.069476081762376,0.156046042423587
ARPC5L,-0.174112334566992,0.15651497046483
WAS,-0.161600153625444,0.157492148888104
WIPF1,-0.0857900645933159,0.158467761481879
PSMA6,0.164676791138844,0.158782700704399
NA,0.164100241310885,0.160087983503377
TMEM260,0.142736132359695,0.161311972467102
ST13,-0.0918664604636082,0.161321453537694
ANXA1,-0.190927417373269,0.162026542499914
CPNE2,-0.129061535095053,0.16237471059365
CD226,0.0873828647561216,0.164398038761713
XRN2,0.0803473715354227,0.165011474475787
NCKAP1,0.0899679189962907,0.165179996023943
MAP2K2,-0.0874785242828916,0.165337801549614
MAPK3,0.175963142807656,0.166544614164254
C20orf27,-0.12975301100181,0.166638516655241
F2RL3,-0.0973079912039332,0.166801110357198
PKN1,0.274957509052139,0.167100090592715
HSPH1,-0.183345205572312,0.167584714817047
GGA1,-0.217439334296587,0.167619956804523
OSBP,0.155444097054225,0.169354314495917
TRRAP,0.239548609322694,0.171019930056124
OLA1,-0.12720068551168,0.171056619263504
HLA-A,0.165906723617026,0.17150451413645
DDX19B,-0.127364486915169,0.172002957358074
PLPBP,-0.144575981791042,0.172138400601226
RPL6,-0.0841389911074814,0.173424572727745
DYNC1I2,0.141493135936237,0.173547827769752
PSMC4,0.129262859807248,0.173689045826011
COPS2,0.091169384131829,0.173724729373439
ENDOD1,0.0712255585760325,0.174825814334725
STAT5B,-0.088549251983232,0.175404195560236
LTA4H,-0.157055848459258,0.175721936327971
STX7,-0.168371865455185,0.175776106974054
ACO2,-0.0719245102079646,0.176391819114742
H1-5,0.145634408638998,0.176868247535531
