Gene_name,logFC,P.Value
PIK3C2A,0.190053407231016,0.00204534903921081
TPPP3,-0.431022119084911,0.00206932887886742
RPL4,-0.288988267156675,0.00212118290660086
TEP1,-0.454191785038574,0.00212912211490448
ITGA3,-0.284856679405866,0.00214020513636929
NEK2,0.538936794930116,0.00214151231733675
GFPT1,0.204656926275351,0.00215642659618291
RHEB,0.192523720186283,0.002168566007446
C2orf72,-0.549810547684569,0.00217425965749652
PPP1R37,-0.237847966468937,0.00218434684841358
COL4A1,-0.44153855222299,0.00220212694427641
DNAJC1,0.391288430804016,0.0022466095652967
C17orf75,-0.355917174857751,0.00225432143742546
SRRM1,-0.352972267166443,0.00225824711291145
SUCLG2,-0.273951429323592,0.00226076418561706
NPTXR,-0.36740878020067,0.00228047955818503
SCAMP4,-0.194991818458266,0.00228440739839645
SNRPG,-0.275228195571632,0.00228571350506111
ENSA,0.27645076365755,0.00229134779707864
RAB3GAP1,-0.161933033044811,0.00231042659702594
PBX2,-0.284230015842382,0.00233036803724991
ITCH,-0.204274887015224,0.00233941297759088
EIF2B1,0.20072596928371,0.00234546068456566
GBA,0.286353995272666,0.00239582882461441
SPIN1,0.223523579530482,0.0023964211244782
SMARCC2,-0.317851192197185,0.00242074742377882
COQ9,-0.247058696189249,0.0024269196105738
RBM28,-0.372698531643918,0.00243264606155602
MRC2,-0.205435529083516,0.00243841956256358
PDK3,0.297208099598194,0.00244220789721749
SPAG9,0.171851854917271,0.00247560677481634
FAH,-0.214349015642163,0.0024776859789668
CCDC167,-0.232386722883533,0.00249197520860817
RBBP5,-0.250984704816378,0.00249220699764343
ISCU,-0.275515387424782,0.00249922626577857
RNF170,-0.392719594261983,0.00251098488269519
SNW1,-0.203798328321877,0.0025524326781296
PCLO,0.21900192323454,0.0025617017725776
SPOCK2,-0.395508555297891,0.00256957949670485
MECP2,-0.231050353415661,0.00258216171644457
C10orf67,-0.265708531618522,0.0025837656805974
YTHDF2,-0.248167268436667,0.0025858986574884
MRPS5,-0.218768711997271,0.00258989932745878
SAMD4B,0.250046203355797,0.00259239317687908
UBA3,-0.174305878253005,0.0026187056942771
FBN2,-0.253175465528368,0.00262183163525885
SNAP29,0.184824361265733,0.00264172795154186
SLC1A3,-0.395816434579679,0.00264182586538786
UBL3,-0.279145663108089,0.00264631115538596
SRSF1,-0.323378383883075,0.0026795441329628
PAF1,0.395358295592217,0.00268429978329548
GFRA1,-0.325294128548038,0.00271255186118154
PCDH7,-0.31313873596125,0.00271585358449301
SWAP70,0.20583171380974,0.00274763586944088
MKRN2,-0.254935923940451,0.00275116992492738
