"","BIOCHEMICAL","logFC","P.Value","adj.P.Val","Comp"
"BST1","BST1",0.0864021739130436,0.689245392933939,0.882242518564152,"group2-group1"
"CRH","CRH",-0.182427950310559,0.68937458515242,0.882242518564152,"group2-group1"
"SPINK5","SPINK5",-0.0683107142857143,0.691058578167519,0.882695545547572,"group2-group1"
"HADH","HADH",-0.191695031055901,0.691083650857595,0.882695545547572,"group2-group1"
"RNF149","RNF149",0.0827743788819874,0.69115544695423,0.882695545547572,"group2-group1"
"LAYN","LAYN",-0.0729363354037269,0.691189884074074,0.882695545547572,"group2-group1"
"CPXM2","CPXM2",-0.0746218944099377,0.691499413151593,0.882695545547572,"group2-group1"
"CTSO","CTSO",0.0758332298136645,0.691540471879555,0.882695545547572,"group2-group1"
"IL17D","IL17D",-0.0645796583850928,0.692370119383026,0.883031929600796,"group2-group1"
"PFDN6","PFDN6",0.159026708074535,0.692720817202272,0.883031929600796,"group2-group1"
"TANK","TANK",-0.193825465838509,0.692811233606491,0.883031929600796,"group2-group1"
"GNAS","GNAS",-0.0724271739130434,0.693080216254277,0.883031929600796,"group2-group1"
"FABP6","FABP6",-0.115905279503106,0.69331449826679,0.883031929600796,"group2-group1"
"ECHS1","ECHS1",0.262471583850932,0.694351320428585,0.883967295127506,"group2-group1"
"FOLR2","FOLR2",-0.074044099378882,0.695434503712181,0.884179454672042,"group2-group1"
"AMN","AMN",-0.1046,0.695615770946061,0.884179454672042,"group2-group1"
"HTR1A","HTR1A",-0.190088043478261,0.695940694622153,0.884179454672042,"group2-group1"
"CLIC5","CLIC5",0.0727981366459627,0.696693347395336,0.884179454672042,"group2-group1"
"LILRA5","LILRA5",0.0554310559006212,0.696779037453594,0.884179454672042,"group2-group1"
"POMC","POMC",0.170243167701863,0.6967809809181,0.884179454672042,"group2-group1"
"RARRES1","RARRES1",0.0823563664596274,0.69690226764804,0.884179454672042,"group2-group1"
"SULT2A1","SULT2A1",-0.365117857142857,0.697222191030665,0.884179454672042,"group2-group1"
"SLC39A5","SLC39A5",-0.170349068322981,0.697430927264872,0.884179454672042,"group2-group1"
"CPOX","CPOX",0.0634423913043479,0.697542874606134,0.884179454672042,"group2-group1"
"TNFRSF19","TNFRSF19",-0.0697113354037264,0.698127793869966,0.884268337591282,"group2-group1"
"QSOX1","QSOX1",-0.0542501552795031,0.698726838569321,0.884268337591282,"group2-group1"
"VSTM1","VSTM1",-0.140470807453416,0.699681900001478,0.884268337591282,"group2-group1"
"NMI","NMI",0.0950751552795033,0.69980378451862,0.884268337591282,"group2-group1"
"BAG3","BAG3",-0.0943754658385093,0.699846191496267,0.884268337591282,"group2-group1"
"ICAM1","ICAM1",0.0577279503105591,0.700081398000446,0.884268337591282,"group2-group1"
"TEX33","TEX33",-0.067526552795031,0.700362647750265,0.884268337591282,"group2-group1"
"SCARB1","SCARB1",0.122749068322981,0.700707690717982,0.884268337591282,"group2-group1"
"B4GAT1","B4GAT1",-0.0769437888198758,0.700759216622082,0.884268337591282,"group2-group1"
"CHL1","CHL1",0.0473158385093168,0.700823598701036,0.884268337591282,"group2-group1"
"DCTPP1","DCTPP1",0.0629805900621117,0.700940724666097,0.884268337591282,"group2-group1"
"MANSC1","MANSC1",-0.0598298136645962,0.701355442879016,0.884409818608871,"group2-group1"
"NT5C1A","NT5C1A",0.072269254658385,0.701874313701163,0.884682457502588,"group2-group1"
"MICB_MICA","MICB_MICA",0.331064130434783,0.702600120840097,0.885161843347477,"group2-group1"
"CDAN1","CDAN1",0.0486145962732921,0.702860293674134,0.885161843347477,"group2-group1"
"CALB1","CALB1",-0.11012251552795,0.703256480261458,0.885279367702085,"group2-group1"
"KCNH2","KCNH2",0.155650931677019,0.704771931813213,0.886603029124263,"group2-group1"
"ACE2","ACE2",0.12572251552795,0.704914621855897,0.886603029124263,"group2-group1"
"CLEC7A","CLEC7A",0.0954173913043478,0.706145352335971,0.887768974141094,"group2-group1"
"SLC9A3R2","SLC9A3R2",0.0796136645962733,0.707489903539264,0.88874723537465,"group2-group1"
"SERPIND1","SERPIND1",0.0691062111801242,0.707531582865827,0.88874723537465,"group2-group1"
"PLG","PLG",-0.0503305900621119,0.708129148408078,0.889115764947085,"group2-group1"
"IL12B","IL12B",0.111568944099379,0.709418652395676,0.89031546812354,"group2-group1"
"SNED1","SNED1",0.0950796583850929,0.709787294303484,0.89031546812354,"group2-group1"
"CRISP3","CRISP3",-0.0573237577639752,0.709998411288393,0.89031546812354,"group2-group1"
"ITGAM","ITGAM",0.0654007763975156,0.71144711349475,0.891012842717187,"group2-group1"
"AGRN","AGRN",0.0772847826086955,0.711559660628913,0.891012842717187,"group2-group1"
"TNFRSF1B","TNFRSF1B",0.0799113354037267,0.711876093723152,0.891012842717187,"group2-group1"
"PCOLCE","PCOLCE",-0.0876473602484474,0.712067787988459,0.891012842717187,"group2-group1"
"BSG","BSG",0.0520403726708074,0.712428180044369,0.891012842717187,"group2-group1"
"OSCAR","OSCAR",0.0736355590062112,0.712989017648924,0.891012842717187,"group2-group1"
"PIK3IP1","PIK3IP1",0.0700094720496894,0.713320511062672,0.891012842717187,"group2-group1"
"IZUMO1","IZUMO1",0.0621734472049689,0.713489784301497,0.891012842717187,"group2-group1"
"WFDC2","WFDC2",-0.101440372670808,0.713546143622884,0.891012842717187,"group2-group1"
"AGRP","AGRP",0.0697585403726708,0.713602827506307,0.891012842717187,"group2-group1"
"CSF1R","CSF1R",0.0903639751552798,0.714431077563982,0.891666114312349,"group2-group1"
"PRKRA","PRKRA",0.0924756211180122,0.715386418817773,0.891912215483019,"group2-group1"
"GRN","GRN",-0.0520892857142858,0.715424714228434,0.891912215483019,"group2-group1"
"CFD","CFD",0.0620190993788819,0.715543669280766,0.891912215483019,"group2-group1"
"ENDOU","ENDOU",-0.128565683229814,0.716135385065223,0.89196703709257,"group2-group1"
"SEL1L","SEL1L",-0.0558768633540372,0.716489129846261,0.89196703709257,"group2-group1"
"PINLYP","PINLYP",-0.113435403726708,0.716503114298102,0.89196703709257,"group2-group1"
"INSL4","INSL4",0.0626389751552796,0.717229568717058,0.892183245959924,"group2-group1"
"RIDA","RIDA",-0.157252329192547,0.717287248719063,0.892183245959924,"group2-group1"
"SYNGAP1","SYNGAP1",-0.170010559006211,0.717977643901323,0.892316518456781,"group2-group1"
"CCT5","CCT5",0.092532763975155,0.718004944033647,0.892316518456781,"group2-group1"
"ITGAV","ITGAV",-0.0438832298136646,0.7193343310425,0.892567359335818,"group2-group1"
"PDRG1","PDRG1",-0.0782492236024845,0.719401169047944,0.892567359335818,"group2-group1"
"DLL1","DLL1",0.0621836956521739,0.719694924267942,0.892567359335818,"group2-group1"
"HRC","HRC",-0.0449894409937888,0.719810345818139,0.892567359335818,"group2-group1"
"ENTR1","ENTR1",0.166647826086957,0.720012137988489,0.892567359335818,"group2-group1"
"CILP","CILP",-0.119434316770186,0.720273638228124,0.892567359335818,"group2-group1"
"MLLT1","MLLT1",-0.155882142857143,0.720344304027778,0.892567359335818,"group2-group1"
"HIF1A","HIF1A",0.131039285714286,0.720765420243087,0.892710730241756,"group2-group1"
"HMMR","HMMR",0.056972049689441,0.721394553666531,0.892939396330231,"group2-group1"
"CD46","CD46",0.0501192546583851,0.72172891129105,0.892939396330231,"group2-group1"
"ELAVL4","ELAVL4",-0.141155124223603,0.721866504799294,0.892939396330231,"group2-group1"
"TTR","TTR",0.0540509316770187,0.72286942289998,0.893101043150242,"group2-group1"
"LRP1","LRP1",-0.0648677018633539,0.723008119519891,0.893101043150242,"group2-group1"
"MRPL58","MRPL58",0.205055745341615,0.723600662172631,0.893101043150242,"group2-group1"
"CLSPN","CLSPN",0.0743458074534161,0.723778077484756,0.893101043150242,"group2-group1"
"LTO1","LTO1",-0.0703198757763975,0.72400585198038,0.893101043150242,"group2-group1"
"DSC2","DSC2",0.0678091614906833,0.724553939833223,0.893101043150242,"group2-group1"
"PILRB","PILRB",-0.0924902173913045,0.725351591717833,0.893101043150242,"group2-group1"
"CNTN2","CNTN2",0.0873208074534162,0.725437734103149,0.893101043150242,"group2-group1"
"HS6ST2","HS6ST2",0.0660281055900621,0.725564838723088,0.893101043150242,"group2-group1"
"RGL2","RGL2",-0.0964198757763978,0.725708000231,0.893101043150242,"group2-group1"
"NUCB2","NUCB2",0.0547476708074534,0.725866883566969,0.893101043150242,"group2-group1"
"FCRLB","FCRLB",0.168160869565217,0.726934020403021,0.893101043150242,"group2-group1"
"IGDCC3","IGDCC3",0.0871490683229816,0.726995280640686,0.893101043150242,"group2-group1"
"VSIG4","VSIG4",0.0799069875776398,0.727007887401481,0.893101043150242,"group2-group1"
"WARS","WARS",0.0766908385093165,0.727186993446359,0.893101043150242,"group2-group1"
"FAM20A","FAM20A",0.076845652173913,0.727241297933047,0.893101043150242,"group2-group1"
"CASP1","CASP1",0.0716809006211183,0.727460601706614,0.893101043150242,"group2-group1"
"LAMTOR5","LAMTOR5",-0.0822442546583851,0.727794553577059,0.893101043150242,"group2-group1"
"C5","C5",-0.0404790372670808,0.72780249222849,0.893101043150242,"group2-group1"
"C1R","C1R",0.0443392857142858,0.728252464753085,0.893278201625374,"group2-group1"
"NPTX2","NPTX2",0.0706243788819877,0.728895246527289,0.89369161308694,"group2-group1"
"MIA","MIA",0.0683605590062111,0.729366718586282,0.893845498900049,"group2-group1"
"IGFBP6","IGFBP6",0.0566773291925464,0.729632350453479,0.893845498900049,"group2-group1"
"LMNB1","LMNB1",0.148155900621118,0.730641285416289,0.89470652587843,"group2-group1"
"ARHGEF5","ARHGEF5",0.178642701863354,0.731969722491318,0.895616719173523,"group2-group1"
"PDGFC","PDGFC",0.0840844720496895,0.732369808526514,0.895616719173523,"group2-group1"
"PCSK9","PCSK9",0.0804242236024844,0.732375155683761,0.895616719173523,"group2-group1"
"CGB3_CGB5_CGB8","CGB3_CGB5_CGB8",-0.0940319875776399,0.732972916012968,0.895616719173523,"group2-group1"
"ASGR2","ASGR2",0.0795425465838507,0.73368829767669,0.895616719173523,"group2-group1"
"OTOA","OTOA",0.109275310559006,0.733742737549427,0.895616719173523,"group2-group1"
"SCGN","SCGN",0.0923007763975155,0.734428722580023,0.895616719173523,"group2-group1"
"BSND","BSND",-0.0644100931677019,0.734462584619643,0.895616719173523,"group2-group1"
"PON3","PON3",-0.0696138198757763,0.734497792065206,0.895616719173523,"group2-group1"
"CHRDL1","CHRDL1",-0.0686301242236026,0.734651874119924,0.895616719173523,"group2-group1"
"SORBS1","SORBS1",-0.0440465838509317,0.734755009434864,0.895616719173523,"group2-group1"
"LTBR","LTBR",-0.054092546583851,0.735630481009597,0.896310085865382,"group2-group1"
"SPINK6","SPINK6",0.0954863354037267,0.736210940321311,0.896643574399664,"group2-group1"
"CRELD1","CRELD1",0.0709321428571429,0.737331736237073,0.89743099388345,"group2-group1"
"MMP8","MMP8",-0.107591459627329,0.737690337527274,0.89743099388345,"group2-group1"
"CASQ2","CASQ2",-0.080689751552795,0.737778542012293,0.89743099388345,"group2-group1"
"GFOD2","GFOD2",0.144739285714285,0.738810516480504,0.897508859479613,"group2-group1"
"SPINT1","SPINT1",0.060110403726708,0.739133082701869,0.897508859479613,"group2-group1"
"CXADR","CXADR",-0.0913130434782607,0.739220755950295,0.897508859479613,"group2-group1"
"CTSL","CTSL",0.0645141304347825,0.739492130157621,0.897508859479613,"group2-group1"
"CREB3","CREB3",-0.090970807453416,0.739529026152383,0.897508859479613,"group2-group1"
"ECHDC3","ECHDC3",-0.140029813664596,0.740086921658355,0.897508859479613,"group2-group1"
"MEP1B","MEP1B",-0.20296397515528,0.740286555805751,0.897508859479613,"group2-group1"
"IGSF3","IGSF3",0.0622796583850932,0.740298960042883,0.897508859479613,"group2-group1"
"NPY","NPY",0.167607919254658,0.740960532575831,0.897563784946791,"group2-group1"
"GUCY2C","GUCY2C",0.148627795031055,0.741237029143762,0.897563784946791,"group2-group1"
"IGSF8","IGSF8",-0.0523270186335404,0.741449526422542,0.897563784946791,"group2-group1"
"CLEC10A","CLEC10A",-0.0738863354037269,0.74200718609986,0.897563784946791,"group2-group1"
"MYBPC1","MYBPC1",0.192966770186335,0.742163211351921,0.897563784946791,"group2-group1"
"BTC","BTC",0.0797681677018636,0.742186680881421,0.897563784946791,"group2-group1"
"RGMA","RGMA",0.0465608695652174,0.742647795904685,0.897750003072537,"group2-group1"
"BLOC1S2","BLOC1S2",0.100326397515528,0.743124999910634,0.897875997239081,"group2-group1"
"RSPO1","RSPO1",0.0772197204968947,0.743366374724111,0.897875997239081,"group2-group1"
"METAP1","METAP1",0.0460386645962733,0.744470053959026,0.898837657051728,"group2-group1"
"EDN1","EDN1",-0.0583344720496893,0.745462709298975,0.899101087245693,"group2-group1"
"SEMA6C","SEMA6C",-0.0653113354037267,0.745527197533244,0.899101087245693,"group2-group1"
"TNFRSF8","TNFRSF8",-0.0649765527950311,0.746128317989704,0.899101087245693,"group2-group1"
"CDH17","CDH17",-0.0835316770186335,0.746164356249818,0.899101087245693,"group2-group1"
"IL1RL2","IL1RL2",-0.0669568322981366,0.746226218836145,0.899101087245693,"group2-group1"
"LCP1","LCP1",0.0751052795031057,0.748642214816169,0.901640376558576,"group2-group1"
"PLCB1","PLCB1",-0.116370341614907,0.750663429300921,0.903702308009305,"group2-group1"
"SCP2","SCP2",0.105180279503106,0.751437334224915,0.904050970646736,"group2-group1"
"PVR","PVR",0.0599318322981365,0.751847026875869,0.904050970646736,"group2-group1"
"GLI2","GLI2",-0.0406267080745341,0.752055528099341,0.904050970646736,"group2-group1"
"BOC","BOC",-0.0406490683229814,0.752243186092592,0.904050970646736,"group2-group1"
"ENPP5","ENPP5",0.0479344720496896,0.752499490791484,0.904050970646736,"group2-group1"
"ADAM15","ADAM15",0.0464708074534162,0.753049541788886,0.90434010297819,"group2-group1"
"NCS1","NCS1",0.0602093167701864,0.753862379351808,0.90469605301574,"group2-group1"
"MUC2","MUC2",-0.172058229813665,0.753995462062741,0.90469605301574,"group2-group1"
"ACHE","ACHE",0.056173757763975,0.75494254549826,0.90469605301574,"group2-group1"
"PKN3","PKN3",-0.153172360248447,0.755111259733727,0.90469605301574,"group2-group1"
"CREBZF","CREBZF",-0.0669231366459627,0.75532823155731,0.90469605301574,"group2-group1"
"MAPK13","MAPK13",-0.0734878881987577,0.755333865826591,0.90469605301574,"group2-group1"
"NME1","NME1",0.0560066770186336,0.755512509548895,0.90469605301574,"group2-group1"
"CINP","CINP",0.0724201863354037,0.757282373348929,0.906062921973254,"group2-group1"
"IL36G","IL36G",0.0727318322981361,0.757701341848582,0.906062921973254,"group2-group1"
"HMGCL","HMGCL",0.0914243788819877,0.757980813313987,0.906062921973254,"group2-group1"
"CD59","CD59",0.0439093167701863,0.758125673955146,0.906062921973254,"group2-group1"
"REXO2","REXO2",-0.0773698757763975,0.758442179717118,0.906062921973254,"group2-group1"
"LAMA4","LAMA4",-0.0468063664596271,0.758513845387804,0.906062921973254,"group2-group1"
"PLA2G15","PLA2G15",0.0419501552795031,0.75902422706123,0.906186810292067,"group2-group1"
"FGFBP3","FGFBP3",0.05123649068323,0.759237597812272,0.906186810292067,"group2-group1"
"ITGB1","ITGB1",0.0384021739130435,0.760007078946642,0.906734976228993,"group2-group1"
"SIGLEC9","SIGLEC9",0.0564826086956522,0.760522044280534,0.90697916582293,"group2-group1"
"ALCAM","ALCAM",-0.0377299689440993,0.762537424948143,0.908650863848657,"group2-group1"
"ADAMTS16","ADAMTS16",-0.0480844720496895,0.762545524810385,0.908650863848657,"group2-group1"
"ZNRD2","ZNRD2",0.0810978260869564,0.764336146056443,0.910020039248509,"group2-group1"
"MYBPC2","MYBPC2",0.180797826086956,0.764513642502655,0.910020039248509,"group2-group1"
"MMP15","MMP15",0.0707639751552793,0.764628537938535,0.910020039248509,"group2-group1"
"SPON2","SPON2",-0.0599296583850931,0.765385799115171,0.910550545711699,"group2-group1"
"SOD2","SOD2",-0.0528338509316768,0.766708637609421,0.910902885039341,"group2-group1"
"PGLYRP1","PGLYRP1",-0.0830768633540372,0.76745295459928,0.910902885039341,"group2-group1"
"PTGDS","PTGDS",0.050392701863354,0.767680508351738,0.910902885039341,"group2-group1"
"DTNB","DTNB",0.0745978260869566,0.767765990483422,0.910902885039341,"group2-group1"
"CA14","CA14",0.063428105590062,0.767893305087547,0.910902885039341,"group2-group1"
"STOML2","STOML2",0.100121583850932,0.768495606399499,0.910902885039341,"group2-group1"
"TRAF3IP2","TRAF3IP2",-0.0625869565217391,0.76862142426481,0.910902885039341,"group2-group1"
"PRSS53","PRSS53",-0.078989751552795,0.76874638109415,0.910902885039341,"group2-group1"
"TGFA","TGFA",0.0383130434782607,0.768973609368405,0.910902885039341,"group2-group1"
"SERPINA9","SERPINA9",-0.116600310559006,0.76934327785027,0.910902885039341,"group2-group1"
"ATP1B1","ATP1B1",0.0596759316770187,0.769365399039027,0.910902885039341,"group2-group1"
"APOF","APOF",0.0636672360248446,0.769421561122865,0.910902885039341,"group2-group1"
"FHIP2A","FHIP2A",0.052339751552795,0.771613148040906,0.912922769268651,"group2-group1"
"MYL6B","MYL6B",-0.0976388198757769,0.771752364988997,0.912922769268651,"group2-group1"
"CLINT1","CLINT1",-0.0389279503105591,0.773647168863687,0.91411991603263,"group2-group1"
"FCRL3","FCRL3",-0.109249844720497,0.773752165355989,0.91411991603263,"group2-group1"
"NPDC1","NPDC1",0.0530069875776396,0.773934921767413,0.91411991603263,"group2-group1"
"ATP5F1D","ATP5F1D",-0.055641149068323,0.77401532404405,0.91411991603263,"group2-group1"
"CD55","CD55",0.0384723602484472,0.774347194594986,0.914142507997231,"group2-group1"
"ITGAX","ITGAX",0.0949027950310559,0.775133362312938,0.914183208466855,"group2-group1"
"CSPG5","CSPG5",-0.13822049689441,0.775283647568514,0.914183208466855,"group2-group1"
"PRSS2","PRSS2",-0.0642402173913044,0.775319936294674,0.914183208466855,"group2-group1"
"MCEE","MCEE",0.0731085403726709,0.777676672444907,0.916592303853413,"group2-group1"
"GALNT2","GALNT2",0.0415534161490683,0.778795280071229,0.917540751168159,"group2-group1"
"CTSH","CTSH",-0.124259316770186,0.780075609698973,0.918522687563364,"group2-group1"
"IFNG","IFNG",-0.0856546583850937,0.780799179935628,0.918522687563364,"group2-group1"
"RFC4","RFC4",0.0349428571428572,0.780967073074075,0.918522687563364,"group2-group1"
"CPA4","CPA4",-0.055632298136646,0.781655757002975,0.918522687563364,"group2-group1"
"CDH23","CDH23",-0.0456128881987579,0.781722509265083,0.918522687563364,"group2-group1"
"PER3","PER3",0.108818633540373,0.781732277453583,0.918522687563364,"group2-group1"
"AIF1L","AIF1L",0.0519545031055901,0.781828411446339,0.918522687563364,"group2-group1"
"PLAUR","PLAUR",0.0485409937888197,0.783345601382013,0.918904655780606,"group2-group1"
"GID8","GID8",-0.040689751552795,0.783371063473495,0.918904655780606,"group2-group1"
"IL6R","IL6R",-0.0471510869565219,0.783476975919071,0.918904655780606,"group2-group1"
"UPB1","UPB1",-0.193629192546584,0.783637910511261,0.918904655780606,"group2-group1"
"CHGA","CHGA",-0.110060714285714,0.783725387225813,0.918904655780606,"group2-group1"
"MB","MB",0.116233385093168,0.785505899316057,0.919447198752352,"group2-group1"
"INSL3","INSL3",0.161512732919253,0.785794141362621,0.919447198752352,"group2-group1"
"PDCL2","PDCL2",-0.0909198757763976,0.787165628705379,0.919447198752352,"group2-group1"
"SCARB2","SCARB2",0.0546400621118012,0.787268117824005,0.919447198752352,"group2-group1"
"SERPINA1","SERPINA1",0.0240478260869565,0.787271508617358,0.919447198752352,"group2-group1"
"CD34","CD34",-0.0325350931677019,0.78741410153431,0.919447198752352,"group2-group1"
"MFAP5","MFAP5",-0.0571939440993794,0.787469357560812,0.919447198752352,"group2-group1"
"CD3E","CD3E",-0.042261645962733,0.787699917388988,0.919447198752352,"group2-group1"
"DMD","DMD",0.0714694099378881,0.787864952697407,0.919447198752352,"group2-group1"
"CD248","CD248",-0.0532894409937886,0.78789129655023,0.919447198752352,"group2-group1"
"NCR1","NCR1",-0.0508871118012424,0.788089799055405,0.919447198752352,"group2-group1"
"CCL4","CCL4",-0.12400652173913,0.788158906224922,0.919447198752352,"group2-group1"
"AFP","AFP",0.0797121118012423,0.788335604409917,0.919447198752352,"group2-group1"
"BGN","BGN",-0.0657698757763974,0.788591901222082,0.919447198752352,"group2-group1"
"PPM1B","PPM1B",-0.0859027950310557,0.789350032302471,0.919964172416317,"group2-group1"
"TBR1","TBR1",-0.0605451863354038,0.789709619104799,0.920016427518265,"group2-group1"
"AXL","AXL",-0.0365021739130434,0.79090376288248,0.921040517492226,"group2-group1"
"ICAM3","ICAM3",0.0402706521739132,0.791705467699601,0.921606962200691,"group2-group1"
"SORT1","SORT1",0.0435650621118012,0.793568520191665,0.923162838298799,"group2-group1"
"MZB1","MZB1",0.0735489130434784,0.794192091887604,0.923162838298799,"group2-group1"
"NFAT5","NFAT5",-0.146729192546584,0.794201271431229,0.923162838298799,"group2-group1"
"GPNMB","GPNMB",-0.0485939440993787,0.794305350092877,0.923162838298799,"group2-group1"
"AKR1B10","AKR1B10",0.11076801242236,0.79521250645455,0.923460594196375,"group2-group1"
"FGF20","FGF20",0.0608128881987577,0.795381136737347,0.923460594196375,"group2-group1"
"OFD1","OFD1",-0.0527225155279503,0.795509331572519,0.923460594196375,"group2-group1"
"TNFSF13B","TNFSF13B",0.0462470496894411,0.797642668540575,0.925330495025255,"group2-group1"
"CCL3","CCL3",0.102534937888199,0.797753283429231,0.925330495025255,"group2-group1"
"KDR","KDR",0.0365372670807452,0.798410546878066,0.925725517066477,"group2-group1"
"CPB1","CPB1",-0.0646970496894409,0.799357596301943,0.926189643171099,"group2-group1"
"DPT","DPT",0.0428344720496893,0.79965399966628,0.926189643171099,"group2-group1"
"KIAA1549","KIAA1549",-0.0736024844720498,0.800038086042593,0.926189643171099,"group2-group1"
"KLRK1","KLRK1",-0.0445274844720498,0.800125535358103,0.926189643171099,"group2-group1"
"SCLY","SCLY",0.0713077639751552,0.800395155200204,0.926189643171099,"group2-group1"
"GH1","GH1",0.315767546583851,0.800962390520591,0.92633401607242,"group2-group1"
"AHSG","AHSG",0.0458513975155278,0.801153743630201,0.92633401607242,"group2-group1"
"DDX39A","DDX39A",0.0296,0.801808849783092,0.926724898345583,"group2-group1"
"DHPS","DHPS",-0.0521802795031056,0.802888752671068,0.927533993632235,"group2-group1"
"KCNIP4","KCNIP4",0.0772599378881987,0.803220077887947,0.927533993632235,"group2-group1"
"CDH3","CDH3",0.0656166149068327,0.803776670728473,0.927533993632235,"group2-group1"
"MYL1","MYL1",0.0436256211180124,0.80386286902848,0.927533993632235,"group2-group1"
"CLEC2L","CLEC2L",-0.0757170807453416,0.804171522598345,0.927533993632235,"group2-group1"
"PI3","PI3",-0.074886801242236,0.804669455662031,0.927533993632235,"group2-group1"
"DENND2B","DENND2B",0.113526242236025,0.804730142952908,0.927533993632235,"group2-group1"
"MYOC","MYOC",-0.0660689440993789,0.805666540258437,0.928247259430591,"group2-group1"
"TMED1","TMED1",-0.0505791925465838,0.806662071207093,0.928901004806333,"group2-group1"
"ZNF174","ZNF174",-0.0734619565217389,0.806988885956184,0.928901004806333,"group2-group1"
"THY1","THY1",0.0471659937888197,0.807187325421856,0.928901004806333,"group2-group1"
"C1QBP","C1QBP",0.0482844720496894,0.807810007435124,0.929251732283694,"group2-group1"
"ICAM2","ICAM2",-0.0318468944099378,0.808938385995578,0.930183675163286,"group2-group1"
"SAA4","SAA4",-0.0302909937888199,0.80941842464194,0.930244681656442,"group2-group1"
"MMP9","MMP9",0.0896068322981363,0.810183579148129,0.930244681656442,"group2-group1"
"EPHB4","EPHB4",-0.0381096273291926,0.810237508453634,0.930244681656442,"group2-group1"
"PBXIP1","PBXIP1",-0.0316829192546586,0.810264440471194,0.930244681656442,"group2-group1"
"BMP4","BMP4",-0.0548942546583851,0.810771441022759,0.930461296470171,"group2-group1"
"LPCAT2","LPCAT2",0.0263680124223602,0.812136256906976,0.93166180492115,"group2-group1"
"NEFL","NEFL",0.0626150621118009,0.812468817159571,0.931677658908367,"group2-group1"
"TPPP3","TPPP3",-0.0906361801242238,0.813833179852018,0.932876229297039,"group2-group1"
"MORF4L2","MORF4L2",0.0538669254658383,0.814467995932775,0.933237927131126,"group2-group1"
"LILRA4","LILRA4",-0.0642850931677021,0.815228067679521,0.933296768686192,"group2-group1"
"CD93","CD93",-0.0305481366459627,0.815278628192924,0.933296768686192,"group2-group1"
"LGALS3","LGALS3",-0.035117857142857,0.815477231346061,0.933296768686192,"group2-group1"
"GGT5","GGT5",-0.0379586956521737,0.817478078639623,0.93522051814623,"group2-group1"
"SYT1","SYT1",0.0648204968944101,0.818541082238495,0.936030238707972,"group2-group1"
"KLK15","KLK15",-0.0561049689440995,0.818826315558086,0.936030238707972,"group2-group1"
"MYH7B","MYH7B",-0.0464650621118012,0.820403032814558,0.937366601212973,"group2-group1"
"PTPRH","PTPRH",0.0677406832298138,0.820636719980841,0.937366601212973,"group2-group1"
"CRHR1","CRHR1",0.0773745341614905,0.820992797049075,0.937407010068143,"group2-group1"
"EFEMP1","EFEMP1",-0.0375309006211181,0.822533542103554,0.937708415301837,"group2-group1"
"TCL1A","TCL1A",-0.108904347826087,0.822797989285021,0.937708415301837,"group2-group1"
"OMP","OMP",-0.0388596273291927,0.822837572705129,0.937708415301837,"group2-group1"
"ADGRE1","ADGRE1",0.0766905279503106,0.82289349464773,0.937708415301837,"group2-group1"
"CFI","CFI",0.0293830745341615,0.823157890598304,0.937708415301837,"group2-group1"
"KLK10","KLK10",-0.0478472049689442,0.823265708511858,0.937708415301837,"group2-group1"
"CHI3L1","CHI3L1",0.0955062111801243,0.824016072290216,0.937708415301837,"group2-group1"
"ENPP2","ENPP2",-0.0373293478260869,0.824110989742968,0.937708415301837,"group2-group1"
"MCAM","MCAM",0.0344406832298137,0.824936078452972,0.937708415301837,"group2-group1"
"DDR1","DDR1",-0.0297672360248447,0.825274345280825,0.937708415301837,"group2-group1"
"LY9","LY9",0.0356652173913042,0.825283999337934,0.937708415301837,"group2-group1"
"CLEC4C","CLEC4C",-0.0586687888198758,0.825635354707143,0.937708415301837,"group2-group1"
"PCDH9","PCDH9",-0.0449722049689442,0.825663248247579,0.937708415301837,"group2-group1"
"MRPL52","MRPL52",0.0337863354037267,0.826191380271468,0.937708415301837,"group2-group1"
"LAG3","LAG3",0.0608888198757763,0.826352204310195,0.937708415301837,"group2-group1"
"ADGRD1","ADGRD1",0.0463495341614905,0.826389626348796,0.937708415301837,"group2-group1"
"FNDC1","FNDC1",0.0479593167701863,0.828227758429021,0.938583561293698,"group2-group1"
"PCDH7","PCDH7",-0.044151552795031,0.828494433506027,0.938583561293698,"group2-group1"
"ACADM","ACADM",-0.0556411490683229,0.828649667204133,0.938583561293698,"group2-group1"
"KLHL41","KLHL41",0.078235248447205,0.829189674555413,0.938583561293698,"group2-group1"
"FLT1","FLT1",-0.0286043478260871,0.82930342326649,0.938583561293698,"group2-group1"
"JAM2","JAM2",-0.0374010869565218,0.83010055528089,0.938583561293698,"group2-group1"
"MST1","MST1",-0.0515810559006212,0.830250990492479,0.938583561293698,"group2-group1"
"CTSB","CTSB",-0.0509003105590062,0.83038825805241,0.938583561293698,"group2-group1"
"LRFN2","LRFN2",-0.0418777950310559,0.830426664365258,0.938583561293698,"group2-group1"
"GSN","GSN",0.0235214285714285,0.830571221255145,0.938583561293698,"group2-group1"
"DHODH","DHODH",-0.0654624223602486,0.830693011654737,0.938583561293698,"group2-group1"
"FCRL5","FCRL5",0.0650534161490686,0.83167954245996,0.938980883481912,"group2-group1"
"ATRN","ATRN",-0.0263599378881988,0.831687139012887,0.938980883481912,"group2-group1"
