"BIOCHEMICAL" "logFC" "P.Value" "adj.P.Val" "Comp"
"AFAP1" "AFAP1" 0.372078570164744 0.00102863988286129 0.00371199305876982 "group2-group1"
"C3" "C3" 0.252881774297741 0.00104964292932595 0.00378311502147934 "group2-group1"
"HMBS" "HMBS" 0.296805031244985 0.0010720145240648 0.00385898824364704 "group2-group1"
"CXCL8" "CXCL8" 1.41796822639167 0.0010768280667824 0.00387154789570107 "group2-group1"
"MTUS1" "MTUS1" 0.411493733318758 0.00108384691179808 0.00389199572872945 "group2-group1"
"PCBD1" "PCBD1" 0.38283735283043 0.00110966363040079 0.00397981201430859 "group2-group1"
"ADH4" "ADH4" 0.448833919640133 0.00111276867071818 0.00398605738297702 "group2-group1"
"TRAF2" "TRAF2" 0.332514911994712 0.00112727542556168 0.00403307964371699 "group2-group1"
"CASP2" "CASP2" 0.23090556515323 0.00116510358118531 0.00416332245452891 "group2-group1"
"GAS2" "GAS2" 0.368474040584475 0.00117986087985797 0.00421090763348578 "group2-group1"
"NFATC3" "NFATC3" 0.465415662575398 0.00121404480538485 0.00432762556846332 "group2-group1"
"CHCHD6" "CHCHD6" 0.214491799782564 0.00123073340697919 0.0043817707047505 "group2-group1"
"GGT1" "GGT1" 0.388322159982576 0.00125821321360545 0.00447415720604469 "group2-group1"
"ERBB2" "ERBB2" 0.162379903922403 0.00127513731280187 0.00452882911946521 "group2-group1"
"SLAMF8" "SLAMF8" 0.330945297659131 0.00128636267929411 0.00455831427621673 "group2-group1"
"NFKB1" "NFKB1" 0.338758892197514 0.00128655808343442 0.00455831427621673 "group2-group1"
"SKAP1" "SKAP1" 0.382129474929918 0.00129300763537059 0.00457561902928356 "group2-group1"
"STAM" "STAM" 0.249699084645026 0.00133103009704242 0.00470447517975211 "group2-group1"
"PIK3AP1" "PIK3AP1" 0.431335912220404 0.00133929259372772 0.00472796165636006 "group2-group1"
"FBP1" "FBP1" 0.596882807685616 0.00141517407484951 0.00498981160528964 "group2-group1"
"AP2B1" "AP2B1" 0.193165857220102 0.00142690643327417 0.0050251174752535 "group2-group1"
"BATF" "BATF" 0.614225946516063 0.00143285632638535 0.0050399988472014 "group2-group1"
"CEMIP2" "CEMIP2" 0.202840305899588 0.00146374263973504 0.00514245160570376 "group2-group1"
"AMPD3" "AMPD3" 0.394434177578422 0.0014691749899795 0.00515534033098448 "group2-group1"
"MSR1" "MSR1" 0.314446367918463 0.00151598359766277 0.00531250609107169 "group2-group1"
"PER3" "PER3" 0.57358268224698 0.00151759924257436 0.00531250609107169 "group2-group1"
"NAGA" "NAGA" 0.268405921821058 0.00154871683390007 0.00541495132235633 "group2-group1"
"SNRPB2" "SNRPB2" 0.380655493032755 0.00162450650555854 0.00567315712753598 "group2-group1"
"MAP2" "MAP2" 0.259759669619622 0.0016284777672467 0.00568023927644643 "group2-group1"
"RNF41" "RNF41" 0.484411619689421 0.00164870924331196 0.00574395365697359 "group2-group1"
"CHI3L1" "CHI3L1" 0.487885404085471 0.00165181852112368 0.00574793516338634 "group2-group1"
"ENTR1" "ENTR1" 0.470584240146176 0.00165483383795878 0.00575158062824438 "group2-group1"
"RBP2" "RBP2" 0.523445629900219 0.00166974266031094 0.00579650569606753 "group2-group1"
"PPM1A" "PPM1A" 0.166730110986983 0.00169777227493423 0.00588158232475162 "group2-group1"
"LIF" "LIF" 0.451087090763617 0.00169827419845719 0.00588158232475162 "group2-group1"
"ASS1" "ASS1" 0.5077691908628 0.00176005490474445 0.00608833193676691 "group2-group1"
"STX8" "STX8" 0.240715750570032 0.00177219374833604 0.00612307603591756 "group2-group1"
"HMOX2" "HMOX2" 0.287779159009796 0.00180124535353047 0.00621610409488731 "group2-group1"
"SUGP1" "SUGP1" 0.230988172491932 0.00181692429315029 0.00626281805292253 "group2-group1"
"CPM" "CPM" 0.268272112847555 0.00182151902418248 0.00627126043308057 "group2-group1"
"MXRA8" "MXRA8" -0.208910541994096 0.00183733715990406 0.00631827825694068 "group2-group1"
"AKT3" "AKT3" 0.218352438351437 0.00194386282762978 0.00667674623403273 "group2-group1"
"CD226" "CD226" 0.269431234181779 0.00196547846813562 0.00674306756145589 "group2-group1"
"LDLR" "LDLR" 0.318581593682607 0.00197154282198118 0.00675594333956739 "group2-group1"
"PHLDB1" "PHLDB1" 0.251812176119646 0.00198165091816119 0.0067826295477578 "group2-group1"
"ASGR1" "ASGR1" 0.172087439360448 0.00201816646323708 0.00689953283279763 "group2-group1"
"CTSL" "CTSL" 0.190477398472862 0.00202663002383167 0.00692037331735976 "group2-group1"
"ERMAP" "ERMAP" 0.247489924585632 0.00206830291668126 0.00705443340193619 "group2-group1"
"RNASE4" "RNASE4" 0.138285078764803 0.0020859970230899 0.00710649102388319 "group2-group1"
"RBP7" "RBP7" 0.25729262225791 0.0020987170986013 0.00714150183843027 "group2-group1"
"TP53BP1" "TP53BP1" 0.331289212676307 0.0021306796636848 0.00724183332203565 "group2-group1"
"FUS" "FUS" 0.20372753109948 0.00215554415333818 0.00731783456470095 "group2-group1"
"HEG1" "HEG1" 0.149131966426991 0.00216093341444452 0.0073276199192823 "group2-group1"
"BCL2L15" "BCL2L15" 0.335541526787744 0.00217570954499368 0.00736917612979898 "group2-group1"
"CMIP" "CMIP" 0.185725232263746 0.00218055231403326 0.00737703057166576 "group2-group1"
"ANKRD54" "ANKRD54" 0.299721152210382 0.00224809690692664 0.00759674827623882 "group2-group1"
"HSPG2" "HSPG2" 0.136118761513203 0.00232712431017601 0.007854716349474 "group2-group1"
"CA3" "CA3" 0.344439722542454 0.00234452549848153 0.00790432298969034 "group2-group1"
"CCL19" "CCL19" 0.326043791646624 0.00236712038965809 0.00797130518314585 "group2-group1"
"SCP2" "SCP2" 0.346376193543609 0.00242546519286142 0.00815838292144296 "group2-group1"
"OXT" "OXT" 0.879578613808133 0.0024489746383073 0.00822799180203707 "group2-group1"
"LAMTOR5" "LAMTOR5" 0.218500536891134 0.00245320750835097 0.0082327503408839 "group2-group1"
"RALB" "RALB" 0.240973688728436 0.00249299683485427 0.00835668549114567 "group2-group1"
"ARSA" "ARSA" 0.255015461848247 0.00257600422545724 0.00862504049371307 "group2-group1"
"NRP2" "NRP2" 0.161262330312754 0.00260543371629773 0.00871359582693164 "group2-group1"
"FUT8" "FUT8" 0.228281234579449 0.00261112248653199 0.00872264117500916 "group2-group1"
"SH2B3" "SH2B3" 0.619069340368857 0.0027024326561535 0.0090173637602017 "group2-group1"
"SCRG1" "SCRG1" 0.172006686089552 0.00270876703253571 0.00902819388381059 "group2-group1"
"BPIFA2" "BPIFA2" -0.607071599367478 0.00277494295477717 0.00923822124921832 "group2-group1"
"ARG1" "ARG1" 0.295372446157617 0.00282860085990961 0.00939647085710239 "group2-group1"
"GALNT10" "GALNT10" 0.168629162090693 0.00282890672399935 0.00939647085710239 "group2-group1"
"HJV" "HJV" 0.257861843036464 0.00283993280674288 0.00941710163720948 "group2-group1"
"SERPINF1" "SERPINF1" 0.0955590677050827 0.00284156128772452 0.00941710163720948 "group2-group1"
"LRPAP1" "LRPAP1" 0.242429767609502 0.00284635831870549 0.00942231638230594 "group2-group1"
"TBC1D5" "TBC1D5" 0.324293795599791 0.00290053547265548 0.00959079772236648 "group2-group1"
"ENPP7" "ENPP7" 0.493361410176352 0.00295413564674819 0.00975699265022029 "group2-group1"
"TAX1BP1" "TAX1BP1" 0.243266936047294 0.00304059702779849 0.0100312247316648 "group2-group1"
"REG3G" "REG3G" -0.366220813653761 0.00305900081209859 0.0100805629918424 "group2-group1"
"HNMT" "HNMT" 0.361741820764957 0.00307810282190551 0.010132088455439 "group2-group1"
"B3GNT7" "B3GNT7" 0.205778693954529 0.00308942832031174 0.0101579291116662 "group2-group1"
"TST" "TST" 0.317150093503651 0.0031046092154572 0.0101963738615521 "group2-group1"
"ELOB" "ELOB" 0.196321674631619 0.00312832706411043 0.0102627385054936 "group2-group1"
"ST6GAL1" "ST6GAL1" 0.168137910957535 0.0031834743221198 0.010422311956164 "group2-group1"
"AMFR" "AMFR" 0.282460398514182 0.00318655687110465 0.010422311956164 "group2-group1"
"SEMA7A" "SEMA7A" 0.167447006988212 0.00318766571632249 0.010422311956164 "group2-group1"
"CANT1" "CANT1" 0.147529111477366 0.00320820395308154 0.0104777431897848 "group2-group1"
"PGM2" "PGM2" 0.346669636044964 0.00323374943809614 0.0105493857227177 "group2-group1"
"RRM2" "RRM2" 0.421261168634769 0.00329798607366183 0.0107469490449426 "group2-group1"
"CLEC4A" "CLEC4A" -0.225848032771361 0.0033686464831579 0.010964981815446 "group2-group1"
"RAB37" "RAB37" 0.615171419318551 0.00340419212015668 0.011068357694347 "group2-group1"
"CDHR5" "CDHR5" 0.226314957559657 0.00351911189959668 0.0114292934250234 "group2-group1"
"GNPDA1" "GNPDA1" 0.155770764936802 0.00355337054917935 0.0115277492955064 "group2-group1"
"FABP2" "FABP2" 0.496113007991807 0.00365963977036115 0.011859342626126 "group2-group1"
"FOXJ3" "FOXJ3" 0.191291757524323 0.0036841159957491 0.0119254385997504 "group2-group1"
"MTHFD2" "MTHFD2" 0.214232920650578 0.00372880935282407 0.0120567585600716 "group2-group1"
"GRK5" "GRK5" 0.278632212690241 0.00378330934848206 0.0122194621277492 "group2-group1"
"PTN" "PTN" 0.332113919783622 0.0038189261811905 0.0123143859113956 "group2-group1"
"CDC27" "CDC27" 0.322347221598903 0.00382112487910906 0.0123143859113956 "group2-group1"
"NUDT15" "NUDT15" 0.237586876423777 0.00390258461097504 0.0125630559668282 "group2-group1"
"ITGA11" "ITGA11" -0.188765346108029 0.00393262616895242 0.0126458375047832 "group2-group1"
"VIM" "VIM" 0.376593816152422 0.00401654554063516 0.0128909879312741 "group2-group1"
"COL6A3" "COL6A3" 0.193212905269014 0.0040176838882623 0.0128909879312741 "group2-group1"
"PON2" "PON2" 0.219288612701496 0.00402290954350128 0.0128936015303226 "group2-group1"
"GSTP1" "GSTP1" 0.375033208775461 0.00403701592505622 0.0129246413460453 "group2-group1"
"CD163" "CD163" 0.254963258432686 0.00404799695434105 0.0129456182686421 "group2-group1"
"ICAM1" "ICAM1" 0.169100761924537 0.00406543528312641 0.0129871774126541 "group2-group1"
"GLYR1" "GLYR1" 0.297530184325984 0.00408834013893285 0.0130460897664855 "group2-group1"
"PECAM1" "PECAM1" 0.123219563107203 0.00409746369670598 0.013060944804222 "group2-group1"
"TP53" "TP53" 0.404310991305826 0.00411857736703297 0.0131139451457924 "group2-group1"
"TNFRSF6B" "TNFRSF6B" 0.298922964124939 0.00413666962080857 0.0131572201323433 "group2-group1"
"ITGAL" "ITGAL" 0.249906139294367 0.00415922259620655 0.0132145735312084 "group2-group1"
"SLC4A1" "SLC4A1" 0.395986095526436 0.00421000672596759 0.0133614002823054 "group2-group1"
"CDH2" "CDH2" 0.249250801709988 0.00425426428346135 0.0134743656395074 "group2-group1"
"PRSS8" "PRSS8" 0.245158940605399 0.00425482021391219 0.0134743656395074 "group2-group1"
"WDR46" "WDR46" 0.270473652933167 0.00426357386720751 0.0134789046507383 "group2-group1"
"BAP18" "BAP18" 0.384533725619161 0.00426547615529693 0.0134789046507383 "group2-group1"
"CDK5RAP3" "CDK5RAP3" 0.247529269931106 0.00430086738187945 0.0135760641006843 "group2-group1"
"SSC5D" "SSC5D" 0.232177269260854 0.00433458915123177 0.0136677498263759 "group2-group1"
"TBC1D17" "TBC1D17" 0.278225556179218 0.00436501946726804 0.0137488705849402 "group2-group1"
"FAS" "FAS" 0.155604596149418 0.00438460178007597 0.0137849994251314 "group2-group1"
"CST3" "CST3" 0.142446336830364 0.00438985383600825 0.0137849994251314 "group2-group1"
"PLA2G15" "PLA2G15" 0.154272720114752 0.00439063786000593 0.0137849994251314 "group2-group1"
"ZBP1" "ZBP1" 0.203776244995101 0.0044418074361955 0.0139306900600852 "group2-group1"
"IFNL1" "IFNL1" 0.503957530392989 0.00445138206944963 0.0139426824185054 "group2-group1"
"EPO" "EPO" 0.333622201600224 0.00445517118675471 0.0139426824185054 "group2-group1"
"SIGLEC8" "SIGLEC8" 0.272432470421811 0.00449896232320159 0.014064670449966 "group2-group1"
"TSPAN8" "TSPAN8" 0.504116755523212 0.00462724938134964 0.0144386441721936 "group2-group1"
"INPP5J" "INPP5J" 0.201114322571188 0.0046284671875968 0.0144386441721936 "group2-group1"
"CES2" "CES2" 0.238092043396976 0.00463515239300806 0.0144440836298108 "group2-group1"
"OXCT1" "OXCT1" 0.232242634872598 0.00464735194167096 0.0144666770239662 "group2-group1"
"RARRES2" "RARRES2" 0.194854678782807 0.00467275593710698 0.0145302825576209 "group2-group1"
"NMNAT1" "NMNAT1" 0.291250527399378 0.00468704242053317 0.0145592189109654 "group2-group1"
"SEMA3F" "SEMA3F" 0.132737105648422 0.00472784992455475 0.0146703878232203 "group2-group1"
"BNIP3L" "BNIP3L" 0.238149503410341 0.00473492854163188 0.0146767721391198 "group2-group1"
"CREG1" "CREG1" 0.264316469141825 0.00474647852050056 0.0146906236750578 "group2-group1"
"SETMAR" "SETMAR" 0.200659009155566 0.00474944898150174 0.0146906236750578 "group2-group1"
"YAP1" "YAP1" 0.173602264409388 0.00476921926967577 0.0147361817391779 "group2-group1"
"WFDC12" "WFDC12" 0.30671311189941 0.00481904089266612 0.0148743997141109 "group2-group1"
"CRISP3" "CRISP3" -0.129354052817841 0.00485515833618567 0.0149700715365725 "group2-group1"
"MPO" "MPO" 0.296632435951165 0.00492208100513055 0.0151604244236002 "group2-group1"
"CAPN3" "CAPN3" 0.238572831345448 0.00494302006842993 0.015186072492789 "group2-group1"
"CD99" "CD99" 0.103227176712599 0.00494369003684027 0.015186072492789 "group2-group1"
"MENT" "MENT" -0.12811339003043 0.00494599418855119 0.015186072492789 "group2-group1"
"ANXA1" "ANXA1" 0.290882647489319 0.00499968364128616 0.0153348114202303 "group2-group1"
"AFM" "AFM" 0.134061605010278 0.0050736202059077 0.0155452744883314 "group2-group1"
"SULT2A1" "SULT2A1" 0.737820641622329 0.00516320170042973 0.015803181749064 "group2-group1"
"IFNLR1" "IFNLR1" 0.259866695909544 0.00525979269418506 0.0160819812187269 "group2-group1"
"TNFAIP2" "TNFAIP2" 0.186256279521431 0.00527674492699023 0.016116954463524 "group2-group1"
"CGN" "CGN" 0.245801277423782 0.0052994910375069 0.0161695326749819 "group2-group1"
"MRPL46" "MRPL46" 0.15993247185391 0.00532821019861755 0.0162402068931794 "group2-group1"
"PLXNB2" "PLXNB2" 0.12987605179002 0.00533826475195296 0.0162539040312068 "group2-group1"
"OSCAR" "OSCAR" 0.177460259093043 0.00534605905833483 0.0162606978434055 "group2-group1"
"NHLRC3" "NHLRC3" 0.157849182209819 0.00540682038185906 0.0164284157756487 "group2-group1"
"FGD3" "FGD3" 0.286417787912182 0.00542251383635051 0.0164474732304369 "group2-group1"
"PCDH12" "PCDH12" 0.125320238490139 0.00542434628605582 0.0164474732304369 "group2-group1"
"JAM3" "JAM3" 0.187921280328442 0.00543223973617068 0.0164543385998206 "group2-group1"
"STAB2" "STAB2" 0.153310250332615 0.00543919476618939 0.0164583502086662 "group2-group1"
"USP28" "USP28" 0.194137503995653 0.00547072100216776 0.0165366261523644 "group2-group1"
"CXADR" "CXADR" 0.276130856086514 0.00555654363615994 0.0167786952980326 "group2-group1"
"ALDH3A1" "ALDH3A1" 0.271135471292539 0.00564908272939346 0.0170405250959929 "group2-group1"
"FCN1" "FCN1" 0.252610646284902 0.00567412680803577 0.0170984254225655 "group2-group1"
"RCC1" "RCC1" 0.286695748070177 0.00576680033887159 0.0173597913393632 "group2-group1"
"SIGLEC7" "SIGLEC7" 0.145786804043514 0.0058191851351574 0.0174994631173509 "group2-group1"
"TIGIT" "TIGIT" 0.197851703213628 0.00600935733816483 0.0180527764639833 "group2-group1"
"PNMA2" "PNMA2" 0.227471859963193 0.0060242378456809 0.0180788985861656 "group2-group1"
"NPM1" "NPM1" 0.382040096845505 0.00604935689572799 0.018135661749962 "group2-group1"
"C1QBP" "C1QBP" 0.258384178980819 0.00608770908864654 0.018231940231674 "group2-group1"
"CRACR2A" "CRACR2A" 0.264968794189547 0.00617582170996263 0.0184768954536548 "group2-group1"
"CDH1" "CDH1" 0.154761970531738 0.00626654115774411 0.0187263425859974 "group2-group1"
"CRHBP" "CRHBP" 0.143872752126056 0.00627201142377401 0.0187263425859974 "group2-group1"
"BRSK2" "BRSK2" 0.216678279560371 0.00633582835948405 0.0188923425133232 "group2-group1"
"KRT8" "KRT8" 0.410542219549542 0.00634053643707495 0.0188923425133232 "group2-group1"
"SHBG" "SHBG" -0.273538227093822 0.00637289611573779 0.0189694249962338 "group2-group1"
"BCL2L11" "BCL2L11" 0.339483803528797 0.00643221549085232 0.0191265166630329 "group2-group1"
"PON3" "PON3" -0.154350574358305 0.00644176398393752 0.0191354432165136 "group2-group1"
"TF" "TF" 0.122141810472202 0.0064676490865921 0.0191928307412271 "group2-group1"
"LAMP1" "LAMP1" 0.129269108026496 0.00650062460411858 0.0192711214176862 "group2-group1"
"CFH" "CFH" 0.114674072212965 0.00664377542860021 0.0196755375661585 "group2-group1"
"CCL18" "CCL18" 0.282250195726178 0.00671398526036714 0.0198633389838595 "group2-group1"
"PDCD1" "PDCD1" 0.242248969205588 0.00677888218030707 0.0200350582538297 "group2-group1"
"AGRN" "AGRN" 0.165605816810434 0.00680631520338672 0.0200958175146458 "group2-group1"
"GSTA1" "GSTA1" 0.517355969572903 0.00682397999038413 0.0201276422925255 "group2-group1"
"NT5E" "NT5E" 0.300305912018146 0.0068451647093393 0.0201697746425391 "group2-group1"
"ACY3" "ACY3" 0.383898707070011 0.00686053646101522 0.0201947110529179 "group2-group1"
"WWP2" "WWP2" 0.191862172597846 0.00689991912160057 0.0202902048213667 "group2-group1"
"PIGR" "PIGR" 0.171065156601749 0.00696461705951901 0.0204541472647495 "group2-group1"
"NFASC" "NFASC" 0.156824756037249 0.00696966495918251 0.0204541472647495 "group2-group1"
"MAGED1" "MAGED1" 0.218482810522229 0.00700165369547531 0.0205274159998739 "group2-group1"
"CASP9" "CASP9" 0.302086207298948 0.00701390395638676 0.0205427267179544 "group2-group1"
"COPB2" "COPB2" 0.269626779191139 0.00709474750426201 0.0207587056606185 "group2-group1"
"IL18BP" "IL18BP" 0.165566032337855 0.00714162044424384 0.0208749565585248 "group2-group1"
"WFIKKN2" "WFIKKN2" -0.181406212323051 0.00722868532186821 0.0211083388569638 "group2-group1"
"THPO" "THPO" 0.173820038670053 0.00726908725305124 0.0212051317771145 "group2-group1"
"LAG3" "LAG3" 0.261482113501825 0.00730267107089749 0.0212818619543703 "group2-group1"
"BAG6" "BAG6" 0.16531278101055 0.00744435365104378 0.0216731531095627 "group2-group1"
"TRAF3" "TRAF3" 0.139212984495893 0.00750599183447997 0.0218308598330198 "group2-group1"
"RNF43" "RNF43" 0.310755065112234 0.00776436087087436 0.0225598676198467 "group2-group1"
"TMCO5A" "TMCO5A" 0.296387749835149 0.00781013189097907 0.02267032325455 "group2-group1"
"CD72" "CD72" 0.219560556383797 0.00788271006128545 0.0228582951479537 "group2-group1"
"ATP6V1G2" "ATP6V1G2" 0.351691909340473 0.00793027007793154 0.022973418669766 "group2-group1"
"SART1" "SART1" 0.340044311073759 0.00795523683078615 0.0230229279766217 "group2-group1"
"C2" "C2" 0.159100955171069 0.00796656861024012 0.0230329179502788 "group2-group1"
"STX5" "STX5" 0.163053972902304 0.0080723498976542 0.0233156904652601 "group2-group1"
"PRKRA" "PRKRA" 0.275464856702602 0.008112948548348 0.0234098209346705 "group2-group1"
"IL1R2" "IL1R2" 0.0943191471088594 0.0081931090028239 0.0236178082990673 "group2-group1"
"LEO1" "LEO1" 0.19859955910204 0.00829430499203905 0.0238859640312612 "group2-group1"
"RNASE6" "RNASE6" 0.129237808566213 0.00834813809684297 0.0240173303711339 "group2-group1"
"ADGRF5" "ADGRF5" 0.144753751572541 0.00844714023584254 0.0242782604811875 "group2-group1"
"CD300LF" "CD300LF" 0.286203612402518 0.00847972456311553 0.024335216793808 "group2-group1"
"TFF1" "TFF1" 0.366554884151867 0.00848360790724953 0.024335216793808 "group2-group1"
"PXN" "PXN" 0.2735796395318 0.0085506436387923 0.0245034621139117 "group2-group1"
"NCAN" "NCAN" -0.196789268390687 0.00857505368066294 0.0245427782029788 "group2-group1"
"FABP3" "FABP3" 0.337862099366957 0.00858115611476028 0.0245427782029788 "group2-group1"
"ITGBL1" "ITGBL1" 0.194451353063571 0.00865343746173842 0.0247253154454168 "group2-group1"
"BIRC2" "BIRC2" 0.223615336096854 0.00875630260909342 0.024994797389043 "group2-group1"
"FSTL3" "FSTL3" 0.181746593431641 0.00887065583402707 0.0252938360733448 "group2-group1"
"DSCAM" "DSCAM" 0.18687804395518 0.00887837010306252 0.0252938360733448 "group2-group1"
"PKN3" "PKN3" 0.335159805591388 0.00889143768769158 0.0253063995726606 "group2-group1"
"CHM" "CHM" 0.284585321198292 0.00890638972883033 0.0253242968651469 "group2-group1"
"NACC1" "NACC1" 0.232049195494149 0.00900720217303865 0.0255860563185539 "group2-group1"
"SERPINB8" "SERPINB8" 0.311850204553484 0.009073894665405 0.0257504797155134 "group2-group1"
"CHCHD10" "CHCHD10" 0.222788431673547 0.00910846187472995 0.0258235053926631 "group2-group1"
"SIT1" "SIT1" 0.193467928303871 0.0092494121410712 0.0261977051243712 "group2-group1"
"MYCBP2" "MYCBP2" 0.325006714561685 0.00930967573946414 0.0263308448204181 "group2-group1"
"TREM2" "TREM2" 0.306299672137159 0.00931443501344931 0.0263308448204181 "group2-group1"
"XRCC4" "XRCC4" 0.191344891337566 0.00959510092588641 0.0270980483153295 "group2-group1"
"HSDL2" "HSDL2" 0.26013314334692 0.00971036098975126 0.0273757913212893 "group2-group1"
"COL5A1" "COL5A1" 0.227472446852757 0.00971217776263326 0.0273757913212893 "group2-group1"
"TPK1" "TPK1" 0.152350987829263 0.00996448364973184 0.028059909160083 "group2-group1"
"CCL3" "CCL3" 0.268387358929392 0.0102783230678456 0.0289158212967398 "group2-group1"
"PTPRK" "PTPRK" 0.111507636062179 0.0104148507381215 0.0292717391418548 "group2-group1"
"HYAL1" "HYAL1" 0.118201484618565 0.0104432846162913 0.029323459109913 "group2-group1"
"RLN1" "RLN1" -0.510515079058089 0.0104876231210786 0.029419695185137 "group2-group1"
"GCLM" "GCLM" 0.261890059769379 0.0105334815802963 0.0295025692392475 "group2-group1"
"FGF16" "FGF16" 0.251896516320899 0.0105374311233254 0.0295025692392475 "group2-group1"
"NAA10" "NAA10" 0.47406108592004 0.0105474460674012 0.0295025692392475 "group2-group1"
"TNFSF13" "TNFSF13" 0.14854887459025 0.010633428247757 0.0297146374456918 "group2-group1"
"FGFR2" "FGFR2" 0.111051688007275 0.0106669506576427 0.029779844099608 "group2-group1"
"B2M" "B2M" 0.15758172410547 0.0107151938470615 0.0298859843654207 "group2-group1"
"RTN4R" "RTN4R" 0.185764690798045 0.0107838801243601 0.0300488861806527 "group2-group1"
"C1QTNF1" "C1QTNF1" 0.155360630666275 0.010851108133448 0.0302074181657795 "group2-group1"
"AREG" "AREG" 0.237829800340855 0.0110275033719576 0.0306692600915624 "group2-group1"
"ERBB3" "ERBB3" 0.108792078211249 0.0111109428752787 0.0308719448901516 "group2-group1"
"PAGR1" "PAGR1" 0.1948771411185 0.0111618490875403 0.030983936261045 "group2-group1"
"CPXM2" "CPXM2" 0.144290719383725 0.0112139553584535 0.0310990431809862 "group2-group1"
"MDM1" "MDM1" 0.172543165621543 0.011261609670351 0.0312015972193706 "group2-group1"
"CPTP" "CPTP" 0.177391574117923 0.0112746736031486 0.0312082111193215 "group2-group1"
"INHBC" "INHBC" 0.227756563056751 0.0113775602665495 0.0314632059215935 "group2-group1"
"CCL15" "CCL15" 0.218934261519068 0.0114269213720504 0.0315698404258065 "group2-group1"
"SLC16A1" "SLC16A1" 0.257601239754578 0.0115847253988008 0.0319755923897022 "group2-group1"
"CEACAM19" "CEACAM19" 0.177307500521962 0.0116038912742082 0.0319982775419911 "group2-group1"
"MTHFSD" "MTHFSD" 0.222112877821387 0.0116889021448299 0.0322023194809971 "group2-group1"
"SMOC1" "SMOC1" 0.155710855637324 0.0118008895493803 0.0324802261326164 "group2-group1"
"STK24" "STK24" 0.252937644443904 0.0118301831079748 0.0325302212837349 "group2-group1"
"LYAR" "LYAR" 0.33155778046224 0.0119415688311809 0.0328056444488175 "group2-group1"
"BAG4" "BAG4" 0.183262664203423 0.0119815004671389 0.0328844374323446 "group2-group1"
"EPHX2" "EPHX2" 0.274499977375498 0.0119973311123636 0.0328969970369971 "group2-group1"
"CYB5A" "CYB5A" 0.299546527604988 0.0122234182156901 0.0334855215037135 "group2-group1"
"SERPIND1" "SERPIND1" 0.151131230893293 0.0123334360769763 0.0337552749559941 "group2-group1"
"C7orf50" "C7orf50" 0.138742851882611 0.0123520670222119 0.0337746416332324 "group2-group1"
"RBM19" "RBM19" 0.226728012046295 0.0124545229371753 0.0340229631265079 "group2-group1"
"CCL7" "CCL7" 0.287440444899725 0.013087125353879 0.0357177099994288 "group2-group1"
"BCAN" "BCAN" -0.156451218931947 0.0132401810237792 0.0361017249370396 "group2-group1"
"UROS" "UROS" 0.321062649844861 0.0132765299404127 0.0361670988031932 "group2-group1"
"REPS1" "REPS1" 0.318977364079956 0.0132942726001568 0.0361817121138346 "group2-group1"
"IL20RB" "IL20RB" -0.157929762202097 0.0133096196028792 0.0361897842783404 "group2-group1"
"ADGRD1" "ADGRD1" 0.186876885699776 0.0134108502336209 0.0364011655255502 "group2-group1"
"PPM1B" "PPM1B" 0.303257170456816 0.0134122665997323 0.0364011655255502 "group2-group1"
"SNAPIN" "SNAPIN" 0.224092250586796 0.013584145192955 0.0368334474944412 "group2-group1"
"MPRIP" "MPRIP" 0.194194403235255 0.0137646623743859 0.0372883300466449 "group2-group1"
"BLNK" "BLNK" 0.188817025679065 0.0138263754502083 0.037420829111999 "group2-group1"
"FGF21" "FGF21" 0.541374162271735 0.0138831674325975 0.0375397765083093 "group2-group1"
"SELE" "SELE" 0.235878606714047 0.0139454063042956 0.0376540698623888 "group2-group1"
"APOE" "APOE" 0.254780204448078 0.0139512000208577 0.0376540698623888 "group2-group1"
"NRP1" "NRP1" 0.121130633182732 0.0142398135513906 0.0383975784231685 "group2-group1"
"SLC9A3R2" "SLC9A3R2" 0.201436525942074 0.0143232049452278 0.0385868461335491 "group2-group1"
"SMARCA2" "SMARCA2" 0.414960012289241 0.0144659468006373 0.0389355087460983 "group2-group1"
"MMP10" "MMP10" -0.271447642431434 0.0145149700530631 0.0390315156072709 "group2-group1"
"NCF2" "NCF2" 0.30350184670407 0.0146904643231605 0.039467120603491 "group2-group1"
"TNFSF13B" "TNFSF13B" 0.152650734826803 0.0149043395101367 0.0400049443417168 "group2-group1"
"LCAT" "LCAT" 0.110655061651949 0.0149824402516234 0.0401776815188028 "group2-group1"
"CTSC" "CTSC" 0.185158123167633 0.0151282023836262 0.0405313799883953 "group2-group1"
"CCL22" "CCL22" 0.196698206584207 0.0152778168549826 0.0408947423691522 "group2-group1"
"PIKFYVE" "PIKFYVE" 0.17657099590517 0.015328484042568 0.0409928260351568 "group2-group1"
"CD80" "CD80" 0.202382388869605 0.0154475795208109 0.041273560273611 "group2-group1"
"SSBP1" "SSBP1" 0.185634446551875 0.0155011220976237 0.041378794421328 "group2-group1"
"GSTA3" "GSTA3" 0.521849987267949 0.0155230914131751 0.0413996315699916 "group2-group1"
"S100A13" "S100A13" 0.141357435377552 0.0157066823557235 0.0418510779633361 "group2-group1"
"RNASE3" "RNASE3" 0.509746880550126 0.0157542678558258 0.041939640202713 "group2-group1"
"RELT" "RELT" 0.126277736963026 0.0159723406322113 0.0424814846842163 "group2-group1"
