"","BIOCHEMICAL","logFC","P.Value","adj.P.Val","Comp"
"DEFB116","DEFB116",0.0862330194805195,0.53820128989836,0.684431327865536,"group2-group1"
"RAB6B","RAB6B",-0.0412726948051962,0.53871903608378,0.684724203893827,"group2-group1"
"CTRC","CTRC",0.0604617532467531,0.538898980948521,0.684724203893827,"group2-group1"
"CNTN2","CNTN2",-0.0465039285714285,0.5393262493202,0.684970052235885,"group2-group1"
"PGLYRP1","PGLYRP1",0.0568983441558441,0.540464363802252,0.686118104826949,"group2-group1"
"ICAM5","ICAM5",0.0543012987012987,0.541632338157706,0.687303053617185,"group2-group1"
"C1QA","C1QA",0.0279061363636363,0.542351840264243,0.687328475296539,"group2-group1"
"HRG","HRG",0.0294835714285714,0.542394736969953,0.687328475296539,"group2-group1"
"GFAP","GFAP",0.0892642532467532,0.54246976152851,0.687328475296539,"group2-group1"
"BAG3","BAG3",0.0639906168831168,0.542590704218736,0.687328475296539,"group2-group1"
"PINLYP","PINLYP",-0.0640798701298702,0.543237632663514,0.687440682977216,"group2-group1"
"KIT","KIT",-0.0302019805194805,0.543264447965669,0.687440682977216,"group2-group1"
"IL1RL1","IL1RL1",0.0468470129870131,0.543539897680859,0.687440682977216,"group2-group1"
"LAMA1","LAMA1",0.0666350649350649,0.543617768757068,0.687440682977216,"group2-group1"
"CTBS","CTBS",0.0277276298701298,0.544574602036738,0.688353573756533,"group2-group1"
"GRP","GRP",-0.0546519805194806,0.54544079079834,0.689151150081559,"group2-group1"
"LHB","LHB",0.104669415584416,0.546166349761927,0.689602936679223,"group2-group1"
"TNF","TNF",-0.261003409090909,0.546269083970128,0.689602936679223,"group2-group1"
"TMPRSS11D","TMPRSS11D",-0.0350350324675325,0.547968943470146,0.691450906273698,"group2-group1"
"PCNA","PCNA",-0.0714686363636363,0.548226005733246,0.691477484631257,"group2-group1"
"IL17A","IL17A",-0.122328474025974,0.548882262697256,0.692007327755147,"group2-group1"
"NTRK2","NTRK2",0.0203093181818182,0.549530656086063,0.692526805304156,"group2-group1"
"ERBB4","ERBB4",-0.0268533441558442,0.551023129462563,0.694109101171672,"group2-group1"
"LTA","LTA",-0.039082922077922,0.551913385276492,0.694931765732756,"group2-group1"
"FGFBP2","FGFBP2",0.0614309090909091,0.552332922658984,0.695161281525268,"group2-group1"
"CA12","CA12",-0.0353125,0.552776418304714,0.695420740932937,"group2-group1"
"LYPD8","LYPD8",-0.166516331168831,0.554388045401089,0.697148915461455,"group2-group1"
"SIRPA","SIRPA",0.0608650974025974,0.554900526241622,0.697494011963944,"group2-group1"
"MYOM3","MYOM3",0.0980909415584415,0.557394262594467,0.700328125815518,"group2-group1"
"GAMT","GAMT",0.0509552922077922,0.55825933149217,0.701114376884723,"group2-group1"
"IL7R","IL7R",0.0547521103896105,0.558539572543847,0.701165787297974,"group2-group1"
"RNF149","RNF149",0.0346821103896106,0.558904577682132,0.70132351717715,"group2-group1"
"MED21","MED21",0.0511552597402598,0.559725564279834,0.702053040813319,"group2-group1"
"IL18RAP","IL18RAP",-0.133554123376622,0.561441002360131,0.703903353408294,"group2-group1"
"BTN1A1","BTN1A1",0.0274753571428569,0.562093341332364,0.703928914436339,"group2-group1"
"KIR3DL2","KIR3DL2",-0.0533988636363636,0.562098218623833,0.703928914436339,"group2-group1"
"SERPINA9","SERPINA9",0.0730555519480519,0.562427197602563,0.703928914436339,"group2-group1"
"BRD2","BRD2",0.0415105194805194,0.562644393100048,0.703928914436339,"group2-group1"
"HLA.E","HLA.E",0.0264411363636364,0.562662633996555,0.703928914436339,"group2-group1"
"SOWAHA","SOWAHA",-0.0623603246753246,0.563537922622337,0.704723053044578,"group2-group1"
"ADAM8","ADAM8",0.0300469805194803,0.56463634712241,0.705642522129857,"group2-group1"
"FGR","FGR",0.0439452922077922,0.564754851329186,0.705642522129857,"group2-group1"
"CTSH","CTSH",0.0887968506493504,0.565241705661272,0.705946257404755,"group2-group1"
"BTLA","BTLA",0.100813344155844,0.565479817791454,0.705946257404755,"group2-group1"
"TNC","TNC",0.0512419155844158,0.56625857998011,0.706617393246049,"group2-group1"
"IL20","IL20",-0.0318647402597402,0.568862947983757,0.70956510753189,"group2-group1"
"FCER2","FCER2",0.0475086038961039,0.569182150355776,0.709575890991362,"group2-group1"
"CLEC4C","CLEC4C",0.0473241233766233,0.569355945297165,0.709575890991362,"group2-group1"
"IL5","IL5",-0.121012467532468,0.57026927779968,0.71041198297324,"group2-group1"
"ADGRV1","ADGRV1",-0.072730357142857,0.571634362114863,0.711809894176179,"group2-group1"
"GALNT3","GALNT3",0.0475562987012987,0.575491329860619,0.716308239801026,"group2-group1"
"CLEC3B","CLEC3B",0.0202524675324675,0.575753645743072,0.71633043822811,"group2-group1"
"RYR1","RYR1",0.0426374675324675,0.576453062647999,0.716896211187877,"group2-group1"
"SLC51B","SLC51B",0.0618109090909093,0.578093413663489,0.717742248716843,"group2-group1"
"B3GAT3","B3GAT3",-0.0218353246753247,0.578223594903146,0.717742248716843,"group2-group1"
"PLCB1","PLCB1",-0.0511489935064935,0.578253863336959,0.717742248716843,"group2-group1"
"ART3","ART3",0.0365233766233767,0.578330103760204,0.717742248716843,"group2-group1"
"NPTN","NPTN",0.111340909090909,0.578358173795381,0.717742248716843,"group2-group1"
"APOF","APOF",0.0395834415584414,0.578694948496522,0.717856138482137,"group2-group1"
"PM20D1","PM20D1",0.222768538961039,0.580220612055164,0.71944409366129,"group2-group1"
"GPHA2","GPHA2",0.0415497077922078,0.580832854061171,0.719701853535716,"group2-group1"
"IFNGR2","IFNGR2",-0.0520001298701298,0.580919755498965,0.719701853535716,"group2-group1"
"KLK15","KLK15",0.046551525974026,0.581862358007723,0.720564965749209,"group2-group1"
"KDM3A","KDM3A",0.0660933766233766,0.582113984697029,0.720572021614826,"group2-group1"
"PSCA","PSCA",0.250487402597402,0.582801379712863,0.721118261215662,"group2-group1"
"CLEC7A","CLEC7A",0.0653978571428571,0.586466582058673,0.725347017911318,"group2-group1"
"LSM8","LSM8",0.0774678571428573,0.586999834143503,0.72570021689471,"group2-group1"
"TGFBR3","TGFBR3",-0.0705400974025974,0.588695726101691,0.727426854593161,"group2-group1"
"RNASE10","RNASE10",-0.050241038961039,0.588893003104088,0.727426854593161,"group2-group1"
"CA6","CA6",-0.0575537012987013,0.589537250961322,0.727915779737325,"group2-group1"
"HTR1A","HTR1A",-0.0649506168831168,0.59048331506073,0.728776795757345,"group2-group1"
"UPK3BL1","UPK3BL1",0.0810426623376624,0.592094202723032,0.730457269043572,"group2-group1"
"NOP56","NOP56",-0.0861989285714286,0.59375119756135,0.732193185544931,"group2-group1"
"CA9","CA9",0.0374272727272728,0.594799372455043,0.732952854755908,"group2-group1"
"MYO6","MYO6",0.0392952272727272,0.59486753877459,0.732952854755908,"group2-group1"
"LUZP2","LUZP2",-0.034155422077922,0.59524164303619,0.733105512440537,"group2-group1"
"TDGF1","TDGF1",0.177061980519481,0.596203578561919,0.733981716464884,"group2-group1"
"HRC","HRC",-0.0283034415584416,0.597496608412321,0.734965467427739,"group2-group1"
"HMGCS1","HMGCS1",0.0463055844155845,0.597527924141832,0.734965467427739,"group2-group1"
"IL2","IL2",0.0538187337662336,0.598106163204281,0.734965467427739,"group2-group1"
"CHIT1","CHIT1",-0.163117889610389,0.598185419798145,0.734965467427739,"group2-group1"
"NBL1","NBL1",0.0229118181818182,0.59825687365705,0.734965467427739,"group2-group1"
"GALNT7","GALNT7",-0.0253060389610389,0.599697300330676,0.736426274085867,"group2-group1"
"KLK12","KLK12",0.150415974025974,0.600456192328129,0.737012706447935,"group2-group1"
"CRISP2","CRISP2",-0.047573961038961,0.60067793276371,0.737012706447935,"group2-group1"
"TMPRSS11B","TMPRSS11B",-0.0602389610389611,0.601226853445679,0.737352184581394,"group2-group1"
"APOBR","APOBR",0.0443158441558441,0.601457925307008,0.737352184581394,"group2-group1"
"CLEC10A","CLEC10A",0.0316352922077925,0.602223934895673,0.737948481798166,"group2-group1"
"NDRG1","NDRG1",-0.0664372077922078,0.602448043843417,0.737948481798166,"group2-group1"
"FGL1","FGL1",-0.0609546753246754,0.602930901394832,0.738231316793505,"group2-group1"
"CUZD1","CUZD1",0.0437378571428572,0.604368576439459,0.739682510011535,"group2-group1"
"ITPRIP","ITPRIP",0.0357169155844155,0.604970178484734,0.739915153044284,"group2-group1"
"CTSE","CTSE",0.0471599025974026,0.605063722421196,0.739915153044284,"group2-group1"
"CYTH3","CYTH3",0.0472423051948052,0.605667320644826,0.740344284309278,"group2-group1"
"ENPP5","ENPP5",-0.0309513311688311,0.606059121309066,0.740432885391207,"group2-group1"
"CXCL17","CXCL17",-0.0753874025974027,0.60641759482431,0.740432885391207,"group2-group1"
"SPINK1","SPINK1",0.0393354870129875,0.606576514012124,0.740432885391207,"group2-group1"
"IL32","IL32",0.037884090909091,0.606750634069722,0.740432885391207,"group2-group1"
"LEP","LEP",0.114436883116883,0.607441085762461,0.740966853157373,"group2-group1"
"CRYBB2","CRYBB2",-0.0981219155844156,0.609660630036472,0.743364813153085,"group2-group1"
"RAB39B","RAB39B",0.0712113636363637,0.610925453592177,0.744597162656023,"group2-group1"
"LTB","LTB",-0.0315978896103896,0.611203666100278,0.744626503814476,"group2-group1"
"RAC3","RAC3",-0.0499010064935065,0.612178826632721,0.745306124347807,"group2-group1"
"TP73","TP73",0.0335244480519481,0.612270253005178,0.745306124347807,"group2-group1"
"SNED1","SNED1",0.0334903896103897,0.612612460940589,0.745392550536126,"group2-group1"
"COL9A1","COL9A1",-0.033884383116883,0.613184213090989,0.745392550536126,"group2-group1"
"MAMDC2","MAMDC2",0.033835,0.613642621734013,0.745392550536126,"group2-group1"
"CELSR2","CELSR2",0.0301147077922076,0.613676557238625,0.745392550536126,"group2-group1"
"LYPD3","LYPD3",-0.0262448051948052,0.613745313737078,0.745392550536126,"group2-group1"
"IFNW1","IFNW1",-0.0304784090909092,0.613867653393745,0.745392550536126,"group2-group1"
"PPIE","PPIE",0.0525473376623377,0.61499791033349,0.746345093305548,"group2-group1"
"LAYN","LAYN",-0.0276778246753244,0.615161570079488,0.746345093305548,"group2-group1"
"ELAVL4","ELAVL4",0.0588948701298701,0.616602708419299,0.747707231866744,"group2-group1"
"ATP1B4","ATP1B4",0.0406603896103898,0.616794668744683,0.747707231866744,"group2-group1"
"L1CAM","L1CAM",0.0261972077922078,0.618600007803962,0.749312650048025,"group2-group1"
"ALPP","ALPP",-0.124863896103896,0.618630477974803,0.749312650048025,"group2-group1"
"TLR2","TLR2",0.0245822727272727,0.619688459041504,0.750283960740333,"group2-group1"
"BSND","BSND",0.0257333116883117,0.62021177287983,0.750607391382859,"group2-group1"
"VIPR1","VIPR1",-0.0234431168831169,0.620571257354435,0.750732363356108,"group2-group1"
"GC","GC",-0.0234704220779221,0.621122405903687,0.75108900094833,"group2-group1"
"DPP10","DPP10",0.0387121753246753,0.622660630304887,0.752417331912898,"group2-group1"
"NUP50","NUP50",-0.025177987012987,0.622734481190709,0.752417331912898,"group2-group1"
"CFHR2","CFHR2",-0.044275357142857,0.623744565221365,0.752962852572029,"group2-group1"
"C1QTNF9","C1QTNF9",-0.0442316558441557,0.623755880781262,0.752962852572029,"group2-group1"
"ECSCR","ECSCR",0.0354918181818176,0.62398115324532,0.752962852572029,"group2-group1"
"PTK7","PTK7",0.0250638636363636,0.624213914299474,0.752962852572029,"group2-group1"
"NME3","NME3",0.0274207467532467,0.625421371890735,0.754108896971133,"group2-group1"
"LGALS7_LGALS7B","LGALS7_LGALS7B",-0.0424602272727273,0.627033925809381,0.755742247067662,"group2-group1"
"OGN","OGN",0.0345787012987013,0.627463253226428,0.755948738467695,"group2-group1"
"TG","TG",-0.092780909090909,0.630624869848282,0.759445486500397,"group2-group1"
"NCR1","NCR1",0.0275617207792208,0.630918665582594,0.759487136465488,"group2-group1"
"CPE","CPE",0.037705974025974,0.633266262185425,0.762000060863776,"group2-group1"
"SLC12A2","SLC12A2",-0.0284056168831168,0.633832423921516,0.762368227458966,"group2-group1"
"F3","F3",0.0220036038961037,0.635764619201784,0.763916497633073,"group2-group1"
"NPY","NPY",-0.0834648701298699,0.635875487088608,0.763916497633073,"group2-group1"
"ZNF75D","ZNF75D",0.048380974025974,0.635901821749851,0.763916497633073,"group2-group1"
"CRIM1","CRIM1",0.017750909090909,0.636535856965343,0.764364779060842,"group2-group1"
"CCL26","CCL26",0.0466785714285715,0.638174138049218,0.766018117363461,"group2-group1"
"PALM3","PALM3",0.0484274025974026,0.638675671120854,0.76630619016548,"group2-group1"
"CD7","CD7",-0.0395084415584416,0.639947280977937,0.767517614926466,"group2-group1"
"NOTCH3","NOTCH3",-0.0311018181818182,0.641254703286728,0.768770982254548,"group2-group1"
"MEGF11","MEGF11",0.0185119805194805,0.644698710972585,0.77258373134956,"group2-group1"
"DDX39A","DDX39A",0.0211690584415584,0.648229887548902,0.776277757814647,"group2-group1"
"NPPB","NPPB",-0.162180064935066,0.648405508461287,0.776277757814647,"group2-group1"
"CDON","CDON",0.0238787337662337,0.648576092535924,0.776277757814647,"group2-group1"
"MSLN","MSLN",-0.0537622077922077,0.648905048322645,0.776354345277807,"group2-group1"
"GAS6","GAS6",0.0231251623376624,0.649657754738029,0.776937641380582,"group2-group1"
"TNFRSF19","TNFRSF19",0.0238310064935064,0.650637411645316,0.777791765043157,"group2-group1"
"HTR1B","HTR1B",0.0349171103896104,0.652920099078331,0.78020223911073,"group2-group1"
"GPR158","GPR158",-0.0286405194805194,0.653532967606679,0.780252844593014,"group2-group1"
"RBM25","RBM25",0.0420282792207793,0.653553743996243,0.780252844593014,"group2-group1"
"SOX9","SOX9",-0.0257495779220778,0.653761342483225,0.780252844593014,"group2-group1"
"F13B","F13B",0.0265802597402597,0.655322607639462,0.780891478081798,"group2-group1"
"PTPRZ1","PTPRZ1",-0.0321874025974027,0.655326362994279,0.780891478081798,"group2-group1"
"IGFBP3","IGFBP3",0.0279637987012987,0.655564741025712,0.780891478081798,"group2-group1"
"COL1A1","COL1A1",0.0378147077922078,0.655623128328752,0.780891478081798,"group2-group1"
"SPP1","SPP1",-0.0655793831168831,0.655629022553318,0.780891478081798,"group2-group1"
"FZD10","FZD10",-0.0360054545454545,0.65739539915416,0.782677171686993,"group2-group1"
"RGS8","RGS8",-0.0696759090909091,0.657873159195638,0.782802067825953,"group2-group1"
"H2AP","H2AP",-0.0271520779220784,0.658034639268028,0.782802067825953,"group2-group1"
"KIAA2013","KIAA2013",-0.0359387987012987,0.658853795397097,0.783399419563944,"group2-group1"
"SPINK6","SPINK6",0.0384247402597404,0.659258733250162,0.783399419563944,"group2-group1"
"GUCA2A","GUCA2A",0.0260906493506494,0.659338897148357,0.783399419563944,"group2-group1"
"VSTM2B","VSTM2B",-0.0242593831168831,0.659856821614378,0.78369699526961,"group2-group1"
"FCER1A","FCER1A",-0.0193732467532468,0.660124832962565,0.783697633946643,"group2-group1"
"NUBP1","NUBP1",-0.0494712987012987,0.662641883376522,0.786367241107011,"group2-group1"
"CD22","CD22",0.0300302597402598,0.663489472190411,0.786754359590792,"group2-group1"
"VNN2","VNN2",-0.0332127922077922,0.663505127149777,0.786754359590792,"group2-group1"
"ZP4","ZP4",0.0206461038961039,0.664339704595845,0.787425297114007,"group2-group1"
"LYZL2","LYZL2",0.0280698701298702,0.664685288810578,0.787516334902949,"group2-group1"
"FHIP2A","FHIP2A",-0.0344106493506494,0.667702359161804,0.790637873849257,"group2-group1"
"ANGPTL1","ANGPTL1",0.0212693506493506,0.667903922246056,0.790637873849257,"group2-group1"
"CSPG5","CSPG5",-0.0551259090909091,0.668129479744287,0.790637873849257,"group2-group1"
"CD3E","CD3E",0.0192982142857143,0.66874532244183,0.791047151697441,"group2-group1"
"RASGRF1","RASGRF1",-0.0409905194805196,0.669582583649523,0.791717905606579,"group2-group1"
"ARMCX2","ARMCX2",-0.0600998701298703,0.671084032576547,0.792848708490508,"group2-group1"
"LRIG3","LRIG3",0.0161785064935065,0.671238756278491,0.792848708490508,"group2-group1"
"SPRR1B","SPRR1B",-0.0326747727272728,0.671350732342986,0.792848708490508,"group2-group1"
"TGFBR1","TGFBR1",-0.025043896103896,0.673017813827337,0.794497258063697,"group2-group1"
"SFRP1","SFRP1",-0.0370541883116884,0.674088774640038,0.795441042970323,"group2-group1"
"REST","REST",0.0351992857142858,0.67585891821319,0.797208788391565,"group2-group1"
"LBP","LBP",-0.0461745454545455,0.676511192312314,0.797463341096907,"group2-group1"
"CPA2","CPA2",0.0506413311688312,0.676722971526524,0.797463341096907,"group2-group1"
"PRSS27","PRSS27",-0.029720551948052,0.677815542604664,0.797463341096907,"group2-group1"
"IFNG","IFNG",0.0831617532467533,0.677941286909477,0.797463341096907,"group2-group1"
"OPTC","OPTC",-0.0354388311688312,0.678160458580258,0.797463341096907,"group2-group1"
"CD200","CD200",-0.0193217857142856,0.678395348384029,0.797463341096907,"group2-group1"
"CASQ2","CASQ2",-0.0305593506493506,0.678398471852077,0.797463341096907,"group2-group1"
"GNGT1","GNGT1",-0.053616818181818,0.678440708981432,0.797463341096907,"group2-group1"
"LRIG1","LRIG1",-0.0256205844155844,0.678524269404296,0.797463341096907,"group2-group1"
"IFNL2","IFNL2",-0.034642077922078,0.678849293188389,0.797525432655165,"group2-group1"
"CPVL","CPVL",0.0340246103896104,0.679779742943742,0.798231594080133,"group2-group1"
"SEL1L","SEL1L",0.0272419805194806,0.679995241919458,0.798231594080133,"group2-group1"
"PRKAG3","PRKAG3",-0.0272503896103897,0.680935342774644,0.799015039779618,"group2-group1"
"HPGDS","HPGDS",0.0242569155844156,0.682531655090343,0.80056755380893,"group2-group1"
"TSC1","TSC1",0.0374337012987013,0.683968765653876,0.801932166212828,"group2-group1"
"CEACAM6","CEACAM6",-0.0315687662337661,0.684457802956561,0.802065226210161,"group2-group1"
"PRAME","PRAME",-0.0233740909090907,0.684629737457888,0.802065226210161,"group2-group1"
"CDHR1","CDHR1",-0.0312635714285715,0.685093015940091,0.80228718493384,"group2-group1"
"NME1","NME1",0.0226428896103897,0.685502741954268,0.802446278036758,"group2-group1"
"RGMA","RGMA",0.0210980844155845,0.686094290251426,0.80281799937567,"group2-group1"
"TNFRSF21","TNFRSF21",-0.0194940584415584,0.687506893585673,0.804149779722963,"group2-group1"
"SCN4B","SCN4B",0.0275258116883117,0.687786498002006,0.804155801734189,"group2-group1"
"PTPRN2","PTPRN2",-0.0256621428571429,0.689942804807259,0.806297252272215,"group2-group1"
"AMY2B","AMY2B",-0.0344566558441559,0.690168433002974,0.806297252272215,"group2-group1"
"YY1","YY1",0.0337106168831169,0.690511981387396,0.806377084681175,"group2-group1"
"ARTN","ARTN",0.0359555519480519,0.691429687372246,0.8070490559459,"group2-group1"
"SCARF2","SCARF2",0.0205510064935066,0.691638286511999,0.8070490559459,"group2-group1"
"CSF2RA","CSF2RA",0.0445335714285714,0.692325670309923,0.807529543793024,"group2-group1"
"NCAM1","NCAM1",0.0212401298701299,0.693020538474366,0.808018375539154,"group2-group1"
"ITIH1","ITIH1",0.0124409415584415,0.693916553424046,0.808184187790123,"group2-group1"
"CEP350","CEP350",0.036850064935065,0.694150105935785,0.808184187790123,"group2-group1"
"CA11","CA11",-0.0207965909090909,0.694173721636383,0.808184187790123,"group2-group1"
"HIP1","HIP1",-0.0288675974025974,0.694266075313221,0.808184187790123,"group2-group1"
"IL1R1","IL1R1",0.0157615584415584,0.695607768846383,0.809424449054766,"group2-group1"
"LIPF","LIPF",-0.0487358116883117,0.696083812995588,0.809656836870612,"group2-group1"
"SEPTIN3","SEPTIN3",0.0615007792207793,0.697862679758502,0.811403830036671,"group2-group1"
"ATP5F1D","ATP5F1D",0.0253532142857143,0.698564575761795,0.811832474662512,"group2-group1"
"LECT2","LECT2",0.0726450649350648,0.698785495255582,0.811832474662512,"group2-group1"
"HEPACAM2","HEPACAM2",0.0319594155844156,0.702128454163736,0.815392933293597,"group2-group1"
"CST6","CST6",0.0313423376623378,0.702702596975718,0.815736374460718,"group2-group1"
"AMY2A","AMY2A",-0.0333924025974026,0.703360666900782,0.815929488929329,"group2-group1"
"POF1B","POF1B",-0.0344874999999999,0.703666254055125,0.815929488929329,"group2-group1"
"NGF","NGF",-0.0093986038961039,0.703704374923009,0.815929488929329,"group2-group1"
"MFAP4","MFAP4",0.0238952922077922,0.704190581752667,0.816029453131884,"group2-group1"
"B4GALT1","B4GALT1",0.0216048376623376,0.704371089798411,0.816029453131884,"group2-group1"
"PXDNL","PXDNL",-0.0311188311688312,0.704626114820364,0.816029453131884,"group2-group1"
"SHC1","SHC1",0.078637564935065,0.705214921430497,0.816388668428035,"group2-group1"
"GJA8","GJA8",0.0382972727272728,0.70572139466179,0.816652324786352,"group2-group1"
"BHLHE40","BHLHE40",0.0502699675324676,0.706772784161721,0.817122598586284,"group2-group1"
"GAD2","GAD2",0.0312430194805195,0.70695915492875,0.817122598586284,"group2-group1"
"SNAP25","SNAP25",-0.0264097402597402,0.706964432565267,0.817122598586284,"group2-group1"
"CGREF1","CGREF1",0.0286850974025974,0.708478687361982,0.818549902985255,"group2-group1"
"NEO1","NEO1",-0.0127353571428572,0.709110885370337,0.81895738830709,"group2-group1"
"CALB1","CALB1",-0.0368998701298701,0.710747091774758,0.820523632348322,"group2-group1"
"LILRA5","LILRA5",0.0192712337662338,0.712382395082549,0.822087600469424,"group2-group1"
"MMP3","MMP3",-0.041234025974026,0.712992768036395,0.822468035569543,"group2-group1"
"MFAP3","MFAP3",0.034185681818182,0.713683846459184,0.822941231847858,"group2-group1"
"CPQ","CPQ",0.0268849350649351,0.714233962047075,0.823251577025149,"group2-group1"
"IGSF21","IGSF21",0.0246912012987013,0.71452040727691,0.823257881762228,"group2-group1"
"PRSS53","PRSS53",0.0273891883116883,0.715670039988794,0.824006023627671,"group2-group1"
"IL11","IL11",0.0473417532467535,0.715732194584444,0.824006023627671,"group2-group1"
"POSTN","POSTN",0.0262482467532467,0.716023738214888,0.824017891975499,"group2-group1"
"LPA","LPA",-0.109647597402597,0.717214968039383,0.824964646926951,"group2-group1"
"ARG2","ARG2",0.0235998051948052,0.717409529136475,0.824964646926951,"group2-group1"
"FOSB","FOSB",0.0218535714285714,0.719396585295828,0.826925066660171,"group2-group1"
"CD109","CD109",0.0194336688311688,0.719812296351665,0.827078442474658,"group2-group1"
"PON1","PON1",-0.0171024025974026,0.720912623099411,0.828018026531272,"group2-group1"
"AMBP","AMBP",0.0146992207792207,0.722043153963235,0.828991552159984,"group2-group1"
"BTN2A1","BTN2A1",0.0166745454545455,0.722432646673884,0.829034676862239,"group2-group1"
"ARID3A","ARID3A",0.025252435064935,0.72264660911473,0.829034676862239,"group2-group1"
"DCUN1D1","DCUN1D1",0.0332083766233764,0.723794812343428,0.830026927658022,"group2-group1"
"PTTG1","PTTG1",-0.0265281168831168,0.724086875764906,0.830036989824403,"group2-group1"
"MYL6B","MYL6B",0.0492890584415577,0.725372025159881,0.831184995587975,"group2-group1"
"APOM","APOM",0.0191389285714284,0.725766454557528,0.831311849825472,"group2-group1"
"SERPINA1","SERPINA1",0.0052235064935065,0.727587050156894,0.833071534568074,"group2-group1"
"C4BPB","C4BPB",-0.0214047727272726,0.728486799946416,0.833459870176975,"group2-group1"
"HLA.A","HLA.A",-0.018355,0.72849512884752,0.833459870176975,"group2-group1"
"CSF2RB","CSF2RB",-0.0353951948051947,0.728960076446927,0.833509646903547,"group2-group1"
"COL28A1","COL28A1",0.0424466883116884,0.729107585328939,0.833509646903547,"group2-group1"
"SPRR3","SPRR3",-0.0262877272727273,0.730311798613223,0.834560674702318,"group2-group1"
"SPON1","SPON1",0.0199192532467532,0.730758944007575,0.83474608418799,"group2-group1"
"RARRES1","RARRES1",-0.0241073701298702,0.73301067200862,0.836772045437366,"group2-group1"
"GFRA2","GFRA2",0.0114603246753247,0.733103699876354,0.836772045437366,"group2-group1"
"PRSS22","PRSS22",-0.0354225,0.735520596009871,0.839203795291636,"group2-group1"
"DLGAP5","DLGAP5",-0.0357445454545456,0.736359037933325,0.83983339086985,"group2-group1"
"ITGAV","ITGAV",-0.012325422077922,0.737301065110827,0.840580591741138,"group2-group1"
"CFHR4","CFHR4",0.0363773376623376,0.738017178899055,0.840994024749081,"group2-group1"
"EIF2AK3","EIF2AK3",-0.0304977922077921,0.738500433975568,0.840994024749081,"group2-group1"
"OMD","OMD",-0.0482592857142857,0.738524786921292,0.840994024749081,"group2-group1"
"XG","XG",-0.0212993831168831,0.739377280657092,0.841620091906754,"group2-group1"
"PRR5","PRR5",0.0270201298701299,0.739649056880509,0.841620091906754,"group2-group1"
"PGA4","PGA4",0.0314170779220779,0.740744059735858,0.842538856764776,"group2-group1"
"OMP","OMP",0.022844642857143,0.741727244329241,0.843329773335148,"group2-group1"
"NECTIN1","NECTIN1",0.0214806168831169,0.743827905733013,0.845390133358312,"group2-group1"
"DNAJA1","DNAJA1",-0.0266487987012989,0.744773644638572,0.846136788984497,"group2-group1"
"THAP12","THAP12",-0.0471137337662338,0.745400251935513,0.846368590259845,"group2-group1"
"ICAM4","ICAM4",0.0258575974025972,0.745555403228894,0.846368590259845,"group2-group1"
"STC2","STC2",-0.0339458766233766,0.746679937012238,0.847316892116908,"group2-group1"
"NFIC","NFIC",0.0190321753246753,0.747987256353712,0.84847180066449,"group2-group1"
"SEMA6C","SEMA6C",0.0190350324675325,0.750517746906098,0.851012770292131,"group2-group1"
"CD86","CD86",-0.0169442207792208,0.751687750521485,0.852009713357041,"group2-group1"
"ST3GAL1","ST3GAL1",0.0321327922077922,0.752599053415327,0.852712771271039,"group2-group1"
"CHP1","CHP1",-0.0359673051948052,0.753408115612455,0.852773249123606,"group2-group1"
"CD300A","CD300A",0.0151887012987013,0.753448373664199,0.852773249123606,"group2-group1"
"CRX","CRX",0.0491575324675324,0.753525577467924,0.852773249123606,"group2-group1"
"GIP","GIP",-0.032204512987013,0.754188247996499,0.853061132174461,"group2-group1"
"CD3D","CD3D",0.018788603896104,0.75436225032902,0.853061132174461,"group2-group1"
"HGFAC","HGFAC",0.0207621428571428,0.754766932465765,0.853189472270329,"group2-group1"
"MST1","MST1",-0.0318575974025974,0.755960626875462,0.854209269859276,"group2-group1"
"COL4A1","COL4A1",0.0236169155844158,0.756640711486793,0.854648143660873,"group2-group1"
"MMP15","MMP15",0.0250871753246753,0.757632668515487,0.855438812620569,"group2-group1"
"IFNGR1","IFNGR1",0.0113515909090909,0.758472489796197,0.855759393013129,"group2-group1"
"KIAA0319","KIAA0319",0.0208553896103897,0.7585007316229,0.855759393013129,"group2-group1"
"S100A16","S100A16",-0.037098051948052,0.7591392709495,0.855810090401973,"group2-group1"
"MEPE","MEPE",-0.0292721753246753,0.759253028286275,0.855810090401973,"group2-group1"
"TRIM26","TRIM26",-0.0318447402597403,0.759421923223594,0.855810090401973,"group2-group1"
"CHRDL1","CHRDL1",0.0279187337662335,0.760001647067276,0.855965659117262,"group2-group1"
"CD28","CD28",0.0203785714285715,0.760215037999912,0.855965659117262,"group2-group1"
"GART","GART",-0.0122563311688311,0.760436385898373,0.855965659117262,"group2-group1"
"OSMR","OSMR",0.00975357142857143,0.762082998504094,0.857106591952361,"group2-group1"
"GKN1","GKN1",0.019371038961039,0.762406985383589,0.857106591952361,"group2-group1"
"SLITRK6","SLITRK6",-0.0185556493506492,0.762594420753847,0.857106591952361,"group2-group1"
"PTH1R","PTH1R",-0.0223508441558442,0.762818205254322,0.857106591952361,"group2-group1"
"FCRL3","FCRL3",-0.0352603246753246,0.762912625191726,0.857106591952361,"group2-group1"
"SFTPA2","SFTPA2",-0.0465693181818181,0.76351839287398,0.857458371452956,"group2-group1"
"DLL4","DLL4",-0.0806766883116881,0.766393080355952,0.86009772233531,"group2-group1"
