"","BIOCHEMICAL","logFC","P.Value","adj.P.Val","Comp","Gene_name","synaptic_prot"
"Q96IV0","Q96IV0",0.0170618632783324,0.727191901919369,0.831033197912406,"Control vs hc-like","NGLY1",NA
"Q7Z407","Q7Z407",-0.0353902861500774,0.727237754176368,0.831033197912406,"Control vs hc-like","CSMD3",NA
"Q6UB35","Q6UB35",-0.0250587108230533,0.727410758489847,0.831077841360615,"Control vs hc-like","MTHFD1L","yes"
"P62714","P62714",-0.0279351024734069,0.72849460115149,0.832160159193747,"Control vs hc-like","PPP2CB",NA
"Q13153","Q13153",-0.0332432638460105,0.728626292489867,0.832160159193747,"Control vs hc-like","PAK1","yes"
"Q9Y5P4","Q9Y5P4",-0.0243119087955996,0.730133816494779,0.833728437863471,"Control vs hc-like","CERT1",NA
"Q9UBP4","Q9UBP4",-0.0240864244141612,0.730738718198061,0.834265638715541,"Control vs hc-like","DKK3","yes"
"Q9Y3C6","Q9Y3C6",-0.0170990471906585,0.732049950768179,0.835608893398924,"Control vs hc-like","PPIL1","yes"
"Q9BRK5","Q9BRK5",0.0265884594028272,0.733467963998172,0.837073517860706,"Control vs hc-like","SDF4",NA
"Q16394","Q16394",0.0434141535205388,0.733917316169607,0.837379271032244,"Control vs hc-like","EXT1",NA
"O95777","O95777",0.0206548552677361,0.73400577842778,0.837379271032244,"Control vs hc-like","LSM8",NA
"Q9UKE5","Q9UKE5",-0.0206608468149128,0.73446210034806,0.837745833209506,"Control vs hc-like","TNIK",NA
"Q9HD15","Q9HD15",0.0271364679899158,0.735790532941437,0.839106829057456,"Control vs hc-like","SRA1",NA
"Q8N8L6","Q8N8L6",0.0300591832094952,0.736260543554329,0.839488546996437,"Control vs hc-like","ARL10",NA
"Q9H019","Q9H019",-0.0174393728017606,0.73663827912565,0.839721325210145,"Control vs hc-like","MTFR1L","yes"
"Q13951","Q13951",0.0154222512310866,0.736735357686386,0.839721325210145,"Control vs hc-like","CBFB",NA
"Q96JM7","Q96JM7",0.0510881282443911,0.737016497862764,0.839738786129937,"Control vs hc-like","L3MBTL3",NA
"Q66PJ3","Q66PJ3",0.0295925721249795,0.737021342347081,0.839738786129937,"Control vs hc-like","ARL6IP4",NA
"Q8IYB5","Q8IYB5",-0.0308473026042257,0.737444013830564,0.839843755441144,"Control vs hc-like","SMAP1","yes"
"P32969","P32969",0.0165136083075126,0.737467863075106,0.839843755441144,"Control vs hc-like","RPL9","yes"
"O95400","O95400",-0.0195148991146503,0.737519520289894,0.839843755441144,"Control vs hc-like","CD2BP2",NA
"Q9HBH1","Q9HBH1",-0.0281623450474981,0.738106457339023,0.84035790234654,"Control vs hc-like","PDF","yes"
"Q9BVJ7","Q9BVJ7",-0.0215542303465064,0.738577699052492,0.840514074057481,"Control vs hc-like","DUSP23",NA
"P61966","P61966",0.0151116606175492,0.738610792287805,0.840514074057481,"Control vs hc-like","AP1S1","yes"
"Q9BTV7","Q9BTV7",0.0178681077423768,0.738649999328839,0.840514074057481,"Control vs hc-like","CABLES2",NA
"Q7L266","Q7L266",-0.0194757005337465,0.738983584792623,0.840604123210632,"Control vs hc-like","ASRGL1","yes"
"O75083","O75083",0.0218559700022034,0.739000079309267,0.840604123210632,"Control vs hc-like","WDR1","yes"
"Q9ULK4","Q9ULK4",0.0145418832534467,0.740109442935899,0.841607521608675,"Control vs hc-like","MED23",NA
"Q9Y5B6","Q9Y5B6",0.0202782522772154,0.740153464209273,0.841607521608675,"Control vs hc-like","PAXBP1",NA
"Q13627","Q13627",-0.0253211037753758,0.740431072677234,0.841718998937562,"Control vs hc-like","DYRK1A",NA
"Q9BYX2","Q9BYX2",0.0786693789059445,0.74052280663983,0.841718998937562,"Control vs hc-like","TBC1D2",NA
"O60762","O60762",-0.0162196009436855,0.740800645073159,0.841880586571237,"Control vs hc-like","DPM1","yes"
"P49821","P49821",-0.0166118706401868,0.741695640955747,0.842743353255889,"Control vs hc-like","NDUFV1","yes"
"Q9H7P6","Q9H7P6",-0.0199049254673653,0.741838274979896,0.842751097812203,"Control vs hc-like","MVB12B","yes"
"Q9H9H4","Q9H9H4",-0.0190612663826073,0.742162390070501,0.842964969867739,"Control vs hc-like","VPS37B",NA
"Q15021","Q15021",-0.0361112967432256,0.742478599475235,0.843169785824274,"Control vs hc-like","NCAPD2",NA
"Q9HCG7","Q9HCG7",-0.0186512368847289,0.742943751921909,0.843543637818014,"Control vs hc-like","GBA2","yes"
"Q969Z0","Q969Z0",-0.014517311064548,0.744801530715053,0.845471273932395,"Control vs hc-like","TBRG4","yes"
"P19784","P19784",0.0265351832497096,0.744914013632297,0.845471273932395,"Control vs hc-like","CSNK2A2","yes"
"P59768","P59768",-0.0308105843101387,0.745604796892671,0.846100542194408,"Control vs hc-like","GNG2","yes"
"Q6IA69","Q6IA69",0.0401902985386453,0.746789723692143,0.847290224082967,"Control vs hc-like","NADSYN1",NA
"Q9H479","Q9H479",-0.0200703724804789,0.748393656107841,0.848954778089425,"Control vs hc-like","FN3K","yes"
"Q96ER3","Q96ER3",0.0331371106075213,0.748794202907896,0.849189078871609,"Control vs hc-like","SAAL1",NA
"Q8WY22","Q8WY22",0.0195277210411646,0.748873914518202,0.849189078871609,"Control vs hc-like","BRI3BP",NA
"Q9NXK8","Q9NXK8",0.059789493717723,0.749696941524669,0.849967023965023,"Control vs hc-like","FBXL12",NA
"P61916","P61916",-0.0284979386226851,0.749841862855383,0.849976024665264,"Control vs hc-like","NPC2",NA
"Q9Y4B6","Q9Y4B6",-0.0255223662045516,0.750676676686335,0.850682448442106,"Control vs hc-like","DCAF1",NA
"P20338","P20338",-0.0141092537994183,0.750739256675096,0.850682448442106,"Control vs hc-like","RAB4A",NA
"Q96LT4","Q96LT4",0.0186719944111591,0.750969374139234,0.850787833948137,"Control vs hc-like","SAMD8",NA
"O14976","O14976",0.0227538811641423,0.751632265265889,0.851304747579518,"Control vs hc-like","GAK","yes"
"Q15907","Q15907",0.016905073439009,0.75170003416409,0.851304747579518,"Control vs hc-like","RAB11B","yes"
"P04083","P04083",-0.0522843277279605,0.751875872194554,0.851348501271388,"Control vs hc-like","ANXA1","yes"
"Q12768","Q12768",0.0135680295840963,0.752079486782468,0.851423684635142,"Control vs hc-like","WASHC5",NA
"P49418","P49418",0.018932268323109,0.752362306794429,0.851588492094022,"Control vs hc-like","AMPH","yes"
"P50213","P50213",0.0287417039402058,0.752643530859903,0.851601775684721,"Control vs hc-like","IDH3A","yes"
"Q9H6T3","Q9H6T3",0.0178253203417924,0.752648531483482,0.851601775684721,"Control vs hc-like","RPAP3",NA
"Q96JB5","Q96JB5",-0.0169324080099464,0.753109062423204,0.851937002241596,"Control vs hc-like","CDK5RAP3","yes"
"O14521","O14521",0.0285496130190843,0.753219402787654,0.851937002241596,"Control vs hc-like","SDHD",NA
"Q96KC2","Q96KC2",-0.0142891095924789,0.753515238225814,0.852106440707977,"Control vs hc-like","ARL5B",NA
"Q08945","Q08945",-0.0191052529363596,0.753739256767529,0.852106440707977,"Control vs hc-like","SSRP1",NA
"Q8TDJ6","Q8TDJ6",0.0146150430626406,0.753783687314838,0.852106440707977,"Control vs hc-like","DMXL2","yes"
"P07205","P07205",-0.0198536619671117,0.753918510795615,0.852106440707977,"Control vs hc-like","PGK2",NA
"Q01831","Q01831",0.0427546423018974,0.755069853022749,0.8531832604278,"Control vs hc-like","XPC",NA
"O60504","O60504",-0.0381704611713563,0.755208985795427,0.8531832604278,"Control vs hc-like","SORBS3",NA
"Q96GA7","Q96GA7",-0.0252033075612665,0.755283746902483,0.8531832604278,"Control vs hc-like","SDSL",NA
"Q9Y2Q3","Q9Y2Q3",0.0267478581582026,0.756078411825952,0.853908617747441,"Control vs hc-like","GSTK1","yes"
"Q92905","Q92905",0.0169010169937884,0.75622250477656,0.853908617747441,"Control vs hc-like","COPS5","yes"
"Q5VW36","Q5VW36",-0.0147138154090634,0.756338720892818,0.853908617747441,"Control vs hc-like","FOCAD",NA
"P0CG12","P0CG12",-0.0279894760329995,0.757022353244217,0.854434090365439,"Control vs hc-like",NA,"yes"
"Q8N0X7","Q8N0X7",0.0127307862499961,0.757079553397128,0.854434090365439,"Control vs hc-like","SPART",NA
"Q13503","Q13503",0.0265777106810603,0.75768329942792,0.854959969621794,"Control vs hc-like","MED21",NA
"Q6PIJ6","Q6PIJ6",0.0260514898325681,0.75998481057405,0.857401045383997,"Control vs hc-like","FBXO38",NA
"Q9H9Z2","Q9H9Z2",0.025777524352133,0.760245501189657,0.857539235572045,"Control vs hc-like","LIN28A",NA
"Q9NZR1","Q9NZR1",-0.0335531270954696,0.760493439596461,0.857577367391258,"Control vs hc-like","TMOD2","yes"
"Q5JPH6","Q5JPH6",-0.0435585469609805,0.760555721636438,0.857577367391258,"Control vs hc-like","EARS2","yes"
"Q8IWE5","Q8IWE5",-0.0272667014844767,0.760987731343729,0.857877077250246,"Control vs hc-like","PLEKHM2",NA
"O15040","O15040",0.0163672187751018,0.761098035497599,0.857877077250246,"Control vs hc-like","TECPR2",NA
"Q9NPI6","Q9NPI6",-0.0270425600610977,0.761662385510758,0.858357265182393,"Control vs hc-like","DCP1A",NA
"Q9UJ41","Q9UJ41",0.0256591546515317,0.762423012563428,0.859058433440362,"Control vs hc-like","RABGEF1",NA
"Q9NTJ5","Q9NTJ5",0.0147990057677454,0.762973253781176,0.859487431329842,"Control vs hc-like","SACM1L","yes"
"Q9Y4C0","Q9Y4C0",0.0264738846893984,0.763080783109767,0.859487431329842,"Control vs hc-like","NRXN3","yes"
"Q9NYU2","Q9NYU2",-0.0164232164158271,0.763784738788439,0.860124193136527,"Control vs hc-like","UGGT1","yes"
"Q9NZI8","Q9NZI8",-0.0219465402153709,0.764334251184994,0.860586831537451,"Control vs hc-like","IGF2BP1",NA
"Q08379","Q08379",-0.0180821192598231,0.764750750188167,0.860899565478516,"Control vs hc-like","GOLGA2",NA
"Q15283","Q15283",0.0428455551360134,0.765313337994381,0.861376612054259,"Control vs hc-like","RASA2",NA
"O43684","O43684",-0.0124796412063901,0.765600287246547,0.861450347154363,"Control vs hc-like","BUB3",NA
"O75940","O75940",0.0279078786263831,0.765656513224225,0.861450347154363,"Control vs hc-like","SMNDC1",NA
"P30046","P30046",0.0234039096899572,0.766062511159177,0.861590083819707,"Control vs hc-like","DDT","yes"
"P18206","P18206",-0.0143899380179953,0.766091546276914,0.861590083819707,"Control vs hc-like","VCL","yes"
