"","BIOCHEMICAL","logFC","P.Value","adj.P.Val","Comp","Gene_name","synaptic_prot"
"Q7L576","Q7L576",-0.128139594076849,0.0373646754460739,0.144363518768922,"Control vs at-risk","CYFIP1","yes"
"Q96SY0","Q96SY0",0.272840657202494,0.0374629093551996,0.144652988518365,"Control vs at-risk","INTS14",NA
"A0A0C4DH72","A0A0C4DH72",0.399867892770832,0.0375020345857122,0.144714007838523,"Control vs at-risk",NA,"yes"
"Q6IC98","Q6IC98",-0.208549695651655,0.0375749614180899,0.144739021320584,"Control vs at-risk","GRAMD4",NA
"Q96I24","Q96I24",-0.105714296786665,0.0375827693693391,0.144739021320584,"Control vs at-risk","FUBP3",NA
"Q9H0B6","Q9H0B6",-0.177385736335239,0.037589473162387,0.144739021320584,"Control vs at-risk","KLC2","yes"
"Q9NRL3","Q9NRL3",-0.200334855394214,0.0376041963759765,0.144739021320584,"Control vs at-risk","STRN4","yes"
"Q9NUD5","Q9NUD5",-0.173103126620795,0.0376251476857537,0.144739021320584,"Control vs at-risk","ZCCHC3",NA
"Q9H871","Q9H871",-0.250943371780167,0.0376713226822215,0.144826863223782,"Control vs at-risk","RMND5A",NA
"Q5VZL5","Q5VZL5",-0.193392534894299,0.0377065948931647,0.144872706694791,"Control vs at-risk","ZMYM4",NA
"O60936","O60936",-0.182369893960082,0.0380198454366617,0.145985854538667,"Control vs at-risk","NOL3",NA
"Q8TD55","Q8TD55",-0.175115884428539,0.0381043957691491,0.146204899755811,"Control vs at-risk","PLEKHO2","yes"
"Q99943","Q99943",-0.0978651527184269,0.0381246300122653,0.146204899755811,"Control vs at-risk","AGPAT1",NA
"Q9BTW9","Q9BTW9",-0.103044872384054,0.0381683938616103,0.146204899755811,"Control vs at-risk","TBCD","yes"
"P62191","P62191",-0.097623841056059,0.0381711422408402,0.146204899755811,"Control vs at-risk","PSMC1","yes"
"Q93052","Q93052",-0.162998948508228,0.0382136839376662,0.146249339327826,"Control vs at-risk","LPP",NA
"Q02156","Q02156",-0.221612059822409,0.0382298837050336,0.146249339327826,"Control vs at-risk","PRKCE","yes"
"Q53EL9","Q53EL9",-0.151064768239635,0.0383024600127244,0.146436700171876,"Control vs at-risk","SEZ6",NA
"P07910","P07910",-0.130173774394908,0.0383929187285933,0.146692155610173,"Control vs at-risk","HNRNPC","yes"
"Q96J42","Q96J42",-0.157359959784351,0.0384669714278933,0.146813588273806,"Control vs at-risk","TXNDC15",NA
"Q5THR3","Q5THR3",0.172112576262219,0.0384825152351955,0.146813588273806,"Control vs at-risk","EFCAB6",NA
"P20340","P20340",-0.115372212055998,0.0384956822113589,0.146813588273806,"Control vs at-risk","RAB6A","yes"
"P62280","P62280",-0.124938457993107,0.0385591068857404,0.146965146330479,"Control vs at-risk","RPS11","yes"
"Q9P0K7","Q9P0K7",-0.219308699411865,0.0387238276910826,0.147502363918458,"Control vs at-risk","RAI14",NA
"Q9NW82","Q9NW82",-0.179647772731187,0.038861517087561,0.147936020569519,"Control vs at-risk","WDR70",NA
"O14964","O14964",-0.102576126689108,0.0391197416132323,0.14882771104237,"Control vs at-risk","HGS","yes"
"O60291","O60291",-0.115350658440676,0.0392063751812717,0.149002584972541,"Control vs at-risk","MGRN1",NA
"Q13576","Q13576",-0.176219198404144,0.0392190051499861,0.149002584972541,"Control vs at-risk","IQGAP2",NA
"P49006","P49006",-0.107800657253101,0.0392377475979261,0.149002584972541,"Control vs at-risk","MARCKSL1","yes"
"Q9H4G4","Q9H4G4",-0.264652547775906,0.0392711353760649,0.149006028097736,"Control vs at-risk","GLIPR2","yes"
"P37802","P37802",-0.389553518832724,0.0392918830682224,0.149006028097736,"Control vs at-risk","TAGLN2","yes"
"Q9BW27","Q9BW27",-0.116388546165854,0.0393467306067127,0.149006028097736,"Control vs at-risk","NUP85",NA
"P17050","P17050",-0.126308322020019,0.0393512271924639,0.149006028097736,"Control vs at-risk","NAGA",NA
"Q96TA1","Q96TA1",-0.109838131229136,0.0393587236184029,0.149006028097736,"Control vs at-risk","NIBAN2",NA
"Q86VM9","Q86VM9",-0.232881032237408,0.0394079983125188,0.149101603371451,"Control vs at-risk","ZC3H18",NA
"Q9UMF0","Q9UMF0",0.161317366221301,0.0395456747693045,0.149531329642617,"Control vs at-risk","ICAM5","yes"
"Q9BTE7","Q9BTE7",0.190083523595082,0.0396971806053075,0.150012106994629,"Control vs at-risk","DCUN1D5",NA
"P40429","P40429",-0.134526567721064,0.0397211751478123,0.150012106994629,"Control vs at-risk","RPL13A","yes"
"Q9BT09","Q9BT09",-0.151643254107213,0.0398599970230931,0.150431741202083,"Control vs at-risk","CNPY3",NA
"Q9P0V3","Q9P0V3",-0.15592686145208,0.0398807758706569,0.150431741202083,"Control vs at-risk","SH3BP4",NA
"Q7Z6Z7","Q7Z6Z7",-0.101187424010064,0.0399756523831578,0.15069800913578,"Control vs at-risk","HUWE1","yes"
"Q9BXY0","Q9BXY0",0.150345192061987,0.0400716700462676,0.150968252967268,"Control vs at-risk","MAK16",NA
"Q01968","Q01968",-0.131037743017504,0.0401008262708855,0.150986424157066,"Control vs at-risk","OCRL","yes"
"O00541","O00541",-0.14350320019053,0.0401529555435387,0.151001243838431,"Control vs at-risk","PES1",NA
"Q9UPP2","Q9UPP2",-0.196776222844763,0.0401534330916054,0.151001243838431,"Control vs at-risk","IQSEC3","yes"
"Q8IYW2","Q8IYW2",-0.206842480214657,0.040221560488105,0.151165828484974,"Control vs at-risk","CFAP46",NA
"Q13155","Q13155",-0.118620773523332,0.0403046913901859,0.151386567842678,"Control vs at-risk","AIMP2","yes"
"Q8WXF1","Q8WXF1",-0.175135721331788,0.0405258136766601,0.152042023099223,"Control vs at-risk","PSPC1","yes"
"Q9H008","Q9H008",-0.188786548878344,0.0405379691369611,0.152042023099223,"Control vs at-risk","LHPP","yes"
"Q9Y3X0","Q9Y3X0",0.136848557192227,0.0405527072085761,0.152042023099223,"Control vs at-risk","CCDC9",NA
"P05060","P05060",-0.191622719897744,0.0406956012634905,0.152485631545869,"Control vs at-risk","CHGB","yes"
"Q9NUU6","Q9NUU6",-0.15724013328013,0.0408147820456449,0.152796729597715,"Control vs at-risk","OTULINL",NA
"Q04726","Q04726",-0.178721877753631,0.0408278771431123,0.152796729597715,"Control vs at-risk","TLE3",NA
"Q8IZ52","Q8IZ52",0.113386715726946,0.040936013379676,0.153109079578595,"Control vs at-risk","CHPF",NA
"Q9Y2R9","Q9Y2R9",-0.0911186475692247,0.0409710387920389,0.153147768496748,"Control vs at-risk","MRPS7",NA
"Q96PE7","Q96PE7",-0.294243498099302,0.0410314512566619,0.153281249276091,"Control vs at-risk","MCEE","yes"
"Q15777","Q15777",0.137127601046462,0.0410772515589947,0.153360015597811,"Control vs at-risk","MPPED2",NA
"O14832","O14832",-0.187119992676347,0.0411483452350951,0.153533062046762,"Control vs at-risk","PHYH",NA
"O75170","O75170",-0.127788900906094,0.0413352935535747,0.154024563672166,"Control vs at-risk","PPP6R2","yes"
"P17302","P17302",0.19864594133929,0.0413438930900383,0.154024563672166,"Control vs at-risk","GJA1","yes"
"Q96D05","Q96D05",0.20664391743653,0.041367676798653,0.154024563672166,"Control vs at-risk","FAM241B",NA
"Q96Q15","Q96Q15",-0.110584302398767,0.0413793630365029,0.154024563672166,"Control vs at-risk","SMG1",NA
"Q13492","Q13492",0.0970388478747992,0.0414837866145249,0.154320681021059,"Control vs at-risk","PICALM","yes"
"Q9Y6M1","Q9Y6M1",-0.0930001962291698,0.0415822301200173,0.154594210841646,"Control vs at-risk","IGF2BP2",NA
"Q63HQ0","Q63HQ0",0.177749106645624,0.041697505318095,0.154929952394479,"Control vs at-risk","AP1AR",NA
"Q9NWV4","Q9NWV4",-0.214271867367412,0.0418296401788646,0.155327897851499,"Control vs at-risk","CZIB",NA
"Q9BQ52","Q9BQ52",-0.176383826645509,0.0418619417700226,0.155354873614229,"Control vs at-risk","ELAC2",NA
"Q9Y625","Q9Y625",-0.184682174201843,0.0419128767330789,0.155450926556339,"Control vs at-risk","GPC6",NA
"P48444","P48444",0.101234441901962,0.0421185829251271,0.156063841343407,"Control vs at-risk","ARCN1","yes"
"Q9UL26","Q9UL26",0.137207785554132,0.0421284342063186,0.156063841343407,"Control vs at-risk","RAB22A","yes"
"Q9ULB1","Q9ULB1",-0.116293838489081,0.0422268142380977,0.156134564196529,"Control vs at-risk","NRXN1","yes"
"Q96B86","Q96B86",-0.200714973682221,0.0422592840353442,0.156134564196529,"Control vs at-risk","RGMA",NA
"Q13151","Q13151",-0.182201117942785,0.0422606166362313,0.156134564196529,"Control vs at-risk","HNRNPA0","yes"
"P35606","P35606",0.115654103584927,0.0422680675170213,0.156134564196529,"Control vs at-risk","COPB2","yes"
"Q96B54","Q96B54",-0.163207058834587,0.0422733388960788,0.156134564196529,"Control vs at-risk","ZNF428",NA
"Q9BUD6","Q9BUD6",0.188015579906516,0.0423746369113219,0.156415599068859,"Control vs at-risk","SPON2",NA
"O60664","O60664",0.196088875540745,0.0424646338612371,0.156654609458369,"Control vs at-risk","PLIN3","yes"
"Q63HM2","Q63HM2",0.11902165725661,0.042601522130958,0.157066217957572,"Control vs at-risk","PCNX4",NA
"P06493","P06493",-0.255331517147745,0.0426443442776977,0.157130734111113,"Control vs at-risk","CDK1",NA
"A2RRP1","A2RRP1",-0.0987039315276235,0.0427202747002021,0.157247775135715,"Control vs at-risk","NBAS","yes"
"Q8IWZ8","Q8IWZ8",-0.232887972104656,0.0427634802277375,0.157247775135715,"Control vs at-risk","SUGP1",NA
"O00423","O00423",-0.123438154150747,0.042777151231383,0.157247775135715,"Control vs at-risk","EML1",NA
"Q969P0","Q969P0",-0.13222918791368,0.0428241246869029,0.157247775135715,"Control vs at-risk","IGSF8","yes"
"P55039","P55039",-0.0951755692282958,0.0428445647118317,0.157247775135715,"Control vs at-risk","DRG2","yes"
"Q9UPN6","Q9UPN6",-0.159827953538308,0.0428757086897936,0.157247775135715,"Control vs at-risk","SCAF8",NA
"O15217","O15217",-0.137412816925675,0.0428763924956441,0.157247775135715,"Control vs at-risk","GSTA4",NA
"Q15326","Q15326",-0.409740467193785,0.0428999562921768,0.157247775135715,"Control vs at-risk","ZMYND11",NA
"O14929","O14929",0.255707014903567,0.0429041874786086,0.157247775135715,"Control vs at-risk","HAT1",NA
"P50993","P50993",-0.298916057197768,0.0429774923055474,0.157377628431456,"Control vs at-risk","ATP1A2","yes"
"P55789","P55789",-0.119356598375109,0.0429903433023881,0.157377628431456,"Control vs at-risk","GFER",NA
"P62942","P62942",-0.0967965722836404,0.043023080908084,0.157404609100626,"Control vs at-risk","FKBP1A","yes"
"Q13796","Q13796",-0.137850524035379,0.0430998113083289,0.157550331058114,"Control vs at-risk","SHROOM2",NA
"O95801","O95801",-0.158666584233323,0.0431136925280706,0.157550331058114,"Control vs at-risk","TTC4",NA
"P08865","P08865",-0.107652998171076,0.0431665552063414,0.15755975450559,"Control vs at-risk","RPSA","yes"
"P09960","P09960",-0.0985849285458684,0.0431670560289287,0.15755975450559,"Control vs at-risk","LTA4H","yes"
"Q9UHX1","Q9UHX1",-0.14519922907764,0.0432402653859856,0.157734183844821,"Control vs at-risk","PUF60",NA
"Q8TF74","Q8TF74",-0.200449264377768,0.043277470710747,0.157777147920203,"Control vs at-risk","WIPF2","yes"
"P54802","P54802",-0.134370060277085,0.0434352506278055,0.158259383526443,"Control vs at-risk","NAGLU",NA
"P31930","P31930",-0.107238518274539,0.0435012007620011,0.15840666122548,"Control vs at-risk","UQCRC1","yes"
"Q9BRX8","Q9BRX8",-0.128659270903093,0.0436470978226452,0.158844716709392,"Control vs at-risk","PRXL2A",NA
"Q9UHL4","Q9UHL4",-0.242700706100944,0.0437207135178319,0.158933500863306,"Control vs at-risk","DPP7","yes"
"Q9NZN8","Q9NZN8",-0.164457365850964,0.0437227213495024,0.158933500863306,"Control vs at-risk","CNOT2",NA
"Q9P0I2","Q9P0I2",-0.115390978440356,0.0437667181192441,0.159000284502289,"Control vs at-risk","EMC3",NA
"O75113","O75113",0.218729511550876,0.0438076901899424,0.159044088256111,"Control vs at-risk","N4BP1",NA
"P56537","P56537",-0.142225659985684,0.0438515963320588,0.159044088256111,"Control vs at-risk","EIF6",NA
"Q8WXA3","Q8WXA3",-0.0955205980348843,0.0438721505391421,0.159044088256111,"Control vs at-risk","RUFY2","yes"
"Q68EM7","Q68EM7",-0.166759715367689,0.0438813020297281,0.159044088256111,"Control vs at-risk","ARHGAP17",NA
"Q96A33","Q96A33",0.144593982744123,0.0439347560517812,0.159110529549179,"Control vs at-risk","CCDC47",NA
"P60033","P60033",-0.263168170797357,0.0439509182348577,0.159110529549179,"Control vs at-risk","CD81","yes"
"Q66LE6","Q66LE6",-0.163566568829669,0.0440332330729153,0.1593155750539,"Control vs at-risk","PPP2R2D","yes"
"P10586","P10586",0.0985926990356489,0.0441757013013277,0.15971300916253,"Control vs at-risk","PTPRF","yes"
"P17066","P17066",0.177781259674244,0.0442109508862704,0.15971300916253,"Control vs at-risk","HSPA6","yes"
"Q8N5I9","Q8N5I9",0.15159165174472,0.0442545215834037,0.15971300916253,"Control vs at-risk","NOPCHAP1",NA
"P55058","P55058",0.39307116360834,0.0442562979789842,0.15971300916253,"Control vs at-risk","PLTP",NA
"Q9NXF7","Q9NXF7",-0.260632345462918,0.0442717769153186,0.15971300916253,"Control vs at-risk","DCAF16",NA
"Q7Z3E5","Q7Z3E5",-0.131906696338353,0.0443377499387119,0.159803874495006,"Control vs at-risk","ARMC9",NA
"P35232","P35232",-0.106149146609049,0.0443507883465718,0.159803874495006,"Control vs at-risk","PHB","yes"
"Q96PQ0","Q96PQ0",0.133688098428554,0.0443814332128568,0.159803874495006,"Control vs at-risk","SORCS2",NA
"O94817","O94817",0.137851506277496,0.04439998060103,0.159803874495006,"Control vs at-risk","ATG12",NA
"Q6P1N9","Q6P1N9",0.195207059697303,0.0444759666840803,0.159984564217228,"Control vs at-risk","TATDN1",NA
"P51532","P51532",-0.227085743882814,0.0445754872757448,0.160233603450873,"Control vs at-risk","SMARCA4",NA
"Q9HBM0","Q9HBM0",-0.115750166118453,0.0445968466010728,0.160233603450873,"Control vs at-risk","VEZT",NA
"P27797","P27797",-0.125801132213631,0.0446586607665118,0.160362841467712,"Control vs at-risk","CALR","yes"
"Q9NX58","Q9NX58",-0.211834195789216,0.0446909676420518,0.160386034828763,"Control vs at-risk","LYAR",NA
"O00330","O00330",-0.123268252884365,0.0447563899006412,0.160395436304272,"Control vs at-risk","PDHX","yes"
"Q9UI95","Q9UI95",-0.157406185535336,0.0447576472546022,0.160395436304272,"Control vs at-risk","MAD2L2",NA
"Q6P996","Q6P996",0.116378928161037,0.0447711354841255,0.160395436304272,"Control vs at-risk","PDXDC1",NA
"P33992","P33992",-0.237849710031824,0.0448046189656811,0.160422770156983,"Control vs at-risk","MCM5",NA
"P11908","P11908",-0.112045290466185,0.044858386770155,0.160522658540261,"Control vs at-risk","PRPS2","yes"
"Q9UPA5","Q9UPA5",-0.206736704804836,0.0448988980593269,0.160575021589696,"Control vs at-risk","BSN","yes"
"A8MXV4","A8MXV4",0.181980611766857,0.0450593722146909,0.161056108636035,"Control vs at-risk","NUDT19",NA
"P04278","P04278",0.397318242878608,0.0451081010366899,0.161137459374013,"Control vs at-risk","SHBG",NA
"Q9BT88","Q9BT88",-0.125909989704468,0.0452019021744605,0.161379633482467,"Control vs at-risk","SYT11",NA
"Q9BTC0","Q9BTC0",0.192930872035216,0.0453086724730555,0.161534420991504,"Control vs at-risk","DIDO1",NA
"Q9BRT3","Q9BRT3",0.19237839417973,0.0453287900322534,0.161534420991504,"Control vs at-risk","MIEN1","yes"
"O14656","O14656",0.298004318542876,0.0453372066077858,0.161534420991504,"Control vs at-risk","TOR1A",NA
"Q8N568","Q8N568",-0.201459291224154,0.0453683458766776,0.161534420991504,"Control vs at-risk","DCLK2","yes"
"Q96AJ9","Q96AJ9",-0.201704295915881,0.0453810840504281,0.161534420991504,"Control vs at-risk","VTI1A",NA
"Q99447","Q99447",-0.0931878794474663,0.0454330596712683,0.161534420991504,"Control vs at-risk","PCYT2","yes"
"P61018","P61018",0.109118984655854,0.0454494132127186,0.161534420991504,"Control vs at-risk","RAB4B","yes"
"Q9NVA2","Q9NVA2",-0.102007284266097,0.0454535212008326,0.161534420991504,"Control vs at-risk","SEPTIN11",NA
"Q9UEW8","Q9UEW8",-0.142140364982467,0.0454891556368883,0.161568523598679,"Control vs at-risk","STK39","yes"
"Q8NAT1","Q8NAT1",-0.122372612072017,0.0455947227848044,0.161850832311047,"Control vs at-risk","POMGNT2",NA
"O75718","O75718",-0.302610796031788,0.0456500165890784,0.161954461369486,"Control vs at-risk","CRTAP",NA
"Q5HYI7","Q5HYI7",0.159517213138798,0.0457898284559763,0.162357648896762,"Control vs at-risk","MTX3","yes"
"O00264","O00264",-0.190304118285145,0.0458529316889083,0.162487996294817,"Control vs at-risk","PGRMC1","yes"
"Q9UQ80","Q9UQ80",-0.117744215566805,0.045878963659713,0.162487996294817,"Control vs at-risk","PA2G4","yes"
"Q9BSI4","Q9BSI4",0.15176503675429,0.0460208202051713,0.162823024646292,"Control vs at-risk","TINF2",NA
"O95819","O95819",-0.154957575387201,0.0460503789565885,0.162823024646292,"Control vs at-risk","MAP4K4",NA
"P57768","P57768",-0.0993799846551973,0.0460522817492736,0.162823024646292,"Control vs at-risk","SNX16",NA
"Q9NPJ3","Q9NPJ3",0.120647882601475,0.0460825568986567,0.162837281068431,"Control vs at-risk","ACOT13","yes"
"P50990","P50990",-0.0901476636451903,0.046145786063537,0.162963441827989,"Control vs at-risk","CCT8","yes"
"Q8N999","Q8N999",-0.235525060095316,0.0461816432145691,0.162963441827989,"Control vs at-risk","C12orf29",NA
"O95202","O95202",-0.12357365789239,0.0461970498268223,0.162963441827989,"Control vs at-risk","LETM1","yes"
"Q9P035","Q9P035",-0.12567681242081,0.0462776337087411,0.163154952933374,"Control vs at-risk","HACD3","yes"
"Q9NX24","Q9NX24",0.178926926218288,0.0463373764680704,0.163207573744926,"Control vs at-risk","NHP2",NA
"Q86TU7","Q86TU7",-0.189223398456935,0.0463578051663962,0.163207573744926,"Control vs at-risk","SETD3",NA
"P52564","P52564",-0.226599144455488,0.0463714669641103,0.163207573744926,"Control vs at-risk","MAP2K6","yes"
"Q6DKJ4","Q6DKJ4",-0.101753237619466,0.0464108310154763,0.163253518396276,"Control vs at-risk","NXN",NA
"Q9UBN7","Q9UBN7",-0.1556400150032,0.0464817420591042,0.163410316983989,"Control vs at-risk","HDAC6",NA
"Q92890","Q92890",0.0981976244139773,0.0465783268303142,0.163657144950226,"Control vs at-risk","UFD1","yes"
"Q15154","Q15154",0.154546501996101,0.0466835045980937,0.163933868721659,"Control vs at-risk","PCM1",NA
"P27708","P27708",-0.130163503317977,0.0467869946802781,0.164204356329822,"Control vs at-risk","CAD","yes"
"O95714","O95714",0.136053336652587,0.0468833974913268,0.164449678594507,"Control vs at-risk","HERC2",NA
"Q9HCC8","Q9HCC8",-0.102138823710337,0.0470274771133276,0.164861861857739,"Control vs at-risk","GDPD2",NA
"Q01081","Q01081",-0.107013477250106,0.0470812349248051,0.164941621277704,"Control vs at-risk","U2AF1",NA
"Q9UI12","Q9UI12",0.104833515232407,0.0471033928934877,0.164941621277704,"Control vs at-risk","ATP6V1H","yes"
"P54725","P54725",0.198937794436414,0.0471590685314693,0.165009943592577,"Control vs at-risk","RAD23A",NA
"Q92686","Q92686",-0.589598351281499,0.0471854317213703,0.165009943592577,"Control vs at-risk","NRGN","yes"
"O00244","O00244",-0.132155049224707,0.0472026833000521,0.165009943592577,"Control vs at-risk","ATOX1","yes"
"P82979","P82979",-0.112319313866802,0.0473104284097806,0.165217015048139,"Control vs at-risk","SARNP",NA
"Q92466","Q92466",-0.279822119097251,0.0473151709493221,0.165217015048139,"Control vs at-risk","DDB2",NA
"Q9UI26","Q9UI26",0.161256099883161,0.0474969610960727,0.16543855971622,"Control vs at-risk","IPO11",NA
"P62318","P62318",-0.165471756383994,0.0475002780012172,0.16543855971622,"Control vs at-risk","SNRPD3","yes"
"Q96Q04","Q96Q04",-0.150759656867304,0.0475090853723263,0.16543855971622,"Control vs at-risk",NA,"yes"
"P51795","P51795",-0.208073269820687,0.0475330269019209,0.16543855971622,"Control vs at-risk","CLCN5",NA
"Q9BWS9","Q9BWS9",-0.436713893661111,0.0475369465511176,0.16543855971622,"Control vs at-risk","CHID1","yes"
"P0DPK5","P0DPK5",-0.218806029470361,0.0475385901650316,0.16543855971622,"Control vs at-risk",NA,"yes"
"Q7Z739","Q7Z739",0.167174117965448,0.0475873737380974,0.165515501146241,"Control vs at-risk","YTHDF3",NA
"Q9H8Y8","Q9H8Y8",-0.127516799679675,0.0476624637979066,0.165525024218423,"Control vs at-risk","GORASP2","yes"
"Q562F6","Q562F6",0.142466646676175,0.047666130616131,0.165525024218423,"Control vs at-risk","SGO2",NA
"Q16352","Q16352",-0.150182567562055,0.0476701399320422,0.165525024218423,"Control vs at-risk","INA","yes"
"Q9BWJ5","Q9BWJ5",-0.139561113958937,0.0477645231477186,0.165759992243621,"Control vs at-risk","SF3B5",NA
"P50402","P50402",-0.108104948376962,0.0478664439833006,0.166020841205355,"Control vs at-risk","EMD","yes"
"Q8TCD1","Q8TCD1",0.194438814472608,0.0479265744716516,0.166136533294189,"Control vs at-risk","C18orf32",NA
"Q53LP3","Q53LP3",0.1545506159244,0.0479929631993732,0.166191509999803,"Control vs at-risk","SOWAHC",NA
"Q9NUA8","Q9NUA8",-0.225504773099368,0.0479960009540124,0.166191509999803,"Control vs at-risk","ZBTB40",NA
"Q9Y3E5","Q9Y3E5",0.167723585107325,0.0481795038774364,0.166733865900442,"Control vs at-risk","PTRH2","yes"
"Q9BTV7","Q9BTV7",-0.118556669121094,0.0482911693308443,0.167027149218444,"Control vs at-risk","CABLES2",NA
"P35637","P35637",-0.113395731116753,0.0483307738666248,0.167071003811926,"Control vs at-risk","FUS","yes"
