"","BIOCHEMICAL","logFC","P.Value","adj.P.Val","Comp"
"RNASE10","RNASE10",-0.0502410389610389,0.588846544554189,0.727779471345409,"group2-group1"
"CA6","CA6",-0.0575537012987013,0.589459274413035,0.728228850003931,"group2-group1"
"HTR1A","HTR1A",-0.0649506168831167,0.590383710779708,0.72906277423282,"group2-group1"
"UPK3BL1","UPK3BL1",0.0810426623376627,0.591966752892475,0.730708960601649,"group2-group1"
"NOP56","NOP56",-0.0861989285714286,0.593618057097917,0.73243798264973,"group2-group1"
"CA9","CA9",0.037427272727273,0.594850226671832,0.733397200110708,"group2-group1"
"MYO6","MYO6",0.0392952272727277,0.594897284113065,0.733397200110708,"group2-group1"
"LUZP2","LUZP2",-0.0341554220779222,0.595337238399351,0.733630163508138,"group2-group1"
"TDGF1","TDGF1",0.177061980519481,0.596038204782022,0.734184438507312,"group2-group1"
"HMGCS1","HMGCS1",0.046305584415585,0.597498184083291,0.73540867756711,"group2-group1"
"HRC","HRC",-0.0283034415584416,0.597710065493822,0.73540867756711,"group2-group1"
"CHIT1","CHIT1",-0.163117889610389,0.598022344163462,0.73540867756711,"group2-group1"
"IL2","IL2",0.0538187337662346,0.598038462735895,0.73540867756711,"group2-group1"
"NBL1","NBL1",0.0229118181818181,0.598671127535736,0.7358770840147,"group2-group1"
"GALNT7","GALNT7",-0.0253060389610385,0.600000920141733,0.737201634961868,"group2-group1"
"KLK12","KLK12",0.150415974025974,0.600295722040286,0.737253947699057,"group2-group1"
"CRISP2","CRISP2",-0.0475739610389606,0.60063845274101,0.737365055590917,"group2-group1"
"TMPRSS11B","TMPRSS11B",-0.0602389610389611,0.601136668172558,0.737666868626526,"group2-group1"
"APOBR","APOBR",0.044315844155844,0.601438288394083,0.737727283665927,"group2-group1"
"NDRG1","NDRG1",-0.0664372077922079,0.602342808754835,0.738227029025001,"group2-group1"
"CLEC10A","CLEC10A",0.031635292207793,0.602350825940687,0.738227029025001,"group2-group1"
"FGL1","FGL1",-0.0609546753246752,0.60283832298739,0.738514844129146,"group2-group1"
"CUZD1","CUZD1",0.0437378571428572,0.60435062237339,0.740057339420787,"group2-group1"
"CTSE","CTSE",0.0471599025974028,0.605023698816338,0.740267261969752,"group2-group1"
"ITPRIP","ITPRIP",0.0357169155844159,0.605028562725192,0.740267261969752,"group2-group1"
"CYTH3","CYTH3",0.0472423051948053,0.605626445978085,0.740688745436796,"group2-group1"
"ENPP5","ENPP5",-0.0309513311688308,0.606191804439464,0.740861169661607,"group2-group1"
"CXCL17","CXCL17",-0.0753874025974013,0.606296996830054,0.740861169661607,"group2-group1"
"SPINK1","SPINK1",0.0393354870129878,0.606592684497173,0.740861169661607,"group2-group1"
"IL32","IL32",0.0378840909090913,0.606781265880905,0.740861169661607,"group2-group1"
"LEP","LEP",0.114436883116882,0.607291659074218,0.741174747170746,"group2-group1"
"CRYBB2","CRYBB2",-0.0981219155844148,0.609519431657465,0.743583179772442,"group2-group1"
"RAB39B","RAB39B",0.071211363636363,0.610810686290155,0.744847574478983,"group2-group1"
"LTB","LTB",-0.0315978896103899,0.611314574942451,0.745151168705915,"group2-group1"
"RAC3","RAC3",-0.0499010064935065,0.61212092743269,0.745789017560292,"group2-group1"
"TP73","TP73",0.0335244480519481,0.612348149895553,0.745789017560292,"group2-group1"
"SNED1","SNED1",0.033490389610388,0.612690328769688,0.745894973341857,"group2-group1"
"COL9A1","COL9A1",-0.0338843831168835,0.613255500977238,0.745929151743492,"group2-group1"
"MAMDC2","MAMDC2",0.0338350000000001,0.61371392106378,0.745929151743492,"group2-group1"
"CELSR2","CELSR2",0.0301147077922082,0.61381083600537,0.745929151743492,"group2-group1"
"LYPD3","LYPD3",-0.0262448051948052,0.613975384572883,0.745929151743492,"group2-group1"
"IFNW1","IFNW1",-0.0304784090909095,0.613994368489511,0.745929151743492,"group2-group1"
"PPIE","PPIE",0.0525473376623379,0.614927849816506,0.746752847949168,"group2-group1"
"LAYN","LAYN",-0.0276778246753245,0.615347999668239,0.746952742122202,"group2-group1"
"ELAVL4","ELAVL4",0.0588948701298699,0.616512108360829,0.748055165105315,"group2-group1"
"ATP1B4","ATP1B4",0.0406603896103901,0.616789108858093,0.748080732444899,"group2-group1"
"ALPP","ALPP",-0.124863896103898,0.618479956877754,0.749820370781283,"group2-group1"
"L1CAM","L1CAM",0.0261972077922079,0.618818400875301,0.74991964583686,"group2-group1"
"TLR2","TLR2",0.0245822727272728,0.619955801236918,0.750986658522798,"group2-group1"
"BSND","BSND",0.0257333116883117,0.620439734521828,0.751261534385793,"group2-group1"
"VIPR1","VIPR1",-0.0234431168831169,0.620878783398,0.751481856675923,"group2-group1"
"GC","GC",-0.0234704220779219,0.621426978876604,0.751834047705428,"group2-group1"
"DPP10","DPP10",0.0387121753246754,0.622665864135273,0.753021233292264,"group2-group1"
"NUP50","NUP50",-0.025177987012987,0.622972804348997,0.753080854885078,"group2-group1"
"CFHR2","CFHR2",-0.0442753571428565,0.623708744799646,0.753361348876862,"group2-group1"
"C1QTNF9","C1QTNF9",-0.0442316558441554,0.623720309367775,0.753361348876862,"group2-group1"
"ECSCR","ECSCR",0.0354918181818171,0.624017212635155,0.753408637972969,"group2-group1"
"PTK7","PTK7",0.0250638636363638,0.624451695196719,0.753621926118914,"group2-group1"
"NME3","NME3",0.027420746753247,0.625590104684025,0.754684224511517,"group2-group1"
"LGALS7_LGALS7B","LGALS7_LGALS7B",-0.0424602272727273,0.627006975889164,0.756081431734335,"group2-group1"
"OGN","OGN",0.0345787012987014,0.627505533046392,0.756370586843136,"group2-group1"
"TG","TG",-0.0927809090909088,0.630489690373819,0.759654313669692,"group2-group1"
"NCR1","NCR1",0.027561720779221,0.63107172068367,0.760042290712141,"group2-group1"
"CPE","CPE",0.0377059740259742,0.633269871460953,0.762375549538866,"group2-group1"
"SLC12A2","SLC12A2",-0.0284056168831165,0.633961099141438,0.762893492297416,"group2-group1"
"NPY","NPY",-0.0834648701298694,0.635747390221485,0.764498848774425,"group2-group1"
"ZNF75D","ZNF75D",0.0483809740259738,0.635839182235736,0.764498848774425,"group2-group1"
"F3","F3",0.0220036038961042,0.63607978112193,0.764498848774425,"group2-group1"
"CRIM1","CRIM1",0.0177509090909093,0.637101556925511,0.765412186968052,"group2-group1"
"CCL26","CCL26",0.0466785714285712,0.63811769574997,0.766318005208366,"group2-group1"
"PALM3","PALM3",0.0484274025974026,0.638611646541378,0.766596239359527,"group2-group1"
"CD7","CD7",-0.0395084415584417,0.639930509545128,0.767864072003452,"group2-group1"
"NOTCH3","NOTCH3",-0.0311018181818179,0.641323563986366,0.769219851264731,"group2-group1"
"MEGF11","MEGF11",0.0185119805194806,0.645165244205927,0.773510257922037,"group2-group1"
"NPPB","NPPB",-0.162180064935064,0.648256864009642,0.776618239596731,"group2-group1"
"DDX39A","DDX39A",0.0211690584415586,0.648537061923707,0.776618239596731,"group2-group1"
"CDON","CDON",0.0238787337662337,0.648783193033726,0.776618239596731,"group2-group1"
"MSLN","MSLN",-0.0537622077922071,0.648820301435244,0.776618239596731,"group2-group1"
"GAS6","GAS6",0.0231251623376627,0.649885750151925,0.777575132089266,"group2-group1"
"TNFRSF19","TNFRSF19",0.0238310064935069,0.650840382252537,0.778398705942784,"group2-group1"
"HTR1B","HTR1B",0.0349171103896108,0.652929225599545,0.780577556821051,"group2-group1"
"RBM25","RBM25",0.0420282792207795,0.653511728333936,0.780765551005452,"group2-group1"
"GPR158","GPR158",-0.0286405194805192,0.653620699045617,0.780765551005452,"group2-group1"
"SOX9","SOX9",-0.0257495779220774,0.653905965063308,0.780787228709171,"group2-group1"
"PTPRZ1","PTPRZ1",-0.0321874025974024,0.65536139812881,0.78128664671772,"group2-group1"
"F13B","F13B",0.0265802597402597,0.655445673015019,0.78128664671772,"group2-group1"
"SPP1","SPP1",-0.0655793831168831,0.655520647458055,0.78128664671772,"group2-group1"
"COL1A1","COL1A1",0.0378147077922077,0.655605902345299,0.78128664671772,"group2-group1"
"IGFBP3","IGFBP3",0.0279637987012987,0.655660672048774,0.78128664671772,"group2-group1"
"FZD10","FZD10",-0.0360054545454546,0.657390605155379,0.783028825945058,"group2-group1"
"RGS8","RGS8",-0.0696759090909096,0.657759679930856,0.783149305270017,"group2-group1"
"H2AP","H2AP",-0.0271520779220793,0.658141012597061,0.783284275171502,"group2-group1"
"KIAA2013","KIAA2013",-0.0359387987012987,0.658848222780224,0.783806819367764,"group2-group1"
"SPINK6","SPINK6",0.0384247402597411,0.659234465632793,0.783901381211549,"group2-group1"
"GUCA2A","GUCA2A",0.0260906493506498,0.659464076770167,0.783901381211549,"group2-group1"
"VSTM2B","VSTM2B",-0.0242593831168836,0.660024167291764,0.784248228046271,"group2-group1"
"FCER1A","FCER1A",-0.0193732467532467,0.660472204503795,0.784461704089635,"group2-group1"
"NUBP1","NUBP1",-0.0494712987012985,0.662565823958863,0.786628717884547,"group2-group1"
"VNN2","VNN2",-0.0332127922077919,0.66351952125716,0.787146720469239,"group2-group1"
"CD22","CD22",0.0300302597402599,0.663540718178653,0.787146720469239,"group2-group1"
"ZP4","ZP4",0.0206461038961038,0.664613020123325,0.787957972072214,"group2-group1"
"LYZL2","LYZL2",0.0280698701298704,0.664763721905604,0.787957972072214,"group2-group1"
"FHIP2A","FHIP2A",-0.0344106493506496,0.667701416923657,0.790999605231108,"group2-group1"
"CSPG5","CSPG5",-0.055125909090909,0.668038050883231,0.790999605231108,"group2-group1"
"ANGPTL1","ANGPTL1",0.0212693506493516,0.668141643967022,0.790999605231108,"group2-group1"
"CD3E","CD3E",0.0192982142857144,0.669062695017873,0.79176933503532,"group2-group1"
"RASGRF1","RASGRF1",-0.0409905194805188,0.669536875173101,0.792009828462555,"group2-group1"
"ARMCX2","ARMCX2",-0.0600998701298704,0.670983348582437,0.79339980902365,"group2-group1"
"SPRR1B","SPRR1B",-0.032674772727273,0.671362024298004,0.793526565718991,"group2-group1"
"LRIG3","LRIG3",0.0161785064935068,0.671738806761118,0.793650983089227,"group2-group1"
"TGFBR1","TGFBR1",-0.0250438961038958,0.673137199108052,0.794981831512257,"group2-group1"
"SFRP1","SFRP1",-0.0370541883116881,0.674062735460708,0.795753382775303,"group2-group1"
"REST","REST",0.035199285714286,0.675844451858199,0.79753465191018,"group2-group1"
"LBP","LBP",-0.0461745454545456,0.676441467035924,0.797829725023887,"group2-group1"
"CPA2","CPA2",0.0506413311688315,0.676640399703803,0.797829725023887,"group2-group1"
"IFNG","IFNG",0.0831617532467534,0.677819276406863,0.797844488909855,"group2-group1"
"PRSS27","PRSS27",-0.0297205519480519,0.677851434030713,0.797844488909855,"group2-group1"
"OPTC","OPTC",-0.0354388311688312,0.678142391504687,0.797844488909855,"group2-group1"
"GNGT1","GNGT1",-0.0536168181818181,0.678351124709337,0.797844488909855,"group2-group1"
"CASQ2","CASQ2",-0.0305593506493509,0.678423871727021,0.797844488909855,"group2-group1"
"LRIG1","LRIG1",-0.0256205844155843,0.678621357764493,0.797844488909855,"group2-group1"
"CD200","CD200",-0.0193217857142854,0.678676020673324,0.797844488909855,"group2-group1"
"IFNL2","IFNL2",-0.0346420779220781,0.678836552828878,0.797844488909855,"group2-group1"
"CPVL","CPVL",0.0340246103896106,0.679771019318654,0.79862165975419,"group2-group1"
"SEL1L","SEL1L",0.0272419805194807,0.68006207347421,0.798642603762602,"group2-group1"
"PRKAG3","PRKAG3",-0.0272503896103898,0.681000566346265,0.799423556397644,"group2-group1"
"HPGDS","HPGDS",0.0242569155844158,0.68264832233642,0.801036148610741,"group2-group1"
"TSC1","TSC1",0.0374337012987015,0.683933796575545,0.802222506978458,"group2-group1"
"CEACAM6","CEACAM6",-0.0315687662337658,0.684466058390273,0.802524784867537,"group2-group1"
"PRAME","PRAME",-0.0233740909090902,0.684761720689291,0.802549522684361,"group2-group1"
"CDHR1","CDHR1",-0.0312635714285711,0.685103555989691,0.80262833433181,"group2-group1"
"NME1","NME1",0.0226428896103898,0.685650643965813,0.802947448842977,"group2-group1"
"RGMA","RGMA",0.0210980844155848,0.686284508243178,0.803367888504129,"group2-group1"
"TNFRSF21","TNFRSF21",-0.0194940584415582,0.687749258881463,0.804541293997528,"group2-group1"
"SCN4B","SCN4B",0.0275258116883116,0.687837390933911,0.804541293997528,"group2-group1"
"PTPRN2","PTPRN2",-0.0256621428571428,0.690018908676867,0.806598438524968,"group2-group1"
"AMY2B","AMY2B",-0.0344566558441557,0.690148031047193,0.806598438524968,"group2-group1"
"YY1","YY1",0.0337106168831171,0.69049666240141,0.80668335099893,"group2-group1"
"ARTN","ARTN",0.0359555519480522,0.691398676184813,0.807414434873435,"group2-group1"
"SCARF2","SCARF2",0.0205510064935076,0.691830436990485,0.807595993339931,"group2-group1"
"CSF2RA","CSF2RA",0.0445335714285716,0.692256562039791,0.807770830675572,"group2-group1"
"NCAM1","NCAM1",0.02124012987013,0.69318794559099,0.808534862315428,"group2-group1"
"CEP350","CEP350",0.0368500649350651,0.694112268356199,0.808923305521767,"group2-group1"
"HIP1","HIP1",-0.0288675974025974,0.69429151106431,0.808923305521767,"group2-group1"
"CA11","CA11",-0.0207965909090909,0.694351205458129,0.808923305521767,"group2-group1"
"ITIH1","ITIH1",0.0124409415584416,0.694660941080027,0.808961725409131,"group2-group1"
"LIPF","LIPF",-0.0487358116883115,0.696002505934334,0.809889482101217,"group2-group1"
"IL1R1","IL1R1",0.0157615584415585,0.696011761559445,0.809889482101217,"group2-group1"
"SEPTIN3","SEPTIN3",0.0615007792207797,0.697760433221548,0.811601172426019,"group2-group1"
"ATP5F1D","ATP5F1D",0.0253532142857142,0.698631503727858,0.812016963857157,"group2-group1"
"LECT2","LECT2",0.0726450649350645,0.698673508074153,0.812016963857157,"group2-group1"
"HEPACAM2","HEPACAM2",0.0319594155844158,0.702116845525277,0.815694570536719,"group2-group1"
"CST6","CST6",0.0313423376623387,0.702695400562209,0.816042374192824,"group2-group1"
"AMY2A","AMY2A",-0.0333924025974023,0.703337768876816,0.81646397872396,"group2-group1"
"POF1B","POF1B",-0.0344874999999994,0.703636159808194,0.816486103659925,"group2-group1"
"MFAP4","MFAP4",0.0238952922077924,0.704272814382441,0.816564596502513,"group2-group1"
"B4GALT1","B4GALT1",0.0216048376623386,0.704501254129426,0.816564596502513,"group2-group1"
"PXDNL","PXDNL",-0.0311188311688311,0.704619047571693,0.816564596502513,"group2-group1"
"NGF","NGF",-0.00939860389610389,0.704969533182378,0.816564596502513,"group2-group1"
"SHC1","SHC1",0.0786375649350648,0.705100595816744,0.816564596502513,"group2-group1"
"GJA8","GJA8",0.0382972727272706,0.705670602937915,0.816901058371297,"group2-group1"
"BHLHE40","BHLHE40",0.0502699675324674,0.706687022459416,0.8174728860465,"group2-group1"
"GAD2","GAD2",0.0312430194805194,0.706949067589707,0.8174728860465,"group2-group1"
"SNAP25","SNAP25",-0.0264097402597402,0.707003577121298,0.8174728860465,"group2-group1"
"CGREF1","CGREF1",0.0286850974025974,0.708489925946834,0.818867557747171,"group2-group1"
"NEO1","NEO1",-0.0127353571428572,0.709702265401771,0.819944554059042,"group2-group1"
"CALB1","CALB1",-0.0368998701298699,0.710700272337339,0.820773171095236,"group2-group1"
"LILRA5","LILRA5",0.0192712337662339,0.712557457225776,0.8225929887326,"group2-group1"
"MMP3","MMP3",-0.0412340259740261,0.712928364467566,0.822696253193327,"group2-group1"
"MFAP3","MFAP3",0.0341856818181824,0.7136492908235,0.823203187481093,"group2-group1"
"CPQ","CPQ",0.0268849350649354,0.714257984843407,0.823580311517664,"group2-group1"
"IGSF21","IGSF21",0.0246912012987017,0.714572639586557,0.823618227725358,"group2-group1"
"IL11","IL11",0.0473417532467542,0.715651431420251,0.824252366223342,"group2-group1"
"PRSS53","PRSS53",0.0273891883116882,0.715686796262347,0.824252366223342,"group2-group1"
"POSTN","POSTN",0.0262482467532469,0.71605305843335,0.824349385506373,"group2-group1"
"LPA","LPA",-0.1096475974026,0.717094760599671,0.825223616233401,"group2-group1"
"ARG2","ARG2",0.0235998051948053,0.717474219628227,0.825335357722672,"group2-group1"
"FOSB","FOSB",0.0218535714285719,0.719489549063115,0.827328069202,"group2-group1"
"CD109","CD109",0.019433668831169,0.719962643360647,0.827546522431448,"group2-group1"
"PON1","PON1",-0.0171024025974024,0.721140158575786,0.828574168049144,"group2-group1"
"AMBP","AMBP",0.014699220779221,0.72239067720126,0.829365081892226,"group2-group1"
"BTN2A1","BTN2A1",0.0166745454545457,0.722673182537956,0.829365081892226,"group2-group1"
"ARID3A","ARID3A",0.0252524350649349,0.72267973437547,0.829365081892226,"group2-group1"
"DCUN1D1","DCUN1D1",0.0332083766233761,0.723759792385676,0.830278600134745,"group2-group1"
"PTTG1","PTTG1",-0.0265281168831169,0.724103343320457,0.83034683112032,"group2-group1"
"MYL6B","MYL6B",0.0492890584415564,0.72528702915514,0.831378033811951,"group2-group1"
"APOM","APOM",0.0191389285714287,0.725910029510517,0.831765980501467,"group2-group1"
"C4BPB","C4BPB",-0.0214047727272721,0.728571262464611,0.834040192591839,"group2-group1"
"HLA.A","HLA.A",-0.0183549999999998,0.728654663479655,0.834040192591839,"group2-group1"
"CSF2RB","CSF2RB",-0.0353951948051948,0.728911845301057,0.834040192591839,"group2-group1"
"COL28A1","COL28A1",0.0424466883116889,0.729036158765703,0.834040192591839,"group2-group1"
"SPRR3","SPRR3",-0.0262877272727276,0.730323886159401,0.835186509876341,"group2-group1"
"SPON1","SPON1",0.0199192532467534,0.730870652898334,0.835240358233916,"group2-group1"
"SERPINA1","SERPINA1",0.00522350649350646,0.730942468820512,0.835240358233916,"group2-group1"
"RARRES1","RARRES1",-0.0241073701298699,0.73304476059843,0.837315293172806,"group2-group1"
"GFRA2","GFRA2",0.0114603246753247,0.733671691766852,0.837704044935355,"group2-group1"
"PRSS22","PRSS22",-0.0354224999999996,0.735469634417516,0.839429028271143,"group2-group1"
"DLGAP5","DLGAP5",-0.0357445454545456,0.73630650889089,0.840056177005493,"group2-group1"
"ITGAV","ITGAV",-0.0123254220779219,0.737749944684018,0.841213630956648,"group2-group1"
"CFHR4","CFHR4",0.0363773376623381,0.737961743312713,0.841213630956648,"group2-group1"
"OMD","OMD",-0.048259285714286,0.738441268542147,0.841213630956648,"group2-group1"
"EIF2AK3","EIF2AK3",-0.030497792207792,0.738472178253424,0.841213630956648,"group2-group1"
"XG","XG",-0.0212993831168832,0.739444054409078,0.841893374451947,"group2-group1"
"PRR5","PRR5",0.0270201298701299,0.739644948885597,0.841893374451947,"group2-group1"
"PGA4","PGA4",0.0314170779220781,0.740709241615265,0.842776610837455,"group2-group1"
"OMP","OMP",0.0228446428571434,0.741766292668105,0.843650923528744,"group2-group1"
"NECTIN1","NECTIN1",0.0214806168831168,0.743884207380411,0.845730664400211,"group2-group1"
"DNAJA1","DNAJA1",-0.0266487987012986,0.744768083995226,0.8464063411812,"group2-group1"
"THAP12","THAP12",-0.0471137337662337,0.74531850813866,0.846643480296912,"group2-group1"
"ICAM4","ICAM4",0.0258575974025971,0.745556044572101,0.846643480296912,"group2-group1"
"STC2","STC2",-0.0339458766233766,0.746630676773027,0.847534550760217,"group2-group1"
"NFIC","NFIC",0.0190321753246754,0.748082385450133,0.848852799949821,"group2-group1"
"SEMA6C","SEMA6C",0.0190350324675328,0.75060760410483,0.851387670468924,"group2-group1"
"CD86","CD86",-0.0169442207792206,0.751828126297782,0.852441277412109,"group2-group1"
"ST3GAL1","ST3GAL1",0.032132792207793,0.752555007569031,0.852934582056719,"group2-group1"
"CHP1","CHP1",-0.035967305194805,0.753349701544453,0.853177576585929,"group2-group1"
"CRX","CRX",0.0491575324675326,0.753441388451853,0.853177576585929,"group2-group1"
"CD300A","CD300A",0.0151887012987016,0.753645057387912,0.853177576585929,"group2-group1"
"GIP","GIP",-0.0322045129870127,0.754143236283229,0.853411025805605,"group2-group1"
"CD3D","CD3D",0.0187886038961042,0.754449600439516,0.85342731504826,"group2-group1"
"HGFAC","HGFAC",0.020762142857143,0.754817313388634,0.853512962102505,"group2-group1"
"MST1","MST1",-0.0318575974025975,0.755916376195982,0.854425200162743,"group2-group1"
"COL4A1","COL4A1",0.0236169155844166,0.756651867491884,0.854925940733968,"group2-group1"
"MMP15","MMP15",0.0250871753246756,0.75762885704063,0.855699052986771,"group2-group1"
"KIAA0319","KIAA0319",0.0208553896103898,0.758543973878079,0.856018920673148,"group2-group1"
"IFNGR1","IFNGR1",0.0113515909090909,0.758882797558882,0.856018920673148,"group2-group1"
"S100A16","S100A16",-0.0370980519480507,0.759076447633598,0.856018920673148,"group2-group1"
"MEPE","MEPE",-0.0292721753246753,0.759219599732637,0.856018920673148,"group2-group1"
"TRIM26","TRIM26",-0.0318447402597403,0.759376346666258,0.856018920673148,"group2-group1"
"CHRDL1","CHRDL1",0.0279187337662339,0.759975484116685,0.856357812661132,"group2-group1"
"CD28","CD28",0.0203785714285716,0.760262922974902,0.856357812661132,"group2-group1"
"GART","GART",-0.0122563311688311,0.760762706880737,0.856590674966254,"group2-group1"
"GKN1","GKN1",0.0193710389610395,0.762467985064966,0.857294375374243,"group2-group1"
"OSMR","OSMR",0.00975357142857154,0.762648029716359,0.857294375374243,"group2-group1"
"SLITRK6","SLITRK6",-0.0185556493506489,0.762670404388659,0.857294375374243,"group2-group1"
"PTH1R","PTH1R",-0.0223508441558439,0.762836190377161,0.857294375374243,"group2-group1"
"FCRL3","FCRL3",-0.0352603246753245,0.762854146544101,0.857294375374243,"group2-group1"
"SFTPA2","SFTPA2",-0.0465693181818181,0.763438054573729,0.857620843012686,"group2-group1"
"DLL4","DLL4",-0.0806766883116881,0.766294169117201,0.860279604007248,"group2-group1"
"ARHGEF5","ARHGEF5",-0.0363977922077924,0.766393461797767,0.860279604007248,"group2-group1"
"LTBP2","LTBP2",0.0206195129870136,0.767598856418207,0.861301902998241,"group2-group1"
"PAFAH1B3","PAFAH1B3",-0.0400623051948047,0.768212644109546,0.861659846021567,"group2-group1"
"TNFRSF17","TNFRSF17",-0.0227954870129863,0.768909905653204,0.861828127168844,"group2-group1"
"TAP1","TAP1",0.0227716233766225,0.769305849947232,0.861828127168844,"group2-group1"
"GRN","GRN",0.0124772727272728,0.769451831055423,0.861828127168844,"group2-group1"
"EFNB2","EFNB2",0.0296291558441559,0.769747285561927,0.861828127168844,"group2-group1"
"PRKCQ","PRKCQ",0.0169609740259739,0.769836893615413,0.861828127168844,"group2-group1"
"TEF","TEF",-0.0189422402597406,0.770382935178027,0.862109234121506,"group2-group1"
"IL36G","IL36G",0.0408431168831147,0.771553471543974,0.863088709270201,"group2-group1"
"BMP6","BMP6",0.0694505519480518,0.772052392819744,0.863316428543272,"group2-group1"
"CD4.y","CD4.y",0.0178092207792213,0.774201140383204,0.865388119824132,"group2-group1"
"PROCR","PROCR",0.0175143506493508,0.774702991030471,0.865618059167457,"group2-group1"
"SORCS2","SORCS2",-0.0242976298701296,0.775743735563585,0.866302032674515,"group2-group1"
"CFP","CFP",0.0121015909090912,0.776086945960664,0.866302032674515,"group2-group1"
"IGFBP1","IGFBP1",0.0699465909090913,0.776204250282092,0.866302032674515,"group2-group1"
"CLEC1A","CLEC1A",0.0148152272727277,0.776810356080698,0.866647584283923,"group2-group1"
"NENF","NENF",-0.0404230194805192,0.77739724112788,0.866971436786262,"group2-group1"
"BMP4","BMP4",-0.0197117532467533,0.778247341688225,0.867588474353425,"group2-group1"
"GDF2","GDF2",-0.0343779220779222,0.780638657113494,0.869922529448244,"group2-group1"
"NLGN2","NLGN2",-0.0364447077922077,0.784725643203732,0.87414369477306,"group2-group1"
"WFDC2","WFDC2",0.022494480519481,0.785639045918061,0.874709106009528,"group2-group1"
"LTBP3","LTBP3",-0.0291412337662335,0.785831718228198,0.874709106009528,"group2-group1"
"TPSG1","TPSG1",-0.019503798701298,0.787015583749843,0.875440651779657,"group2-group1"
"RPGR","RPGR",0.0206022402597405,0.787087934614074,0.875440651779657,"group2-group1"
"EBI3_IL27","EBI3_IL27",0.0164724675324677,0.788338337363778,0.87620718776371,"group2-group1"
"MSLNL","MSLNL",-0.0213181493506489,0.788534054152706,0.87620718776371,"group2-group1"
"ANP32C","ANP32C",-0.024160551948052,0.788676397881054,0.87620718776371,"group2-group1"
"UGDH","UGDH",0.0332780194805199,0.789604458091955,0.8769049509889,"group2-group1"
"ATP1B2","ATP1B2",0.0162246428571429,0.791201459383086,0.878344802801656,"group2-group1"
"LRRN1","LRRN1",-0.0188810389610387,0.792357127880479,0.87912495352729,"group2-group1"
"GPR101","GPR101",-0.0190763961038962,0.792505731284437,0.87912495352729,"group2-group1"
"KAZALD1","KAZALD1",0.0203383441558446,0.793815884538412,0.880232678729706,"group2-group1"
"CEP290","CEP290",0.0238690909090906,0.794106593845444,0.880232678729706,"group2-group1"
"GFOD2","GFOD2",-0.0571140909090914,0.795542601907078,0.881071396894346,"group2-group1"
"VEGFD","VEGFD",-0.0216956168831169,0.795792623565135,0.881071396894346,"group2-group1"
"NECTIN4","NECTIN4",-0.0122578246753246,0.795831256975253,0.881071396894346,"group2-group1"
"BTNL10","BTNL10",0.017114577922078,0.796068956277102,0.881071396894346,"group2-group1"
"RPS10","RPS10",-0.0177256168831169,0.796421650078094,0.881128116267324,"group2-group1"
"BGLAP","BGLAP",-0.0525745779220782,0.797733031876054,0.882070399866975,"group2-group1"
"CLEC2L","CLEC2L",-0.0211896428571428,0.798018873445112,0.882070399866975,"group2-group1"
"PSMA1","PSMA1",-0.037118961038961,0.798178654686333,0.882070399866975,"group2-group1"
"DDX4","DDX4",-0.0236783766233765,0.802825184402768,0.886761169967233,"group2-group1"
"GFRAL","GFRAL",0.031472467532468,0.803030043415418,0.886761169967233,"group2-group1"
"HAVCR1","HAVCR1",0.0337343506493514,0.805623563680358,0.889000099918521,"group2-group1"
"IL12RB2","IL12RB2",-0.0259517207792207,0.805665844914185,0.889000099918521,"group2-group1"
"FETUB","FETUB",-0.0167939935064932,0.806810691892401,0.889927416000561,"group2-group1"
"TCP11","TCP11",0.0295474025973994,0.808030141784198,0.890936289866168,"group2-group1"
"CD200R1","CD200R1",-0.0133565909090907,0.809149030303853,0.891833565451796,"group2-group1"
"INHBB","INHBB",0.0235188636363637,0.809596761381617,0.891990702419324,"group2-group1"
"TFRC","TFRC",0.0146785714285715,0.810207649590834,0.892327415129619,"group2-group1"
"KLK11","KLK11",0.0113970779220781,0.810521098689057,0.892336411099101,"group2-group1"
"CD33","CD33",0.0335457467532468,0.811041446300734,0.892573097717261,"group2-group1"
"DSG3","DSG3",-0.0146747077922078,0.811971316530264,0.893260127293174,"group2-group1"
"SIGLEC5","SIGLEC5",-0.0511833441558441,0.812333305547612,0.893322141503262,"group2-group1"
"SPOCK1","SPOCK1",0.0129126948051951,0.812846880402957,0.893550745174067,"group2-group1"
"TUBB3","TUBB3",0.0161150649350652,0.813372179958277,0.893642656733689,"group2-group1"
"SUSD5","SUSD5",-0.016296493506493,0.8135419464825,0.893642656733689,"group2-group1"
"ADAMTSL4","ADAMTSL4",0.0087237987012993,0.814243769961691,0.894077588128483,"group2-group1"
"VWC2L","VWC2L",-0.0137483441558444,0.815009307240512,0.894582127324076,"group2-group1"
"OMG","OMG",-0.0294198701298701,0.815451018519586,0.894585749450931,"group2-group1"
"CHRM1","CHRM1",0.0191681818181817,0.815624708274626,0.894585749450931,"group2-group1"
"FAM171A2","FAM171A2",-0.0568145129870141,0.816264226030515,0.894951362598348,"group2-group1"
"LYVE1","LYVE1",-0.00962977272727263,0.818593683320911,0.897168855023256,"group2-group1"
"PDE4D","PDE4D",0.033459805194805,0.819844008516927,0.897901774701535,"group2-group1"
"PTPRR","PTPRR",-0.0169548701298699,0.819910330612515,0.897901774701535,"group2-group1"
